,aeropuer-aemet
1802,56.263615
1803,0.112708226
1804,53.85626
1805,62.806812
1806,69.787445
1807,21.40133
1808,-11.507761
1809,-36.698483
1810,51.569057
1811,78.618225
1812,335.55652
1813,440.19992
1814,621.1165
1815,713.6635
1816,715.4357
1817,724.309
1818,522.8863
1819,415.3312
1820,284.52863
1821,76.91759
1822,63.045044
1823,-76.49392
1824,-61.104965
1825,50.481487
1826,40.027824
1827,11.573953
1828,16.80854
1829,22.994501
1830,25.61015
1831,54.854126
1832,40.995876
1833,21.07499
1834,35.011948
1835,177.82233
1836,535.27167
1837,689.614
1838,722.585
1839,850.3636
1840,818.223
1841,760.31995
1842,567.146
1843,490.25632
1844,317.35596
1845,143.04587
1846,98.57233
1847,70.80087
1848,61.14098
1849,62.406773
1850,55.450687
1851,22.054752
1852,28.53187
1853,16.759604
1854,36.75417
1855,11.658604
1856,51.84254
1857,58.37623
1858,50.189793
1859,199.3929
1860,559.4532
1861,649.5099
1862,711.93225
1863,860.696
1864,850.35187
1865,790.4192
1866,632.718
1867,489.4292
1868,330.55676
1869,138.22069
1870,90.11732
1871,91.63886
1872,82.55263
1873,53.470413
1874,-72.41481
1875,-51.31834
1876,-59.619144
1877,-59.619144
1878,-7.4777184
1879,-12.861783
1880,54.959145
1881,87.82653
1882,108.80274
1883,263.04666
1884,555.5007
1885,756.0332
1886,843.2064
1887,839.9966
1888,887.2924
1889,790.1246
1890,642.04535
1891,489.02545
1892,351.7096
1893,142.81819
1894,57.693844
1895,30.232729
1896,12.410551
1897,45.02794
1898,50.599827
1899,46.644566
1900,22.922045
1901,10.478335
1902,-13.801399
1903,8.2192955
1904,6.6993747
1905,8.109396
1906,30.48003
1907,188.12964
1908,489.21036
1909,725.45807
1910,811.16754
1911,814.47565
1912,916.66736
1913,795.9531
1914,615.5757
1915,504.53833
1916,406.2633
1917,219.07411
1918,131.57732
1919,106.88781
1920,88.296646
1921,99.207855
1922,108.93485
1923,58.088154
1924,59.993656
1925,63.436237
1926,99.51311
1927,87.93396
1928,95.07489
1929,53.742146
1930,87.02111
1931,293.13724
1932,563.46014
1933,697.37787
1934,862.5742
1935,922.75397
1936,917.5239
1937,882.25543
1938,637.89136
1939,518.47235
1940,352.96652
1941,149.31998
1942,85.32866
1943,91.80387
1944,70.43317
1945,94.31064
1946,79.2565
1947,15.130414
1948,47.06183
1949,17.787521
1950,64.47989
1951,24.382238
1952,52.222477
1953,52.4111
1954,81.964676
1955,288.20493
1956,527.1259
1957,710.5967
1958,766.6458
1959,885.89417
1960,908.3174
1961,899.0168
1962,631.23615
1963,530.8012
1964,402.3994
1965,153.47493
1966,89.31031
1967,91.75255
1968,94.70957
1969,97.934044
1970,84.65159
1971,52.69045
1972,105.039246
1973,61.56937
1974,43.973595
1975,108.76415
1976,81.3401
1977,115.70855
1978,122.779945
1979,250.02371
1980,528.1894
1981,679.8744
1982,848.151
1983,900.46545
1984,905.4778
1985,889.3564
1986,650.9702
1987,524.2244
1988,399.31802
1989,174.33067
1990,96.7051
1991,96.68127
1992,109.25797
1993,80.101746
1994,109.00335
1995,81.180916
1996,91.97974
1997,130.23535
1998,140.38899
1999,133.73094
2000,131.0092
2001,126.66948
2002,153.40443
2003,371.04495
2004,636.35236
2005,740.9811
2006,803.6698
2007,910.348
2008,841.64746
2009,883.4398
2010,661.49316
2011,549.5452
2012,344.36905
2013,198.13933
2014,179.98047
2015,136.96973
2016,150.46
2017,145.50948
2018,134.70244
2019,109.855865
2020,77.69498
2021,104.15769
2022,109.03468
2023,58.12286
2024,157.42938
2025,111.613846
2026,31.733286
2027,83.142365
2028,490.26993
2029,745.04535
2030,820.28937
2031,783.85626
2032,874.0794
2033,746.3497
2034,534.83527
2035,539.83295
2036,296.69693
2037,126.98444
2038,48.771454
2039,14.304554
2040,32.11412
2041,9.148535
2042,9.964632
2043,12.512855
2044,6.633875
2045,12.65474
2046,7.390292
2047,38.21057
2048,65.728455
2049,62.273636
2050,126.08012
2051,127.660934
2052,474.07736
2053,577.2628
2054,713.25037
2055,998.8215
2056,979.19244
2057,885.1064
2058,638.17615
2059,608.15155
2060,313.96896
2061,78.813
2062,5.005431
2063,-6.1024566
2064,-7.9601626
2065,-3.8363512
2066,4.9022255
2067,28.505249
2068,-0.08308499
2069,-3.1817818
2070,-3.8279295
2071,-58.131264
2072,-23.44114
2073,0.8012889
2074,104.068184
2075,102.31544
2076,342.10962
2077,526.7709
2078,766.2173
2079,888.00354
2080,893.0948
2081,779.28046
2082,552.3493
2083,540.1304
2084,246.99156
2085,115.3559
2086,92.268974
2087,-5.7785106
2088,44.126724
2089,16.972797
2090,80.944176
2091,-1.6653829
2092,-44.586582
2093,-2.4947402
2094,-5.7037835
2095,-20.552912
2096,56.018734
2097,33.910114
2098,106.46019
2099,225.6162
2100,504.78336
2101,718.1887
2102,861.0065
2103,823.5293
2104,924.91095
2105,863.2583
2106,636.6188
2107,553.2788
2108,379.48642
2109,140.49321
2110,88.74067
2111,69.38347
2112,74.315735
2113,46.039894
2114,38.32426
2115,19.980629
2116,14.33351
2117,43.67076
2118,47.06439
2119,31.03706
2120,27.056627
2121,35.904423
2122,116.178116
2123,270.541
2124,560.31195
2125,691.42236
2126,819.803
2127,915.7162
2128,922.458
2129,825.3731
2130,604.54803
2131,485.1228
2132,362.7755
2133,164.94391
2134,113.77435
2135,63.61105
2136,72.084526
2137,45.677776
2138,91.354004
2139,68.58798
2140,84.86994
2141,91.333206
2142,54.843792
2143,3.0037115
2144,50.500496
2145,-7.160454
2146,54.531914
2147,169.66527
2148,598.4939
2149,787.65094
2150,794.83246
2151,941.3896
2152,913.1451
2153,698.46686
2154,638.4506
2155,516.053
2156,335.97937
2157,162.69008
2158,107.286575
2159,82.423294
2160,85.22565
2161,80.424446
2162,89.770424
2163,13.108399
2164,1.0932753
2165,8.278623
2166,39.202503
2167,13.074854
2168,6.6313934
2169,21.657286
2170,29.900778
2171,181.71648
2172,427.87003
2173,583.1231
2174,706.355
2175,805.9728
2176,820.4404
2177,802.9585
2178,622.07745
2179,474.326
2180,310.97458
2181,40.06925
2182,54.053974
2183,59.1583
2184,77.662544
2185,31.186539
2186,87.00639
2187,0.36974552
2188,35.018894
2189,19.718483
2190,-14.998846
2191,51.613934
2192,32.87688
2193,25.31044
2194,99.24908
2195,132.27158
2196,502.52753
2197,619.31006
2198,831.23773
2199,878.8544
2200,836.3195
2201,774.20905
2202,530.1413
2203,453.7353
2204,352.08844
2205,158.2709
2206,73.95463
2207,88.00466
2208,83.63471
2209,75.6888
2210,83.41256
2211,-20.974194
2212,33.842842
2213,33.673225
2214,135.15529
2215,92.83524
2216,127.557106
2217,22.300556
2218,33.146362
2219,166.08284
2220,485.30328
2221,724.15875
2222,871.83466
2223,739.4456
2224,809.1715
2225,794.8414
2226,625.23456
2227,564.8186
2228,352.14853
2229,185.64885
2230,67.893074
2231,-57.462128
2232,32.87327
2233,54.14632
2234,29.7558
2235,-6.062417
2236,24.518473
2237,47.852043
2238,64.061584
2239,-9.430768
2240,59.474155
2241,29.083084
2242,46.223873
2243,173.77612
2244,526.1729
2245,674.18713
2246,769.99524
2247,889.60614
2248,531.083
2249,790.9916
2250,520.14496
2251,339.62326
2252,273.80405
2253,122.444046
2254,34.568058
2255,7.2166996
2256,19.51895
2257,41.206047
2258,23.428587
2259,-1.9059497
2260,76.12885
2261,56.157776
2262,53.82655
2263,60.91316
2264,70.62798
2265,72.944405
2266,65.53848
2267,161.1642
2268,512.2131
2269,684.0014
2270,809.9639
2271,859.7464
2272,928.44354
2273,873.2173
2274,656.38165
2275,611.32886
2276,409.43793
2277,249.67433
2278,150.6097
2279,109.13844
2280,58.683186
2281,78.713005
2282,131.95146
2283,85.62054
2284,89.98638
2285,17.136477
2286,103.20557
2287,-4.020183
2288,-1.0114201
2289,77.95569
2290,87.657745
2291,265.15042
2292,477.0222
2293,687.33765
2294,827.3082
2295,830.7645
2296,971.34454
2297,871.935
2298,597.1
2299,490.73346
2300,332.2959
2301,146.55345
2302,99.01825
2303,69.48043
2304,60.237595
2305,54.466976
2306,51.529263
2307,54.24124
2308,74.94542
2309,18.781904
2310,23.807177
2311,22.883614
2312,16.857874
2313,8.190953
2314,38.928783
2315,197.23589
2316,487.12018
2317,690.4177
2318,740.6744
2319,870.1493
2320,886.33215
2321,770.2235
2322,596.61444
2323,481.39633
2324,318.52545
2325,151.09514
2326,76.04694
2327,75.12244
2328,75.71481
2329,56.58874
2330,81.523674
2331,-0.37288362
2332,5.898876
2333,-12.053516
2334,-8.573551
2335,15.840687
2336,2.7479835
2337,8.197492
2338,24.792921
2339,418.40656
2340,528.2552
2341,723.3512
2342,791.80566
2343,909.9616
2344,891.2324
2345,744.9365
2346,588.99713
2347,484.06973
2348,330.5527
2349,130.88835
2350,66.57577
2351,53.177277
2352,77.95257
2353,43.614822
2354,67.541595
2355,36.926258
2356,20.70668
2357,39.132393
2358,4.037184
2359,-1.6116508
2360,7.8142033
2361,53.53316
2362,37.070187
2363,198.9439
2364,532.0475
2365,652.49286
2366,821.0644
2367,926.90576
2368,844.64014
2369,631.32544
2370,564.497
2371,439.49414
2372,377.33582
2373,73.5463
2374,43.7477
2375,57.45998
2376,59.061577
2377,11.221457
2378,30.45793
2379,10.077715
2380,0.20704184
2381,5.232619
2382,41.33128
2383,7.8042974
2384,33.913345
2385,229.5351
2386,497.29742
2387,657.0353
2388,746.34045
2389,812.31683
2390,819.9231
2391,694.93677
2392,527.3246
2393,410.4363
2394,286.91504
2395,125.58813
2396,87.8499
2397,22.42821
2398,57.97466
2399,33.702637
2400,47.690067
2401,54.29729
2402,75.88547
2403,96.360695
2404,56.344788
2405,39.206577
2406,41.03367
2407,47.94004
2408,74.55387
2409,192.88919
2410,426.06393
2411,654.1615
2412,774.4535
2413,933.62494
2414,873.64136
2415,742.24255
2416,561.17456
2417,519.29285
2418,349.8137
2419,110.06278
2420,0.7041028
2421,25.44315
2422,57.81896
2423,25.510845
2424,59.92462
2425,28.366575
2426,25.94329
2427,19.771063
2428,10.407455
2429,40.698757
2430,203.42146
2431,547.982
2432,690.98987
2433,784.66455
2434,847.1909
2435,850.3245
2436,688.18384
2437,513.9372
2438,399.1493
2439,224.93092
2440,107.137886
2441,28.78797
2442,47.299526
2443,64.98606
2444,48.95591
2445,60.548244
2446,47.756348
2447,38.63602
2448,9.339638
2449,32.28334
2450,16.290216
2451,30.557951
2452,43.122086
2453,33.793602
2454,179.03856
2455,515.51355
2456,642.756
2457,788.31714
2458,822.0403
2459,850.97644
2460,870.1998
2461,527.84296
2462,485.86136
2463,375.7607
2464,159.9844
2465,107.377396
2466,95.762375
2467,81.72031
2468,72.44372
2469,55.986847
2470,-2.7987828
2471,-20.32645
2472,-80.143845
2473,-28.561749
2474,34.919495
2475,19.404966
2476,9.658232
2477,76.33671
2478,250.92293
2479,519.6945
2480,670.40967
2481,836.83215
2482,888.09644
2483,895.031
2484,830.8706
2485,586.1132
2486,481.87872
2487,348.83044
2488,163.43002
2489,105.57219
2490,80.99452
2491,125.5218
2492,113.32348
2493,114.69776
2494,41.521458
2495,14.772887
2496,7.855378
2497,39.632454
2498,20.244299
2499,12.85305
2500,-6.0328026
2501,99.04124
2502,194.79353
2503,489.88312
2504,637.6763
2505,796.62646
2506,774.7407
2507,804.90356
2508,726.98486
2509,512.416
2510,438.04092
2511,380.7709
2512,151.78783
2513,127.36239
2514,107.47977
2515,89.40161
2516,106.50251
2517,69.56478
2518,11.828619
2519,15.920053
2520,73.54567
2521,53.583363
2522,58.743057
2523,65.473625
2524,61.585686
2525,23.791431
2526,186.04402
2527,480.7978
2528,635.5768
2529,761.614
2530,887.6648
2531,905.4366
2532,843.75195
2533,471.34723
2534,509.48532
2535,298.61795
2536,74.46552
2537,27.612637
2538,36.981724
2539,12.728193
2540,0.9607545
2541,18.262144
2542,3.9800062
2543,0.12822777
2544,-15.773715
2545,6.391907
2546,-58.552696
2547,-2.085534
2548,-10.163625
2549,36.932713
2550,123.301315
2551,421.0799
2552,701.74023
2553,670.9143
2554,663.44226
2555,748.2769
2556,751.05853
2557,407.16858
2558,377.35495
2559,211.05893
2560,79.201614
2561,24.52048
2562,94.22106
2563,-28.930725
2564,-26.108944
2565,-30.955616
2566,57.87095
2567,54.596684
2568,65.39959
2569,102.63355
2570,54.993755
2571,125.33508
2572,137.87865
2573,194.6369
2574,357.1356
2575,589.5394
2576,793.00806
2577,951.3367
2578,978.84094
2579,935.50507
2580,870.1838
2581,816.12646
2582,651.15106
2583,541.50586
2584,161.63953
2585,139.55103
2586,122.14017
2587,153.66959
2588,131.5421
2589,126.702835
2590,67.64274
2591,140.43852
2592,159.52983
2593,158.4454
2594,145.93626
2595,152.86626
2596,156.37187
2597,214.26826
2598,405.56934
2599,554.3615
2600,779.2582
2601,872.87946
2602,882.97217
2603,818.7125
2604,859.1285
2605,844.3883
2606,659.7035
2607,474.49167
2608,139.22775
2609,41.05307
2610,48.482674
2611,97.74456
2612,147.80035
2613,139.48529
2614,150.6558
2615,184.15352
2616,102.93495
2617,177.41386
2618,140.52748
2619,136.19098
2620,83.488014
2621,235.00644
2622,341.87747
2623,535.8028
2624,744.5364
2625,866.70465
2626,906.46686
2627,907.6535
2628,795.07825
2629,790.5146
2630,662.54834
2631,455.29675
2632,140.81372
2633,53.743206
2634,144.96799
2635,101.43672
2636,105.76977
2637,85.36677
2638,173.16373
2639,130.98642
2640,69.74849
2641,3.6106215
2642,8.629578
2643,42.48
2644,51.983837
2645,184.55328
2646,375.95035
2647,581.15063
2648,833.60864
2649,921.2177
2650,940.3121
2651,984.3301
2652,869.52655
2653,757.8288
2654,649.7532
2655,493.92105
2656,191.4233
2657,36.533222
2658,21.884087
2659,25.947592
2660,88.84806
2661,118.7889
2662,48.841778
2663,60.51643
2664,19.384626
2665,16.397917
2666,64.069084
2667,127.192566
2668,12.853646
2669,180.31158
2670,312.30692
2671,595.117
2672,824.9183
2673,920.91956
2674,991.3857
2675,950.42786
2676,898.5748
2677,879.58496
2678,744.2295
2679,567.0988
2680,190.04582
2681,96.273315
2682,156.54303
2683,121.87111
2684,140.40726
2685,123.67904
2686,139.18454
2687,61.3923
2688,123.93029
2689,119.75957
2690,144.90106
2691,88.23768
2692,137.13437
2693,187.09743
2694,357.95016
2695,606.0304
2696,826.756
2697,905.623
2698,924.698
2699,939.20703
2700,768.3773
2701,729.89545
2702,543.1092
2703,373.00784
2704,201.91277
2705,118.79241
2706,68.54455
2707,90.72787
2708,84.640495
2709,69.71918
2710,62.442204
2711,55.519268
2712,45.515194
2713,81.13143
2714,47.89542
2715,50.01569
2716,19.1602
2717,154.34016
2718,362.02768
2719,625.87506
2720,720.56415
2721,838.0403
2722,922.5053
2723,908.7043
2724,888.59015
2725,731.3003
2726,563.88654
2727,341.92715
2728,162.4576
2729,105.94579
2730,83.665665
2731,71.93857
2732,71.11739
2733,61.05371
2734,47.923985
2735,-4.576684
2736,-7.0614824
2737,8.831305
2738,-1.3149377
2739,50.2332
2740,34.545494
2741,110.40091
2742,314.97086
2743,523.0986
2744,765.24066
2745,942.5857
2746,199.49452
2747,478.84955
2748,735.4551
2749,861.7847
2750,819.2938
2751,949.4459
2752,708.28284
2753,640.4104
2754,497.54614
2755,400.52832
2756,135.73425
2757,73.921715
2758,98.597595
2759,90.56429
2760,90.39579
2761,115.35275
2762,95.67334
2763,93.51643
2764,105.046
2765,125.87385
2766,98.7968
2767,126.06773
2768,77.57385
2769,198.9609
2770,345.74957
2771,589.97815
2772,819.63904
2773,853.73663
2774,826.6398
2775,921.5963
2776,649.5106
2777,742.2483
2778,668.5806
2779,566.4559
2780,184.37395
2781,145.67131
2782,106.09157
2783,96.962944
2784,111.739975
2785,127.93753
2786,33.13171
2787,90.0441
2788,154.9983
2789,62.86877
2790,91.43475
2791,128.9365
2792,87.15103
2793,207.27954
2794,467.65717
2795,639.90924
2796,832.35333
2797,913.81995
2798,967.09357
2799,954.90955
2800,859.2947
2801,821.7149
2802,621.7878
2803,556.6719
2804,169.60127
2805,127.39966
2806,93.88239
2807,147.94283
2808,104.433426
2809,100.38415
2810,122.99267
2811,111.264565
2812,102.428955
2813,104.56234
2814,108.88755
2815,102.26508
2816,171.1786
2817,55.132572
2818,352.4372
2819,604.52246
2820,817.564
2821,906.574
2822,948.5713
2823,942.74054
2824,818.6212
2825,762.9292
2826,640.0479
2827,512.698
2828,57.293392
2829,21.82598
2830,2.188376
2831,153.55571
2832,156.9038
2833,135.90686
2834,90.31452
2835,101.17275
2836,87.68354
2837,97.400986
2838,83.601166
2839,128.9611
2840,93.560715
2841,95.176895
2842,260.01978
2843,554.91266
2844,776.6724
2845,853.0308
2846,939.5914
2847,929.9273
2848,822.9275
2849,770.1461
2850,640.2887
2851,499.80334
2852,152.08023
2853,89.79678
2854,91.58772
2855,141.07492
2856,113.109085
2857,35.776123
2858,33.363724
2859,67.05805
2860,63.103184
2861,62.31112
2862,62.31112
2863,86.06692
2864,107.33774
2865,240.47177
2866,330.65436
2867,518.12537
2868,734.6261
2869,887.8816
2870,934.2188
2871,941.61694
2872,857.06085
2873,761.8524
2874,667.2512
2875,549.62646
2876,163.07802
2877,112.96514
2878,181.53424
2879,131.87537
2880,152.1308
2881,186.62639
2882,74.91427
2883,127.24483
2884,125.9367
2885,123.78473
2886,129.1389
2887,115.877525
2888,100.69322
2889,179.51543
2890,303.8567
2891,600.61707
2892,810.91724
2893,893.5996
2894,921.3792
2895,916.4333
2896,876.7413
2897,788.6965
2898,725.06506
2899,591.57874
2900,180.10959
2901,192.04546
2902,178.60095
2903,111.84261
2904,191.79298
2905,188.21385
2906,11.957481
2907,71.56481
2908,113.85836
2909,150.04564
2910,104.07999
2911,124.15844
2912,81.24069
2913,169.58832
2914,275.94708
2915,587.2463
2916,782.13293
2917,948.46985
2918,948.2017
2919,926.3774
2920,826.2567
2921,814.63403
2922,660.164
2923,519.6902
2924,16.469149
2925,81.115364
