,miraflores
1835,87.768326
1836,285.698
1837,258.51886
1838,306.98297
1839,306.08475
1840,241.32841
1841,318.23126
1842,340.09796
1843,895.47424
1844,597.0548
1845,298.46506
1846,30.760838
1847,-33.842148
1848,-10.576172
1849,-7.6008534
1850,29.04292
1851,7.4033813
1852,-3.5428214
1853,133.69533
1854,112.08907
1855,86.3453
1856,97.00213
1857,165.37439
1858,93.73408
1859,274.76535
1860,287.9823
1861,192.16295
1862,257.78635
1863,424.41534
1864,378.26047
1865,318.942
1866,335.15845
1867,972.7454
1868,722.4741
1869,258.75958
1870,8.952995
1871,-40.724426
1872,-32.990257
1873,-29.307405
1874,-45.4849
1875,-8.717648
1876,-21.924374
1877,10.31179
1878,-27.990938
1879,89.85861
1880,100.05983
1881,90.252594
1882,99.96509
1883,139.68831
1884,203.08134
1885,251.91483
1886,279.34845
1887,278.43317
1888,328.71088
1889,256.94385
1890,269.9012
1891,913.17267
1892,712.18677
1893,59.788574
1894,194.80077
1895,-45.596817
1896,-30.742746
1897,-25.436157
1898,-24.121841
1899,-52.942932
1900,-71.699104
1901,-40.093063
1902,131.00537
1903,70.06822
1904,97.94242
1905,89.66676
1906,112.62482
1907,46.521545
1908,224.84537
1909,136.25455
1910,360.91232
1911,193.4898
1912,110.26429
1913,201.8305
1914,262.48163
1915,725.8742
1916,59.497345
1917,-29.606619
1918,1.8822038
1919,-65.99876
1920,-133.99846
1921,-64.449585
1922,-58.688377
1923,-42.72746
1924,-52.88217
1925,-29.589224
1926,-36.030327
1927,-3.6476727
1928,33.111057
1929,37.889805
1930,69.13835
1931,42.931873
1932,98.912964
1933,102.68419
1934,165.47417
1935,186.69397
1936,123.86459
1937,43.091305
1938,39.736794
1939,748.92053
1940,633.95215
1941,94.69295
1942,4.1184034
1943,-51.680298
1944,4.408026
1945,-43.310307
1946,-46.00543
1947,-60.327297
1948,-20.802887
1949,-58.53763
1950,-55.21009
1951,-2.9752474
1952,52.90463
1953,101.71732
1954,121.481316
1955,144.96053
1956,158.611
1957,209.59172
1958,339.31696
1959,317.31363
1960,349.07907
1961,169.4314
1962,173.32626
1963,673.0567
1964,19.872843
1965,31.43749
1966,-35.23318
1967,131.33525
1968,95.29927
1969,-61.789585
1970,-55.841858
1971,-45.64982
1972,-57.711765
1973,-63.591183
1974,-69.65563
1975,44.444633
1976,145.70784
1977,134.96135
1978,147.89096
1979,163.27892
1980,211.52145
1981,243.62897
1982,226.083
1983,240.64264
1984,291.78757
1985,207.17816
1986,219.68425
1987,482.53558
1988,-10.241585
1989,25.918798
1990,-27.41911
1991,2.6849911
1992,-82.30753
1993,-12.396654
1994,-32.481396
1995,-14.663908
1996,-44.353943
1997,-72.91145
1998,-91.37723
1999,25.03118
2000,33.63078
2001,68.01618
2002,153.8006
2003,130.45139
2004,266.03217
2005,266.03217
2006,245.04272
2007,305.94156
2008,300.41034
2009,258.8053
2010,283.9765
2011,561.6698
2012,79.549866
2013,-5.1972117
2014,-34.501656
2015,-65.01774
2016,-12.463821
2017,-51.843246
2018,-23.655388
2019,-44.171997
2020,-5.403938
2021,22.346313
2022,-117.6862
2023,-1.7020979
2024,27.026758
2025,139.63245
2026,98.73194
2027,165.77232
2028,217.25844
2029,117.06358
2030,130.82594
2031,197.66956
2032,281.6658
2033,34.12285
2034,44.861675
2035,556.417
2036,323.7236
2037,-10.197983
2038,34.63706
2039,27.47838
2040,17.444124
2041,-23.23057
2042,-47.958508
2043,-56.26648
2044,0.9012785
2045,-98.37128
2046,-71.436264
2047,-40.577698
2048,29.56199
2049,21.30654
2050,87.938286
2051,27.238312
2052,126.65561
2053,-26.986189
2054,-31.248835
2055,-33.992695
2056,-6.7433763
2057,0.2882676
2058,0.56135535
2059,-19.518225
2060,-12.183247
2061,-60.342762
2062,-22.059391
2063,61.659542
2064,68.8125
2065,48.316143
2066,55.113922
2067,29.56501
2068,2.6251419
2069,87.88714
2070,28.589352
2071,-19.395344
2072,-1.625723
2073,-13.524448
2074,-13.439034
2075,-15.188107
2076,-12.192337
2077,-3.5798736
2078,-4.478603
2079,-10.057
2080,-12.251439
2081,-4.8367114
2082,-1.8395084
2083,-59.287827
2084,-84.62012
2085,-78.03681
2086,-31.490492
2087,-40.301178
2088,-31.894075
2089,-53.47399
2090,-45.72958
2091,-39.55091
2092,-30.207148
2093,-81.56818
2094,-113.28402
2095,5.5404563
2096,7.384629
2097,4.4875827
2098,19.302423
2099,8.842674
2100,-19.8479
2101,160.39803
2102,216.5971
2103,200.5591
2104,183.13823
2105,200.65352
2106,231.38971
2107,46.7653
2108,-47.67902
2109,-35.559883
2110,-38.348217
2111,-79.687485
2112,-68.97143
2113,-69.852196
2114,-61.789753
2115,-19.697184
2116,-26.132877
2117,-38.771473
2118,-22.37895
2119,-19.950735
2120,-0.5132209
2121,0.6121012
2122,25.922258
2123,77.25674
2124,181.2705
2125,147.58
2126,191.87448
2127,203.07999
2128,136.5466
2129,87.751
2130,109.60495
2131,865.7533
2132,419.06006
2133,-2.1768265
2134,56.789146
2135,-58.585873
2136,-120.81895
2137,-60.40668
2138,7.181182
2139,-79.223015
2140,-8.966829
2141,-52.963276
2142,1.7223468
2143,117.844666
2144,75.03614
2145,97.864784
2146,72.50106
2147,89.32206
2148,94.43481
2149,127.79986
2150,156.77814
2151,220.11055
2152,204.5599
2153,164.92906
2154,199.77283
2155,608.0853
2156,321.64572
2157,7.732943
2158,-11.600933
2159,-50.34708
2160,-57.00478
2161,-81.31603
2162,-69.230194
2163,-59.640408
2164,-52.104027
2165,-88.1159
2166,-83.42348
2167,31.64189
2168,98.018
2169,146.8388
2170,91.36097
2171,248.5485
2172,350.16562
2173,335.13214
2174,325.7313
2175,321.21884
2176,299.8548
2177,234.49512
2178,240.72705
2179,552.7056
2180,73.31692
2181,-59.889652
2182,11.221753
2183,-106.138115
2184,-30.249083
2185,48.227814
2186,-4.726356
2187,-29.581202
2188,31.129656
2189,83.47162
2190,-39.768307
2191,66.13168
2192,96.25405
2193,114.34456
2194,110.45645
2195,193.90839
2196,320.5798
2197,289.51962
2198,305.73907
2199,322.93817
2200,317.5221
2201,232.98167
2202,253.67737
2203,671.89795
2204,57.091934
2205,0.93348527
2206,-104.65748
2207,-34.410572
2208,-66.94928
2209,-47.306633
2210,-35.470036
2211,12.326696
2212,4.921213
2213,-23.312437
2214,-6.180619
2215,-9.413077
2216,42.00044
2217,74.6951
2218,134.22778
2219,156.67902
2220,189.31216
2221,175.51105
2222,254.56122
2223,352.30804
2224,304.31238
2225,221.8165
2226,268.54218
2227,591.9757
2228,5.6324472
2229,2.186957
2230,-9.549547
2231,-94.98154
2232,-51.973503
2233,-56.264954
2234,-68.69334
2235,-41.20368
2236,-66.4492
2237,-24.81963
2238,-30.675055
2239,28.037252
2240,82.842354
2241,141.51057
2242,145.56937
2243,158.68805
2244,207.30594
2245,216.68033
2246,267.52066
2247,247.01817
2248,253.24103
2249,226.16681
2250,237.95105
2251,422.10052
2252,8.2958765
2253,48.262463
2254,18.423191
2255,-89.90456
2256,-36.84771
2257,-18.296324
2258,26.24653
2259,5.048645
2260,-19.533754
2261,-0.11114073
2262,18.413101
2263,-3.7441728
2264,146.16959
2265,131.35037
2266,133.38095
2267,139.02097
2268,180.41402
2269,309.16742
2270,283.5133
2271,324.42035
2272,324.1022
2273,241.06921
2274,64.626854
2275,616.4475
2276,117.41904
2277,16.456331
2278,-4.0664697
2279,-25.823736
2280,9.136967
2281,51.809
2282,90.86784
2283,21.62906
2284,20.807941
2285,-71.34512
2286,-48.03461
2287,17.911688
2288,-17.277126
2289,17.509323
2290,-14.428645
2291,-6.0442047
2292,43.805725
2293,6.934183
2294,13.743475
2295,57.299786
2296,58.296295
2297,241.05392
2298,180.87657
2299,-48.461514
2300,-68.59507
2301,-17.845102
2302,-38.426777
2303,-148.32932
2304,-107.445206
2305,-152.8419
2306,-148.17192
2307,53.245823
2308,30.414328
2309,16.598211
2310,19.085293
2311,18.281563
2312,153.95595
2313,10.66675
2314,142.08737
2315,156.09389
2316,216.71324
2317,225.01776
2318,63.75485
2319,279.19046
2320,6.6890454
2321,-27.883549
2322,35.96996
2323,-76.38361
2324,13.999751
2325,26.489544
2326,-24.987583
2327,-55.29737
2328,13.866397
2329,92.444115
2330,7.863435
2331,-25.95163
2332,12.473323
2333,96.84213
2334,69.521324
2335,70.44276
2336,166.17184
2337,99.82747
2338,134.9319
2339,186.8395
2340,154.43321
2341,145.40073
2342,112.261505
2343,128.45503
2344,128.59143
2345,8.347723
2346,-20.847311
2347,-3.4590878
2348,72.33701
2349,58.954365
2350,11.298695
2351,-67.999626
2352,-16.90894
2353,17.074413
2354,-65.0293
2355,18.80846
2356,-6.8085017
2357,17.718748
2358,111.58325
2359,89.64282
2360,67.641136
2361,208.89401
2362,188.86821
2363,208.00594
2364,202.22514
2365,176.70319
2366,117.897385
2367,81.78458
2368,98.40657
2369,41.7196
2370,13.217958
2371,3.2163572
2372,-72.21907
2373,62.325882
2374,3.3786597
2375,29.929712
2376,-93.70453
2377,-88.087814
2378,-85.9472
2379,-166.44974
2380,87.12324
2381,82.87266
2382,146.35246
2383,140.73541
2384,134.91833
2385,108.01433
2386,120.19136
2387,130.62193
2388,150.6805
2389,163.5004
2390,79.71493
2391,137.39023
2392,457.65753
2393,401.83362
2394,288.45535
2395,92.22589
2396,-45.86091
2397,-121.986786
2398,23.769539
2399,174.29768
2400,168.24875
2401,146.45831
2402,192.65938
2403,122.3041
2404,133.6043
2405,200.90663
2406,181.94812
2407,190.01292
2408,315.102
2409,306.14883
2410,340.8282
2411,325.87015
2412,325.80148
2413,232.35043
2414,71.604454
2415,39.181587
2416,720.7986
2417,477.3667
2418,353.4897
2419,5.4298716
2420,1.2435393
2421,-68.30167
2422,34.238495
2423,13.213034
2424,-27.024282
2425,-25.759272
2426,-39.9219
2427,-49.809456
2428,64.58472
2429,44.22464
2430,75.63948
2431,93.0259
2432,80.968636
2433,131.93713
2434,140.8235
2435,178.25201
2436,197.53143
2437,124.29133
2438,44.634106
2439,64.16166
2440,620.0759
2441,258.6549
2442,158.18224
2443,110.09293
2444,-15.202561
2445,-100.112076
2446,-43.56607
2447,-91.5237
2448,-94.49422
2449,-117.16597
2450,-62.370754
2451,-103.28868
2452,54.020706
2453,57.57377
2454,107.71728
2455,141.84773
2456,89.107925
2457,181.2705
2458,166.99226
2459,347.5678
2460,356.2247
2461,323.61572
2462,153.18062
2463,209.48859
2464,439.35825
2465,26.8466
2466,2.5394008
2467,15.239494
2468,-32.8892
2469,-7.8353333
2470,-17.624887
2471,-71.55967
2472,7.2549934
2473,38.777744
2474,-41.64021
2475,-20.21416
2476,76.8758
2477,134.33174
2478,134.29996
2479,155.62328
2480,155.84055
2481,220.53033
2482,176.57469
2483,247.39783
2484,253.15271
2485,241.14946
2486,213.83853
2487,224.04823
2488,113.99626
2489,-0.031362057
2490,-5.1494193
2491,116.19418
2492,51.116272
2493,158.34576
2494,214.5667
2495,224.18932
2496,50.489407
2497,136.59213
2498,44.079506
2499,93.526085
2500,134.37697
2501,162.36867
2502,165.32211
2503,251.03513
2504,244.82228
2505,181.66016
2506,137.14421
2507,232.07845
2508,342.80048
2509,341.4652
2510,262.97
2511,258.57654
2512,602.8724
2513,72.728806
2514,23.339249
2515,-5.6429505
2516,-82.47504
2517,-77.17395
2518,-68.231735
2519,-90.607155
2520,-95.217606
2521,-79.66048
2522,-69.941574
2523,-28.33607
2524,15.970863
2525,130.07706
2526,150.20302
2527,143.41748
2528,153.80342
2529,190.82835
2530,190.45348
2531,266.49622
2532,272.40768
2533,264.09802
2534,206.38728
2535,186.62054
2536,803.5904
2537,421.73636
2538,79.35248
2539,8.452097
2540,6.4160023
2541,-32.640865
2542,42.461506
2543,40.361732
2544,28.15549
2545,-0.07661772
2546,-60.477383
2547,7.1049013
2548,8.928461
2549,79.58295
2550,72.31114
2551,68.28294
2552,144.11633
2553,111.39707
2554,212.89781
2555,318.5202
2556,352.96082
2557,245.07558
2558,226.95981
2559,258.6788
2560,652.44
2561,112.17121
2562,-12.906048
2563,63.30415
2564,-42.939896
2565,-26.845892
2566,-37.434525
2567,-38.490623
2568,1.6628098
2569,-126.20509
2570,-126.20509
2571,-30.2623
2572,6.221784
2573,77.52829
2574,83.08156
2575,163.8248
2576,127.926155
2577,189.86902
2578,168.48015
2579,281.58716
2580,231.18944
2581,179.65948
2582,107.329475
2583,131.62634
2584,546.3648
2585,-6.9457927
2586,35.559727
2587,43.65308
2588,32.565258
2589,26.394487
2590,36.992695
2591,32.499958
2592,123.69064
2593,46.968536
2594,42.581627
2595,51.430016
2596,67.15924
2597,128.6607
2598,131.79678
2599,165.15623
2600,108.09422
2601,104.78812
2602,162.91351
2603,248.3432
2604,235.6336
2605,157.47165
2606,47.83182
2607,362.77863
2608,418.09427
2609,2.3879962
2610,33.936672
2611,63.652054
2612,-55.797523
2613,-84.35501
2614,-84.21443
2615,-88.652985
2616,-111.691956
2617,-48.1642
2618,-158.3525
2619,-96.74184
2620,-27.897846
2621,81.86963
2622,76.83468
2623,77.8771
2624,157.10893
2625,129.7192
2626,138.29555
2627,203.8585
2628,216.68428
2629,229.6897
2630,215.85767
2631,246.63358
2632,144.65257
2633,-41.329205
2634,40.061283
2635,27.731651
2636,-85.159035
2637,-80.408775
2638,-56.931698
2639,-71.21174
2640,-35.385525
2641,-26.853123
2642,-40.638428
2643,-48.95801
2644,-17.677416
2645,6.7598343
2646,14.147184
2647,-2.3489995
2648,98.03379
2649,-1.8837084
2650,17.101028
2651,174.76779
2652,193.28778
2653,221.29057
2654,113.821556
2655,313.79645
2656,-37.477913
2657,17.997208
2658,46.962566
2659,57.34195
2660,-42.311325
2661,-50.431633
2662,-75.99362
2663,-27.493717
2664,-8.267565
2665,-38.391037
2666,28.87539
2667,-46.370342
2668,-2.506247
2669,11.851301
2670,128.98329
2671,129.28912
2672,86.5893
2673,214.03026
2674,219.15729
2675,273.84415
2676,294.68027
2677,306.19128
2678,193.00937
2679,245.14386
2680,101.75895
2681,3.0841196
2682,24.141552
2683,27.946781
2684,-48.76392
2685,-47.258827
2686,-49.25833
2687,-53.228172
2688,-45.327904
2689,-44.014965
2690,-63.688526
2691,-27.169144
2692,3.1279628
2693,31.243221
2694,33.565166
2695,86.099556
2696,120.22153
2697,110.57301
2698,159.99474
2699,230.74112
2700,266.621
2701,277.24368
2702,223.25444
2703,222.07579
2704,762.7322
2705,-5.8421474
2706,-1.7579489
2707,-1.7087646
2708,-8.328754
2709,-11.192823
2710,12.199663
2711,-65.85873
2712,-11.609205
2713,33.871563
2714,-87.242546
2715,-65.473114
2716,88.28771
2717,75.043465
2718,140.95584
2719,103.53649
2720,169.50572
2721,272.26532
2722,236.221
2723,250.09392
2724,250.18512
2725,316.10193
2726,122.19893
2727,197.29918
2728,709.4179
2729,102.221756
2730,29.840876
2731,11.368281
2732,-59.659794
2733,-28.46198
2734,-26.969908
2735,-1.9819546
2736,-29.400934
2737,-4.5261073
2738,-49.790924
2739,-49.481506
2740,13.720022
2741,56.16212
2742,95.81493
2743,91.75145
2744,108.49441
2745,104.38932
2746,95.53987
2747,159.84143
2748,153.96994
2749,151.49356
2750,30.46507
2751,623.4175
2752,447.49503
2753,33.49489
2754,49.630325
2755,-21.950737
2756,44.459248
2757,-85.3513
2758,-89.09755
2759,-80.81137
2760,-92.73965
2761,-155.98738
2762,-63.312504
2763,-45.285904
2764,-98.07259
2765,-3.6903658
2766,-6.370349
2767,54.46728
2768,30.136591
2769,185.82233
2770,14.781141
2771,46.106014
2772,44.4084
2773,44.54079
2774,40.542336
2775,49.38943
2776,-18.388914
2777,-74.49045
2778,-1.8511686
2779,-16.780529
2780,15.67116
2781,-7.310797
2782,-43.737553
2783,-33.166534
2784,-37.77511
2785,-58.17305
2786,-61.30366
2787,-48.033833
2788,-1.4780644
2789,-4.1122007
2790,7.3200183
2791,91.029175
2792,7.6937847
2793,-31.56967
2794,-4.823941
2795,-7.3479347
2796,-15.354886
2797,-27.246967
2798,-5.93128
2799,-5.6763134
2800,0.86233616
2801,-24.946745
2802,-24.02807
2803,-38.70215
2804,7.72775
2805,20.063568
2806,-22.051792
2807,-5.178262
2808,-10.329054
2809,20.97948
2810,16.057947
2811,6.3052473
2812,4.307428
2813,3.1579077
2814,2.3331923
2815,6.9454074
2816,-0.3588758
2817,-16.078106
2818,2.323376
2819,60.154182
2820,52.83855
2821,42.694798
2822,53.143482
2823,202.88661
2824,107.186295
2825,-53.108963
2826,7.0451403
2827,-13.153339
2828,9.390465
2829,-56.365887
2830,-43.067936
2831,-70.56118
2832,-77.9848
2833,-29.15433
2834,32.42225
2835,53.539307
2836,2.0657263
2837,-8.0037775
2838,11.341043
2839,55.829884
2840,43.782787
2841,132.9693
2842,101.52576
2843,140.60652
2844,129.91359
2845,164.08374
2846,136.43042
2847,267.59933
2848,408.66946
2849,92.42052
2850,22.72046
2851,-12.451546
2852,-48.789978
2853,-14.322262
2854,-72.25345
2855,-11.393379
2856,-105.47487
2857,-21.07881
2858,-9.514627
2859,53.682106
2860,9.265092
2861,7.839733
2862,116.31587
2863,139.79655
2864,141.55501
2865,133.36041
2866,158.7899
2867,177.92188
2868,152.23192
2869,143.26717
2870,109.3052
2871,67.33249
2872,562.5326
2873,52.382156
2874,27.318886
2875,-19.104929
2876,-47.74491
2877,-12.842653
2878,-24.023731
2879,-16.280712
2880,-27.48487
2881,-29.70326
2882,-36.978577
2883,-45.428574
2884,13.415987
2885,-6.2178564
2886,13.050421
2887,9.327463
2888,80.48615
2889,159.75764
2890,146.12552
2891,204.07054
2892,173.95215
2893,148.18172
2894,166.5556
2895,160.99362
2896,123.71229
2897,-43.305107
2898,-11.388054
2899,-13.327675
2900,-65.400314
