,mont-samagallo
19001,405.48233
19002,548.83655
19003,727.08264
19004,772.5669
19005,769.5218
19006,870.15204
19007,809.3643
19008,629.60925
19009,559.1149
19010,323.12982
19011,104.33192
19012,-4.322755
19013,-21.472698
19014,3.0193152
19015,-0.37084267
19016,-1.9861873
19017,-11.905228
19018,17.61473
19019,17.590794
19020,16.69245
19021,20.007442
19022,-4.361215
19023,45.208073
19024,199.02225
19025,380.4401
19026,596.856
19027,404.01346
19028,447.13617
19029,338.27054
19030,680.8664
19031,681.1252
19032,616.0563
19033,422.285
19034,285.95325
19035,58.238365
19036,-1.2623656
19037,-31.310987
19038,-18.837757
19039,-12.798732
19040,-21.127695
19041,4.4839005
19042,-7.1766963
19043,15.389999
19044,-0.94306004
19045,-6.3430066
19046,-5.577637
19047,11.0952215
19048,91.39194
19049,308.63113
19050,587.05536
19051,754.78656
19052,835.96857
19053,936.00806
19054,906.08984
19055,765.3239
19056,719.47363
19057,499.153
19058,333.40295
19059,85.08988
19060,32.956833
19061,3.2558947
19062,9.316855
19063,-4.6409006
19064,-3.8962257
19065,10.088835
19066,2.9849432
19067,-6.560012
19068,2.2115889
19069,10.282178
19070,-6.2027993
19071,19.03277
19072,120.76436
19073,389.47482
19074,562.3794
19075,726.9954
19076,839.4119
19077,880.9571
19078,773.0168
19079,712.2272
19080,579.61914
19081,486.5014
19082,258.35956
19083,69.74187
19084,16.633917
19085,-4.9907627
19086,18.17739
19087,65.21433
19088,2.9469519
19089,30.663017
19090,25.840178
19091,-23.643238
19092,30.639547
19093,24.475855
19094,24.724176
19095,-3.1894574
19096,128.56386
19097,250.7301
19098,221.08249
19099,154.14307
19100,203.42519
19101,202.6433
19102,232.5155
19103,280.36954
19104,221.6903
19105,288.49646
19106,288.87695
19107,46.513836
19108,-20.380896
19109,-23.171637
19110,15.257759
19111,-8.000865
19112,18.653587
19113,-11.623371
19114,-1.1087568
19115,-8.668373
19116,14.155224
19117,-7.0903387
19118,-4.16857
19119,23.253374
19120,119.28248
19121,192.98895
19122,356.23907
19123,537.68567
19124,574.8469
19125,657.2691
19126,686.64087
19127,752.7943
19128,608.2303
19129,362.2677
19130,166.17697
19131,41.11368
19132,22.378769
19133,4.7806334
19134,9.502945
19135,19.175158
19136,17.61546
19137,8.847209
19138,18.589296
19139,-4.149396
19140,-8.193387
19141,-7.4472036
19142,-15.149305
19143,13.114717
19144,116.9342
19145,283.11493
19146,550.75116
19147,738.4688
19148,847.32837
19149,855.25464
19150,896.27386
19151,777.7883
19152,544.7918
19153,396.33215
19154,176.61937
19155,36.415066
19156,39.03229
19157,-5.3939447
19158,-17.094833
19159,-22.237762
19160,-1.3601794
19161,-5.944196
19162,2.149387
19163,-6.517708
19164,21.691103
19165,18.629848
19166,19.386463
19167,13.544029
19168,105.106346
19169,429.0495
19170,698.06555
19171,775.17145
19172,797.63635
19173,811.96515
19174,820.48047
19175,814.5041
19176,688.7965
19177,453.9826
19178,197.58649
19179,111.965
19180,27.288465
19181,27.414106
19182,4.9009776
19183,0.61000335
19184,9.536484
19185,-11.695875
19186,-7.4826317
19187,-17.82635
19188,-7.431972
19189,-9.498703
19190,-4.6978765
19191,15.988323
19192,152.4267
19193,376.15515
19194,557.9613
19195,755.9034
19196,916.84656
19197,832.0854
19198,898.63306
19199,812.3748
19200,589.5533
19201,311.90616
19202,154.67387
19203,45.902504
19204,8.408238
19205,10.206494
19206,13.66223
19207,75.95771
19208,-18.460823
19209,13.561168
19210,-15.9589
19211,25.695377
19212,22.463066
19213,11.876082
19214,49.515297
19215,37.832634
19216,174.6013
19217,279.964
19218,327.89105
19219,357.6087
19220,459.62463
19221,712.33295
19222,871.1658
19223,730.2763
19224,386.54102
19225,390.9718
19226,261.38455
19227,78.01323
19228,13.019969
19229,-14.361624
19230,21.558378
19231,10.142701
19232,30.501526
19233,13.673267
19234,0.85164225
19235,-2.83646
19236,4.1681175
19237,88.2697
19238,5.20352
19239,24.834286
19240,56.61164
19241,280.96826
19242,250.13602
19243,346.2004
19244,309.1617
19245,349.27234
19246,391.3504
19247,634.58307
19248,229.62994
19249,238.68459
19250,145.56044
19251,48.30939
19252,5.6329784
19253,45.206604
19254,-2.9682288
19255,10.573472
19256,7.533512
19257,10.231384
19258,2.5865638
19259,2.661522
19260,16.671051
19261,4.258185
19262,4.191491
19263,33.622986
19264,109.69114
19265,252.99512
19266,208.97675
19267,69.77891
19268,77.71868
19269,75.721924
19270,166.37415
19271,39.103725
19272,162.76057
19273,137.3758
19274,78.75593
19275,52.973824
19276,-6.7110314
19277,-4.686688
19278,-7.6215224
19279,4.541171
19280,-8.984246
19281,3.6415489
19282,-2.138158
19283,-11.006997
19284,14.282076
19285,6.4846354
19286,8.500531
19287,33.290264
19288,119.35273
19289,263.11105
19290,261.65186
19291,361.12085
19292,534.22095
19293,446.11743
19294,517.6344
19295,443.2801
19296,676.0761
19297,322.83368
19298,210.03448
19299,59.614635
19300,0.97339386
19301,25.794003
19302,-5.714325
19303,0.7609351
19304,-3.83481
19305,-15.223831
19306,-4.7479577
19307,-16.561586
19308,-8.124468
19309,-0.5410892
19310,-0.47066313
19311,28.378466
19312,130.18259
19313,210.85248
19314,290.9133
19315,399.7063
19316,680.92596
19317,569.42834
19318,693.1744
19319,650.7503
19320,612.83154
19321,469.91342
19322,239.18578
19323,66.78614
19324,14.043633
19325,-3.779079
19326,4.390505
19327,4.521599
19328,5.425128
19329,-0.9660931
19330,-3.0031831
19331,-0.13223356
19332,5.8749137
19333,6.5197024
19334,41.653343
19335,32.57207
19336,144.6409
19337,243.92393
19338,270.38437
19339,629.3432
19340,748.9285
19341,772.1265
19342,845.7343
19343,695.276
19344,626.2282
19345,446.77597
19346,300.66412
19347,116.54844
19348,-2.6262927
19349,6.778542
19350,11.154945
19351,5.8264966
19352,25.172375
19353,-2.9553764
19354,1.8864988
19355,-0.967963
19356,-6.413725
19357,0.39434224
19358,7.381393
19359,21.448315
19360,111.149765
19361,364.5774
19362,419.85815
19363,752.1231
19364,852.565
19365,808.0547
19366,841.26794
19367,796.3381
19368,705.0578
19369,574.4416
19370,302.8026
19371,172.0726
19372,100.67771
19373,96.08619
19374,77.75255
19375,86.60466
19376,59.722916
19377,45.823147
19378,12.643341
19379,13.435234
19380,16.819838
19381,-32.98536
19382,-36.664597
19383,40.559265
19384,130.682
19385,283.44797
19386,699.4115
19387,761.3401
19388,902.8441
19389,864.1724
19390,926.54034
19391,836.4336
19392,734.3837
19393,602.7411
19394,414.95016
19395,183.57774
19396,2.8662946
19397,19.353891
19398,-8.351521
19399,-10.37918
19400,-8.630628
19401,9.782122
19402,39.143948
19403,37.45856
19404,44.060505
19405,-15.590523
19406,31.59337
19407,20.7044
19408,115.78679
19409,431.01614
19410,644.9873
19411,738.4711
19412,707.1117
19413,598.1992
19414,765.80225
19415,831.358
19416,740.96313
19417,581.5856
19418,454.90866
19419,157.05531
19420,38.874855
19421,10.5817795
19422,100.35654
19423,65.658936
19424,69.42584
19425,0.5148039
19426,94.26993
19427,113.56269
19428,121.74772
19429,40.846626
19430,22.185268
19431,77.64055
19432,174.54178
19433,387.8682
19434,644.65906
19435,805.2212
19436,781.3952
19437,836.85126
19438,813.59015
19439,825.2926
19440,686.0717
19441,525.66187
19442,394.21472
19443,127.01793
19444,19.586226
19445,-7.776185
19446,9.361215
19447,11.29544
19448,-6.02597
19449,44.92848
19450,13.768267
19451,10.587927
19452,8.516566
19453,8.027033
19454,13.372499
19455,43.638733
19456,145.96803
19457,438.15927
19458,579.60333
19459,741.43207
19460,905.84174
19461,923.03284
19462,827.1619
19463,848.1071
19464,729.1674
19465,580.5275
19466,457.72318
19467,97.69177
19468,81.984695
19469,9.206237
19470,18.074411
19471,15.060399
19472,2.4769492
19473,13.756126
19474,12.852518
19475,9.131629
19476,10.232838
19477,14.271866
19478,22.389923
19479,40.85819
19480,129.61877
19481,341.47168
19482,849.21643
19483,629.51385
19484,766.3782
19485,882.3885
19486,995.8806
19487,846.30743
19488,796.71234
19489,594.4816
19490,331.60577
19491,135.92531
19492,45.10633
19493,8.838349
19494,-16.311428
19495,30.797615
19496,19.14634
19497,116.50263
19498,91.944115
19499,86.064354
19500,80.45147
19501,75.7148
19502,87.32927
19503,127.77811
19504,53.208466
19505,421.27512
19506,730.13513
19507,827.0069
19508,925.6135
19509,1009.8234
19510,991.3927
19511,884.0626
19512,766.4824
19513,622.73804
19514,427.1616
19515,164.01309
19516,48.16954
19517,1.2946253
19518,2.1931202
19519,-21.13884
19520,15.482194
19521,6.897303
19522,36.24126
19523,24.304123
19524,148.92776
19525,81.95941
19526,91.000534
19527,122.88266
19528,172.06802
19529,391.27798
19530,773.93494
19531,834.1795
19532,957.5391
19533,945.1576
19534,1027.5057
19535,849.8973
19536,736.3802
19537,568.1781
19538,380.08804
19539,149.74518
19540,145.96158
19541,27.809858
19542,29.14875
19543,20.642282
19544,9.797186
19545,112.030136
19546,106.96396
19547,103.631134
19548,100.87565
19549,103.670525
19550,102.6645
19551,126.14301
19552,210.2062
19553,365.3877
19554,589.26556
19555,589.9384
19556,891.84204
19557,875.4137
19558,900.094
19559,780.35944
19560,691.04645
19561,481.87372
19562,197.26677
19563,34.938004
19564,-2.9948943
19565,13.474773
19566,14.902052
19567,-12.889793
19568,21.472202
19569,45.806206
19570,33.31386
19571,63.54432
19572,50.31333
19573,69.98505
19574,32.353176
19575,66.94008
19576,124.16055
19577,411.35104
19578,547.4656
19579,601.9217
19580,820.1913
19581,862.61127
19582,892.6019
19583,817.39
19584,713.98486
19585,359.73245
19586,271.06085
19587,48.14605
19588,-14.629121
19589,-22.67959
19590,-30.60349
19591,-39.3828
19592,1.9930246
19593,24.166916
19594,111.5054
19595,31.33309
19596,40.06498
19597,81.82769
19598,9.977463
19599,109.26196
19600,102.90168
19601,294.30746
19602,424.35016
19603,349.34918
19604,531.8248
19605,631.6005
19606,618.0938
19607,341.06857
19608,301.9007
19609,220.46304
19610,156.87373
19611,109.04141
19612,71.73939
19613,24.712517
19614,94.78927
19615,81.11086
19616,63.96855
19617,28.603355
19618,22.106588
19619,4.028314
19620,29.703451
19621,29.925652
19622,-5.3211274
19623,31.082273
19624,152.57253
19625,298.53488
19626,357.02603
19627,269.41144
19628,400.44928
19629,289.32648
19630,386.71017
19631,335.04077
19632,394.06982
19633,378.696
19634,206.53923
19635,64.51004
19636,-7.963729
19637,-10.09037
19638,7.225264
19639,2.2955937
19640,-9.313894
19641,19.631594
19642,8.099947
19643,-10.593416
19644,15.364071
19645,38.477535
19646,39.01894
19647,68.68031
19648,135.08948
19649,273.2878
19650,290.36548
19651,305.15747
19652,330.89493
19653,808.1804
19654,794.9834
19655,756.21295
19656,166.86414
19657,251.78838
19658,170.44398
19659,58.39555
19660,41.67624
19661,-25.370947
19662,-10.387318
19663,-16.283314
19664,-8.082149
19665,89.24622
19666,52.438786
19667,71.62421
19668,78.74744
19669,34.52449
19670,17.663921
19671,57.11307
19672,165.15646
19673,309.57733
19674,661.83
19675,795.74915
19676,965.08636
19677,818.3486
19678,858.9238
19679,775.3111
19680,587.70435
19681,562.41364
19682,491.09076
19683,110.52828
19684,-22.908773
19685,-2.617689
19686,-7.149062
19687,38.892147
19688,-1.2880803
19689,27.301588
19690,24.098684
19691,45.8167
19692,37.392963
19693,26.543495
19694,21.442951
19695,31.468843
19696,139.9603
19697,288.30725
19698,433.61438
19699,433.53607
19700,908.47504
19701,656.6005
19702,703.613
19703,731.6631
19704,645.8284
19705,511.17593
19706,504.00604
19707,179.49069
19708,30.39505
19709,101.12903
19710,52.841904
19711,54.564888
19712,132.51688
19713,160.81761
19714,118.23513
19715,121.4605
19716,93.48431
19717,107.65772
19718,114.61414
19719,117.3996
19720,191.73123
19721,295.08063
19722,354.20923
19723,519.6547
19724,365.1378
19725,538.9382
19726,389.10535
19727,284.13895
19728,327.12354
19729,439.9553
19730,259.8399
19731,104.99506
19732,37.36366
19733,6.20418
19734,40.46974
19735,75.17998
19736,62.654343
19737,112.38402
19738,153.9705
19739,107.23682
19740,111.72408
19741,129.93538
19742,69.915695
19743,114.782036
19744,193.79259
19745,503.64893
19746,744.32336
19747,845.5056
19748,1029.914
19749,1038.204
19750,960.1476
19751,883.36584
19752,849.8449
19753,622.02704
19754,498.80127
19755,160.36699
19756,95.68033
19757,70.242905
19758,11.691362
19759,0.6816958
19760,64.86387
19761,98.78099
19762,114.33626
19763,64.14348
19764,103.13481
19765,119.71466
19766,109.36351
19767,127.316376
19768,163.44174
19769,491.86182
19770,714.4857
19771,920.60516
19772,984.2637
19773,969.5772
19774,1014.6425
19775,927.4886
19776,830.4252
19777,753.4737
19778,465.92285
19779,84.94943
19780,35.50291
19781,24.375439
19782,7.845546
19783,35.99627
19784,38.65083
19785,101.53286
19786,106.31452
19787,82.63085
19788,100.46296
19789,-13.500612
19790,124.55778
19791,69.64663
19792,204.8104
19793,97.13011
19794,234.56317
19795,431.66653
19796,377.4273
19797,413.2192
19798,477.6992
19799,441.30582
19800,37.707436
19801,33.15503
19802,34.832397
19803,97.73087
19804,64.618866
19805,75.25179
19806,114.91272
19807,132.84192
19808,80.616425
19809,106.774704
19810,39.217117
19811,123.69284
19812,123.689766
19813,215.90204
19814,466.2166
19815,754.18884
19816,882.35425
19817,1001.3046
19818,1072.3489
19819,1037.0372
19820,920.20105
19821,825.72675
19822,602.247
19823,287.62555
19824,163.75717
19825,82.07942
19826,53.0782
19827,110.91176
19828,90.64533
19829,50.782
19830,82.78015
19831,-0.10290595
19832,-1.536443
19833,105.76844
19834,-2.3601646
19835,20.70209
19836,-0.9391455
19837,101.222565
19838,267.70184
19839,605.4625
19840,888.63025
19841,923.7409
19842,1003.734
19843,919.546
19844,857.6272
19845,837.79565
19846,742.9659
19847,482.02686
19848,104.22992
19849,49.739155
19850,-56.047783
19851,-22.383251
19852,79.48531
19853,68.685
19854,88.293
19855,109.75787
19856,81.526596
19857,75.3177
19858,48.042637
19859,31.39359
19860,87.07699
19861,357.22897
19862,303.47223
19863,456.454
19864,415.04327
19865,696.148
19866,959.29364
19867,965.0469
19868,802.2237
19869,763.0979
19870,568.09503
19871,164.08575
19872,72.44894
19873,60.061016
19874,-67.366585
19875,-95.93922
19876,20.737186
19877,61.097908
19878,87.345116
19879,110.99519
19880,141.2921
19881,127.73359
19882,166.90178
19883,288.80896
19884,408.46854
19885,403.2709
19886,481.79306
19887,302.84213
19888,738.5008
19889,922.5523
19890,845.46094
19891,711.70807
19892,593.6183
19893,120.145645
19894,74.27187
19895,17.653688
19896,14.202467
19897,19.4758
19898,33.849915
19899,113.13959
19900,141.18636
19901,120.568695
19902,142.54178
19903,151.43483
19904,159.11278
19905,155.98677
19906,250.61081
19907,450.908
19908,440.73535
19909,617.13184
19910,1015.9301
19911,1072.762
19912,1040.5385
19913,906.6431
19914,841.2329
19915,779.8203
19916,555.03265
19917,164.47342
19918,136.36206
19919,93.91045
19920,26.514374
19921,92.19521
19922,77.42463
19923,97.31889
19924,123.24891
19925,145.09158
19926,156.85669
19927,208.4355
19928,161.95609
19929,127.33598
19930,157.26965
19931,301.80078
19932,167.14235
19933,348.1101
19934,567.7894
19935,1108.2783
19936,1069.9569
19937,999.9029
19938,936.79407
19939,784.7965
19940,481.19714
19941,90.334564
19942,67.017715
19943,27.546623
19944,26.120934
19945,51.24331
19946,38.04031
19947,-1.3458978
19948,-125.91271
19949,10.1644125
19950,-27.970695
19951,9.615912
19952,10.630623
19953,-57.69021
19954,106.36735
19955,302.93106
19956,307.94748
19957,250.12444
19958,861.0971
19959,953.40186
19960,908.5809
19961,841.9808
19962,717.9418
19963,634.30804
19964,454.7085
19965,89.84838
19966,-3.7070415
19967,-8.676392
19968,-23.792072
19969,-32.681618
19970,-33.632507
19971,-2.4549046
19972,-25.112072
19973,15.397125
19974,-3.514796
19975,-60.045166
19976,4.2522526
19977,56.606853
19978,118.36824
19979,282.48492
19980,430.33197
19981,572.37726
19982,522.32654
19983,436.22018
19984,373.93787
19985,411.65576
19986,442.9424
19987,562.1091
19988,151.84537
19989,35.03239
19990,14.35068
19991,24.575603
19992,11.003516
19993,-27.593859
19994,15.4474745
19995,-11.018984
19996,-41.850285
19997,-5.953335
19998,-17.032946
19999,-15.753169
20000,13.2376995
20001,92.76937
20002,238.32825
20003,328.04034
20004,435.76755
