,labombilla
1800,910.74426
1801,818.14886
1802,654.1717
1803,520.7253
1804,145.88033
1805,71.27222
1806,111.89919
1807,97.69169
1808,119.51609
1809,127.83598
1810,-19.62279
1811,-15.823547
1812,9.210926
1813,-19.147459
1814,34.656796
1815,146.17317
1816,29.49597
1817,172.75752
1818,311.9309
1819,660.04065
1820,870.8884
1821,963.3653
1822,994.2448
1823,1024.3599
1824,876.0983
1825,822.9134
1826,577.7031
1827,579.04034
1828,194.7569
1829,88.64352
1830,28.585222
1831,169.86858
1832,93.127716
1833,119.22816
1834,107.81382
1835,133.60544
1836,52.422283
1837,75.25883
1838,61.168713
1839,8.135091
1840,87.786026
1841,175.17564
1842,337.07657
1843,661.555
1844,846.99457
1845,1032.9058
1846,1072.126
1847,1057.3336
1848,928.3847
1849,836.3674
1850,693.7104
1851,557.4777
1852,180.56598
1853,142.29807
1854,173.99707
1855,139.85687
1856,140.7803
1857,179.74123
1858,35.394337
1859,47.153755
1860,32.27276
1861,54.248528
1862,56.152954
1863,39.46545
1864,52.927097
1865,158.08583
1866,315.5086
1867,660.2108
1868,839.4007
1869,913.9097
1870,964.4499
1871,1031.6392
1872,877.4542
1873,785.765
1874,689.39124
1875,443.42075
1876,115.29773
1877,83.99946
1878,77.94642
1879,62.86179
1880,32.812187
1881,28.214298
1882,50.132317
1883,57.25576
1884,40.97653
1885,28.221636
1886,46.94408
1887,48.232994
1888,57.13925
1889,145.44377
1890,284.58224
1891,576.8352
1892,846.95276
1893,916.19275
1894,927.3322
1895,948.8834
1896,793.6956
1897,787.9093
1898,655.2035
1899,388.9015
1900,76.45371
1901,52.88808
1902,68.71708
1903,10.856152
1904,56.446697
1905,67.34094
1906,40.97653
1907,70.00667
1908,4.403599
1909,82.29038
1910,94.34827
1911,125.62736
1912,43.75345
1913,145.99352
1914,319.7543
1915,570.2474
1916,777.7024
1917,962.0283
1918,984.9145
1919,1057.2198
1920,783.8956
1921,738.3973
1922,646.8673
1923,437.13553
1924,134.82779
1925,87.930885
1926,90.712074
1927,96.11801
1928,30.956112
1929,17.937231
1930,48.30138
1931,36.414963
1932,10.683201
1933,147.05469
1934,44.05517
1935,120.31882
1936,188.99754
1937,125.50363
1938,300.5727
1939,555.9122
1940,857.7171
1941,953.24365
1942,991.7117
1943,985.80023
1944,898.84393
1945,823.7227
1946,678.85645
1947,386.67566
1948,26.63433
1949,54.00174
1950,41.690197
1951,30.696302
1952,42.716965
1953,56.45517
1954,47.940006
1955,82.11903
1956,49.943527
1957,91.326584
1958,85.40608
1959,85.29306
1960,100.62483
1961,159.82654
1962,311.50378
1963,644.5774
1964,835.49286
1965,939.50836
1966,985.4577
1967,957.7065
1968,882.8326
1969,810.12036
1970,629.8532
1971,438.82983
1972,116.15634
1973,85.94346
1974,101.77808
1975,76.93195
1976,53.73623
1977,78.26153
1978,39.790886
1979,3.4092672
1980,73.01105
1981,70.57016
1982,11.117942
1983,20.842358
1984,121.211235
1985,124.48402
1986,304.24936
1987,568.8642
1988,831.0683
1989,930.90027
1990,986.8538
1991,1018.0363
1992,831.9098
1993,706.14746
1994,646.5335
1995,471.69278
1996,148.06738
1997,69.0705
1998,59.217716
1999,67.89699
2000,40.250748
2001,55.64396
2002,73.86872
2003,114.74766
2004,40.837013
2005,47.259033
2006,48.316635
2007,53.323875
2008,7.9814544
2009,131.73773
2010,371.52573
2011,675.5957
2012,885.8054
2013,939.14105
2014,956.9728
2015,898.90515
2016,802.72595
2017,754.4137
2018,701.41925
2019,439.99124
2020,122.04502
2021,102.88493
2022,36.14359
2023,80.11873
2024,69.63409
2025,79.93342
2026,38.20781
2027,38.001415
2028,37.14743
2029,70.230675
2030,28.345018
2031,64.07852
2032,57.86589
2033,77.91873
2034,337.44772
2035,616.475
2036,847.249
2037,952.246
2038,970.1172
2039,1004.3923
2040,848.8649
2041,771.54193
2042,643.66113
2043,426.87936
2044,75.50293
2045,52.165833
2046,68.546074
2047,97.754135
2048,82.54048
2049,120.49702
2050,50.667675
2051,57.067116
2052,72.29558
2053,47.896214
2054,48.309753
2055,56.4339
2056,75.049866
2057,140.49402
2058,292.3021
2059,557.4672
2060,858.3632
2061,949.849
2062,961.27423
2063,959.06616
2064,814.7643
2065,741.8105
2066,624.5798
2067,384.30276
2068,83.67039
2069,50.912872
2070,23.915697
2071,62.674454
2072,13.704599
2073,81.01199
2074,144.86095
2075,24.433752
2076,51.136154
2077,50.189728
2078,26.327795
2079,61.40495
2080,38.42778
2081,168.29736
2082,361.59894
2083,694.2259
2084,890.1869
2085,974.67114
2086,957.84174
2087,980.7034
2088,833.9344
2089,658.99414
2090,655.7583
2091,405.63257
2092,110.9567
2093,45.578228
2094,86.87833
2095,53.06365
2096,23.636637
2097,10.3640375
2098,64.199875
2099,43.117596
2100,66.97152
2101,45.82039
2102,26.27892
2103,102.24146
2104,46.498394
2105,177.11945
2106,327.4017
2107,612.605
2108,860.54865
2109,906.7793
2110,1004.44354
2111,829.4558
2112,712.16815
2113,654.53253
2114,466.79047
2115,94.415596
2116,76.33405
2117,104.63675
2118,89.096306
2119,32.377068
2120,18.738712
2121,112.392784
2122,19.786337
2123,78.2651
2124,37.95189
2125,97.16906
2126,69.46598
2127,79.52477
2128,133.37207
2129,307.18546
2130,623.612
2131,828.5173
2132,957.7316
2133,969.7135
2134,1014.85065
2135,818.98004
2136,760.91156
2137,666.4765
2138,365.5113
2139,142.61084
2140,82.92095
2141,77.05333
2142,88.77912
2143,93.39682
2144,72.69968
2145,48.66599
2146,35.356087
2147,30.840076
2148,42.229958
2149,42.128006
2150,41.192055
2151,57.46234
2152,152.87308
2153,282.3116
2154,636.912
2155,861.6244
2156,936.4522
2157,973.1999
2158,974.9882
2159,889.7653
2160,832.79126
2161,674.43536
2162,505.92838
2163,117.25051
2164,96.49592
2165,130.19487
2166,89.70357
2167,48.95284
2168,69.43098
2169,33.740776
2170,36.73213
2171,31.160648
2172,44.86885
2173,44.42047
2174,45.514606
2175,43.60433
2176,158.12909
2177,282.04236
2178,628.9462
2179,868.93713
2180,977.2809
2181,946.42834
2182,990.24725
2183,857.14734
2184,772.478
2185,664.4524
2186,431.3839
2187,130.45294
2188,93.629745
2189,10.281515
2190,6.85071
2191,64.181564
2192,67.910286
2193,45.606045
2194,46.496582
2195,33.923668
2196,56.125042
2197,-5.7365994
2198,50.83011
2199,71.6116
2200,128.92317
2201,337.83002
2202,606.9087
2203,859.314
2204,933.36743
2205,1007.2325
2206,1018.69885
2207,836.88824
2208,682.5471
2209,650.4069
2210,310.8188
2211,118.38542
2212,71.87613
2213,27.491093
2214,100.77394
2215,95.67263
2216,60.428944
2217,20.873632
2218,15.03145
2219,57.299736
2220,47.179413
2221,45.690514
2222,48.99892
2223,82.73904
2224,171.45055
2225,357.8308
2226,619.8301
2227,848.6409
2228,977.5388
2229,947.9729
2230,1014.2737
2231,812.24146
2232,763.39124
2233,641.3954
2234,443.6099
2235,95.54705
2236,87.93449
2237,79.88131
2238,66.60449
2239,38.953323
2240,4.2956543
2241,157.1443
2242,159.32823
2243,34.194954
2244,27.420996
2245,74.05784
2246,80.12605
2247,55.55847
2248,188.01007
2249,223.19145
2250,695.3751
2251,816.6167
2252,937.44415
2253,976.03455
2254,1011.71106
2255,915.5837
2256,783.6356
2257,669.9439
2258,496.4589
2259,157.4878
2260,111.3774
2261,89.40541
2262,-6.2945957
2263,-4.7843704
2264,79.52046
2265,121.89124
2266,72.491394
2267,18.554607
2268,86.06599
2269,75.09109
2270,79.72093
2271,186.10468
2272,70.80933
2273,298.91513
2274,538.4425
2275,802.7205
2276,947.1142
2277,961.41815
2278,980.2706
2279,874.9275
2280,766.131
2281,675.80835
2282,430.24445
2283,153.64151
2284,117.135956
2285,60.15233
2286,72.49873
2287,36.24126
2288,87.88668
2289,66.59953
2290,79.75699
2291,-23.272419
2292,-36.756073
2293,25.538578
2294,28.103016
2295,24.014389
2296,81.75868
2297,226.75711
2298,584.22955
2299,845.795
2300,906.8093
2301,995.624
2302,923.6213
2303,841.12854
2304,764.9585
2305,665.26434
2306,556.6957
2307,169.86908
2308,126.85889
2309,52.159977
2310,16.5911
2311,97.44464
2312,86.78488
2313,27.123522
2314,21.654835
2315,32.213585
2316,44.41645
2317,56.29627
2318,31.69717
2319,59.242237
2320,132.05649
2321,302.69525
2322,650.6479
2323,911.6803
2324,970.1366
2325,978.90094
2326,948.8493
2327,886.29114
2328,758.76953
2329,679.67926
2330,442.53085
2331,132.27638
2332,111.15341
2333,152.33205
2334,86.4581
2335,69.40643
2336,96.54913
2337,66.05085
2338,51.305313
2339,61.769234
2340,74.53899
2341,44.320354
2342,46.318542
2343,69.599556
2344,168.95274
2345,276.9118
2346,677.3373
2347,868.40466
2348,975.95154
2349,982.336
2350,998.8941
2351,868.7272
2352,766.4399
2353,651.5246
2354,428.7299
2355,154.10814
2356,151.05011
2357,83.58627
2358,74.17583
2359,121.23416
2360,71.744156
2361,92.410515
2362,104.462776
2363,0.7906777
2364,36.04795
2365,101.186554
2366,142.53954
2367,131.17618
2368,81.03625
2369,502.2442
2370,626.71045
2371,860.35986
2372,1023.1536
2373,1056.1166
2374,1055.8784
2375,941.1417
2376,820.2841
2377,680.78326
2378,548.2565
2379,188.63446
2380,97.759155
2381,-5.7978935
2382,63.030083
2383,31.29066
2384,55.16125
2385,-43.941628
2386,133.00078
2387,34.464108
2388,9.74727
2389,57.428185
2390,-18.455776
2391,100.79208
2392,174.81805
2393,402.77
2394,642.65204
2395,904.6516
2396,977.47424
2397,916.55164
2398,941.74194
2399,863.2433
2400,815.2337
2401,692.94995
2402,550.0545
2403,180.86397
2404,20.805492
2405,15.738509
2406,-59.639084
2407,-3.8743792
2408,11.116262
2409,72.7031
2410,-7.952383
2411,5.4679837
2412,101.19712
2413,43.4619
2414,25.52939
2415,71.12565
2416,-7.6296544
2417,425.79733
2418,722.6815
2419,921.4262
2420,981.03265
2421,1004.59375
2422,1038.6044
2423,937.45337
2424,831.9607
2425,709.2771
2426,535.1952
2427,148.46318
2428,134.50386
2429,-29.763618
2430,22.279163
2431,-0.51852983
2432,-11.658393
2433,74.60236
2434,13.2100935
2435,14.709515
2436,121.27546
2437,83.15107
2438,47.78946
2439,89.96673
2440,198.21239
2441,306.97412
2442,637.83344
2443,836.21954
2444,986.79095
2445,935.17206
2446,1006.37476
2447,920.75476
2448,799.931
2449,724.75745
2450,528.74817
2451,57.116425
2452,2.5906124
2453,-37.46566
2454,-6.475582
2455,-17.84784
2456,-1.3740538
2457,69.52592
2458,58.720036
2459,57.477955
2460,31.923405
2461,50.62557
2462,51.189445
2463,63.83202
2464,133.42647
2465,332.03714
2466,657.16644
2467,837.60126
2468,991.01013
2469,927.4258
2470,992.7052
2471,833.49945
2472,745.32263
2473,646.8929
2474,459.2588
2475,145.4066
2476,63.525723
2477,30.119305
2478,31.222372
2479,-62.95067
2480,-15.973211
2481,52.198128
2482,46.6549
2483,24.19068
2484,54.033062
2485,54.033062
2486,54.81505
2487,63.35864
2488,28.85024
2489,271.1073
2490,642.4846
2491,769.877
2492,903.79865
2493,896.0849
2494,950.3299
2495,885.39777
2496,750.96716
2497,645.6994
2498,424.7658
2499,192.172
2500,69.32513
2501,21.606451
2502,20.044392
2503,-41.012085
2504,-69.32524
2505,116.38281
2506,94.7029
2507,71.342766
2508,58.159008
2509,60.06072
2510,97.69006
2511,100.0762
2512,121.67494
2513,493.45654
2514,687.6275
2515,907.4703
2516,986.1701
2517,986.0777
2518,1011.95
2519,912.29614
2520,732.00806
2521,642.9363
2522,440.91907
2523,161.63881
2524,81.45061
2525,8.5817995
2526,18.365408
2527,27.64132
2528,26.010958
2529,-13.339556
2530,100.86481
2531,32.963863
2532,57.172024
2533,41.368774
2534,54.198875
2535,63.31268
2536,292.1937
2537,366.26987
2538,595.54987
2539,924.77045
2540,962.9603
2541,992.8657
2542,1022.64966
2543,843.3961
2544,698.51483
2545,723.81525
2546,566.94806
2547,191.0742
2548,92.42325
2549,69.14819
2550,88.922226
2551,-0.7032609
2552,31.10899
2553,67.43107
2554,14.539849
2555,56.560566
2556,62.66683
2557,52.05514
2558,52.15094
2559,62.88551
2560,143.799
2561,264.0409
2562,636.69763
2563,884.50433
2564,964.88226
2565,977.8292
2566,997.24603
2567,895.315
2568,845.7575
2569,672.96423
2570,579.8138
2571,828.97864
2572,920.3106
2573,962.28894
2574,963.8458
2575,869.75085
2576,797.7054
2577,710.26843
2578,495.9881
2579,134.90582
2580,35.624493
2581,108.29333
2582,61.454094
2583,13.332731
2584,73.41839
2585,70.574486
2586,45.178593
2587,18.606867
2588,42.043404
2589,44.820877
2590,23.780144
2591,61.136784
2592,100.31261
2593,340.86697
2594,609.7449
2595,798.89984
2596,919.6375
2597,955.58765
2598,964.74133
2599,855.7541
2600,799.0404
2601,652.7565
2602,432.9338
2603,96.478775
2604,51.464344
2605,39.858242
2606,33.60247
2607,23.20858
2608,25.998562
2609,21.864595
2610,25.07678
2611,25.07678
2612,32.357708
2613,30.312664
2614,33.637478
2615,46.593346
2616,87.73236
2617,257.81964
2618,550.42993
2619,811.61896
2620,909.7975
2621,933.14746
2622,995.24854
2623,879.552
2624,832.57355
2625,694.77893
2626,456.18207
2627,90.580864
2628,56.7158
2629,40.67756
2630,50.36673
2631,35.907425
2632,30.695284
2633,31.251778
2634,31.894154
2635,50.636875
2636,53.348705
2637,5.362677
2638,-55.999195
2639,38.36017
2640,101.10673
2641,262.50732
2642,590.6106
2643,678.71106
2644,936.91626
2645,963.1537
2646,1004.0114
2647,879.6166
2648,803.5697
2649,706.2127
2650,469.9422
2651,119.8114
2652,59.256443
2653,44.297123
2654,13.424157
2655,18.155779
2656,85.12992
2657,22.365301
2658,52.21252
2659,38.257328
2660,21.904888
2661,35.30111
2662,44.13675
2663,64.20786
2664,115.794685
2665,257.34814
2666,561.8332
2667,807.71185
2668,914.44775
2669,966.32947
2670,967.5241
2671,877.8413
2672,828.869
2673,668.45557
2674,493.3803
2675,76.059135
2676,45.92677
2677,50.233
2678,31.079899
2679,23.844425
2680,55.848454
2681,67.10683
2682,51.380226
2683,45.118515
2684,49.09397
2685,35.756123
2686,43.74334
2687,56.947083
2688,67.379906
2689,267.07303
2690,476.92752
2691,782.1607
2692,910.1483
2693,1015.6196
2694,943.87384
2695,857.2562
2696,834.21045
2697,723.2099
2698,474.8087
2699,150.19601
2700,102.160645
2701,88.40502
2702,49.14029
2703,142.56116
2704,123.12966
2705,-7.008986
2706,22.782257
2707,-79.812645
2708,32.9028
2709,43.435383
2710,38.862007
2711,54.202904
2712,106.52856
2713,244.71785
2714,598.76556
2715,778.9488
2716,759.81024
2717,953.5327
2718,954.37177
2719,864.148
2720,806.0005
2721,678.06647
2722,456.89062
2723,108.10741
2724,60.367123
2725,25.317076
2726,72.19775
2727,118.90824
2728,55.73193
2729,22.172897
2730,34.70355
2731,59.017647
2732,1.717925
2733,38.902534
2734,47.905876
2735,54.277767
2736,137.04982
2737,250.26003
2738,603.25323
2739,794.55524
2740,915.5615
2741,1006.2976
2742,962.71
2743,888.28436
2744,829.8317
2745,701.0922
2746,481.49155
2747,128.18811
2748,74.59916
2749,19.500694
2750,78.02294
2751,17.417402
2752,67.43295
2753,-0.26400942
2754,41.393047
2755,41.65615
2756,42.856976
2757,44.37605
2758,50.93873
2759,40.45785
2760,88.48148
2761,220.90997
2762,641.2182
2763,796.83716
2764,944.3934
2765,942.6872
2766,1017.77563
2767,890.45703
2768,828.4224
2769,733.8059
2770,465.58316
2771,72.32969
2772,90.119865
2773,71.39751
2774,23.777023
2775,94.42757
2776,95.88122
2777,33.303116
2778,1.3176075
2779,19.888895
2780,30.614237
2781,27.54508
2782,22.33975
2783,51.03064
2784,90.73687
2785,242.28625
2786,567.447
2787,827.6963
2788,956.82074
2789,959.61224
2790,973.7772
2791,847.1052
2792,746.0504
2793,717.7274
2794,495.9881
2795,85.17658
2796,73.70576
2797,31.53613
2798,76.94161
2799,29.85299
2800,102.03755
2801,22.365301
2802,64.44684
2803,43.151814
2804,59.658062
2805,62.168644
2806,26.544313
2807,59.15757
2808,68.37235
2809,290.83203
2810,610.2646
2811,794.7383
2812,947.16986
2813,971.755
2814,956.211
2815,870.35547
2816,803.54346
2817,706.40796
2818,514.803
2819,127.47753
2820,35.63914
2821,80.13166
2822,79.332146
2823,48.44479
2824,111.90722
2825,112.37313
2826,117.83692
2827,40.304714
2828,29.786428
2829,-34.39923
2830,39.87556
2831,55.29651
2832,40.956734
2833,280.68555
2834,654.1723
2835,826.0094
2836,956.83734
2837,1022.7238
2838,958.2788
2839,929.2087
2840,831.77924
2841,704.7072
2842,538.51544
2843,119.14744
2844,125.30746
2845,6.8036566
2846,48.626377
2847,55.448624
2848,66.69619
2849,55.875816
2850,85.97552
2851,69.47135
2852,47.860355
2853,68.15791
2854,19.174452
2855,-9.012045
2856,26.469418
2857,274.43924
2858,581.6523
2859,833.6582
2860,980.52515
2861,979.1413
2862,985.5247
2863,921.976
2864,848.21576
2865,704.7072
2866,526.7999
2867,129.71396
2868,105.67368
2869,5.7404995
2870,-23.618734
2871,6.031309
2872,14.429851
2873,31.07468
2874,44.57325
2875,56.111687
2876,35.81362
2877,4.861879
2878,52.08131
2879,62.592155
2880,142.00224
2881,413.1477
2882,618.9474
2883,802.1076
2884,958.1171
2885,960.7761
2886,974.0169
2887,884.5741
2888,784.72675
2889,707.49225
2890,523.501
2891,151.2988
2892,124.77364
2893,79.84962
2894,-2.7331614
2895,8.257555
2896,-18.018158
2897,31.028027
2898,9.6570425
2899,-14.171071
2900,20.7235
2901,20.7235
2902,-3.0632899
2903,16.232689
2904,-17.122421
2905,355.43768
2906,680.8834
2907,828.64923
2908,965.77747
2909,949.81726
2910,957.2974
2911,872.1747
2912,794.3023
2913,690.5479
2914,504.1233
2915,115.39695
2916,123.44231
2917,67.07996
2918,12.231078
2919,0.14862432
2920,-6.289893
2921,-12.71547
2922,-10.737657
2923,57.395424
2924,11.715903
2925,53.504406
2926,42.182552
2927,28.790688
2928,48.12538
2929,132.27745
2930,601.5354
2931,797.68695
2932,931.5334
2933,925.68365
2934,944.41406
