,eltime
12695,47.957863
12696,190.42213
12697,373.21213
12698,531.11884
12699,666.19604
12700,666.8176
12701,675.058
12702,705.27386
12703,491.33658
12704,489.93713
12705,255.2669
12706,77.48258
12707,13.026024
12708,7.3508115
12709,23.85101
12710,14.15427
12711,3.783947
12712,-1.2416989
12713,3.3487718
12714,-17.692112
12715,-15.218344
12716,-22.009624
12717,-11.902558
12718,2.8660736
12719,94.05618
12720,152.08559
12721,428.353
12722,598.9984
12723,681.4869
12724,790.5472
12725,802.53986
12726,729.7214
12727,481.06894
12728,408.60712
12729,293.11615
12730,82.10946
12731,9.832103
12732,5.3625455
12733,7.5382385
12734,1.4923338
12735,6.3151536
12736,-1.4661535
12737,-4.959455
12738,-16.66011
12739,-40.50513
12740,-2.3188753
12741,-1.7755595
12742,7.7673798
12743,54.04913
12744,121.58331
12745,347.50912
12746,559.6251
12747,594.99786
12748,765.09845
12749,802.0297
12750,705.23016
12751,528.71356
12752,477.45575
12753,301.0301
12754,77.45524
12755,8.694338
12756,-4.153177
12757,4.135158
12758,-9.37912
12759,-6.753854
12760,-1.7315179
12761,28.119226
12762,-2.2212222
12763,-13.7982435
12764,-21.889519
12765,-9.995384
12766,-23.134047
12767,-0.17665678
12768,78.999756
12769,304.95386
12770,540.37415
12771,664.26886
12772,836.213
12773,783.0796
12774,727.59344
12775,509.39694
12776,491.75375
12777,302.17175
12778,108.60773
12779,11.641817
12780,14.281559
12781,10.855758
12782,13.556072
12783,23.055342
12784,-23.901308
12785,-15.071655
12786,-35.820183
12787,-30.10492
12788,-40.634674
12789,11.044256
12790,-20.707592
12791,30.69984
12792,88.02458
12793,359.69116
12794,524.7337
12795,643.9232
12796,747.90796
12797,733.16656
12798,690.97284
12799,515.50024
12800,483.34103
12801,267.89352
12802,87.83023
12803,10.122933
12804,-7.2995553
12805,-7.4902415
12806,-2.938143
12807,-2.938143
12808,0.72143024
12809,-1.2202922
12810,-7.1537833
12811,5.0603237
12812,0.15067962
12813,11.080901
12814,-2.0223587
12815,19.587198
12816,155.55629
12817,405.19815
12818,584.5312
12819,819.30786
12820,881.3777
12821,945.35583
12822,933.755
12823,582.4504
12824,473.98154
12825,352.94067
12826,110.68484
12827,57.064438
12828,29.057772
12829,14.111564
12830,-25.748804
12831,5.329483
12832,-3.7251139
12833,17.01424
12834,-3.366227
12835,-1.0297955
12836,-12.3449745
12837,-4.7965183
12838,5.3487034
12839,38.188904
12840,138.45894
12841,553.12366
12842,654.3239
12843,847.91815
12844,855.22076
12845,626.6089
12846,715.14856
12847,611.80286
12848,467.2717
12849,393.10782
12850,175.7108
12851,16.530397
12852,-7.5304513
12853,-2.7271938
12854,-12.431488
12855,-14.701269
12856,-6.190221
12857,-5.060418
12858,1.8225036
12859,-3.6429193
12860,-7.760975
12861,-12.679277
12862,7.5771875
12863,22.067781
12864,118.79827
12865,355.7155
12866,557.8662
12867,718.00836
12868,632.54456
12869,738.91705
12870,687.7253
12871,252.06091
12872,473.43964
12873,293.76578
12874,59.632126
12875,0.23616958
12876,7.6504936
12877,23.721523
12878,11.611086
12879,-8.722623
12880,-2.20639
12881,-8.041779
12882,-7.723213
12883,-5.7501726
12884,-23.480675
12885,-7.969849
12886,-2.277374
12887,13.336266
12888,132.90887
12889,348.35443
12890,676.8559
12891,593.5928
12892,849.63837
12893,834.0815
12894,744.5344
12895,617.9248
12896,515.9613
12897,353.54303
12898,98.843445
12899,5.524847
12900,10.78371
12901,5.29625
12902,-1.7069572
12903,2.5043113
12904,-9.32493
12905,-8.374402
12906,-9.500938
12907,-4.5657635
12908,-2.194238
12909,-13.1084
12910,-5.732742
12911,26.05074
12912,109.09454
12913,281.07065
12914,507.40778
12915,697.0269
12916,675.6641
12917,717.383
12918,572.05023
12919,411.7008
12920,252.57698
12921,199.74138
12922,61.343468
12923,6.477481
12924,-1.2216482
12925,10.113101
12926,3.2579372
12927,1.7273684
12928,-1.8033323
12929,-4.3949943
12930,-1.950415
12931,0.5835538
12932,4.141604
12933,-4.4907117
12934,5.285549
12935,16.145432
12936,122.69439
12937,374.2094
12938,683.3706
12939,801.51245
12940,591.299
12941,742.6629
12942,765.71466
12943,507.3508
12944,451.88895
12945,332.8623
12946,79.025
12947,-1.7623142
12948,33.94684
12949,1.6950175
12950,2.1939075
12951,1.9859344
12952,-4.1500406
12953,9.474151
12954,-5.378997
12955,-2.7073436
12956,-0.78372735
12957,0.3503437
12958,7.9444923
12959,20.561825
12960,130.68712
12961,321.86066
12962,733.68567
12963,801.4315
12964,795.0933
12965,803.05536
12966,791.4274
12967,526.5963
12968,420.1001
12969,355.61865
12970,89.61634
12971,5.2526436
12972,8.0388775
12973,13.094156
12974,13.436359
12975,3.7314506
12976,8.15345
12977,2.905698
12978,-0.71803933
12979,6.884043
12980,3.8175676
12981,1.2854077
12982,16.458864
12983,47.66093
12984,117.02529
12985,403.66104
12986,879.0314
12987,743.15094
12988,798.83374
12989,810.53107
12990,586.2237
12991,524.46893
12992,501.59042
12993,236.65791
12994,110.71107
12995,25.64243
12996,5.3995523
12997,-3.2657287
12998,2.693152
12999,4.609149
13000,0.6000675
13001,-0.41474688
13002,-1.752665
13003,-6.4713454
13004,-3.2951376
13005,-12.679277
13006,-3.8288715
13007,15.381615
13008,111.72917
13009,347.50162
13010,617.92365
13011,714.3514
13012,839.73
13013,830.70654
13014,725.3043
13015,615.8373
13016,454.8334
13017,315.1126
13018,84.23848
13019,3.115905
13020,-2.1465044
13021,0.15779728
13022,-1.1617516
13023,-1.1617516
13024,-3.318681
13025,-4.3130255
13026,-4.8401117
13027,-1.8964866
13028,-13.642006
13029,-12.3426485
13030,2.5173607
13031,24.194035
13032,124.09769
13033,327.13174
13034,536.7626
13035,574.8837
13036,565.6385
13037,236.80476
13038,266.79694
13039,317.4642
13040,375.47693
13041,251.20259
13042,61.917206
13043,-13.433567
13044,2.896524
13045,15.738359
13046,-10.4519825
13047,-2.181408
13048,19.443811
13049,44.051735
13050,26.26727
13051,-20.71219
13052,7.6083903
13053,8.651007
13054,-12.564277
13055,-0.49463457
13056,78.55339
13057,235.8396
13058,396.28198
13059,391.16797
13060,518.09595
13061,731.61993
13062,584.8685
13063,567.83356
13064,361.78815
13065,280.1264
13066,96.42326
13067,63.102207
13068,38.09778
13069,-1.035517
13070,-40.077545
13071,-1.4426723
13072,0.6262685
13073,-7.3240185
13074,-4.7172155
13075,-4.487431
13076,-2.3063078
13077,-0.61747617
13078,-1.8774899
13079,25.425196
13080,105.083855
13081,360.74362
13082,706.6162
13083,760.9521
13084,878.26807
13085,740.0729
13086,720.721
13087,529.5422
13088,447.88123
13089,292.45566
13090,106.11295
13091,18.897646
13092,2.3834922
13093,4.300613
13094,8.412125
13095,16.80623
13096,-2.7617474
13097,2.4815757
13098,-2.7391005
13099,2.3565397
13100,-2.1019828
13101,0.8496253
13102,5.3489122
13103,38.99471
13104,152.65187
13105,475.2597
13106,657.9401
13107,533.61316
13108,835.58325
13109,730.843
13110,544.343
13111,347.24875
13112,309.79233
13113,256.92877
13114,53.461994
13115,0.24959666
13116,-17.838413
13117,-23.539244
13118,-10.287324
13119,7.4466
13120,-2.9139986
13121,-4.0863433
13122,-10.792872
13123,1.5612594
13124,-1.013689
13125,1.7784716
13126,0.44224787
13127,20.714323
13128,174.64134
13129,320.75433
13130,500.69083
13131,295.27533
13132,545.4397
13133,324.91742
13134,349.13068
13135,317.163
13136,290.49866
13137,262.82178
13138,86.49224
13139,-1.7217908
13140,2.802885
13141,2.9732606
13142,6.5556064
13143,1.8926105
13144,-1.2165116
13145,-7.399772
13146,-1.2165116
13147,-0.55674714
13148,-0.55674714
13149,-0.9762613
13150,12.9315
13151,18.261951
13152,134.79796
13153,294.96762
13154,299.4753
13155,366.5058
13156,488.68756
13157,530.1337
13158,369.17398
13159,485.44202
13160,315.21152
13161,265.34943
13162,77.45864
13163,-17.476936
13164,-13.568435
13165,-16.455927
13166,-23.22161
13167,-6.931834
13168,-8.001853
13169,-7.205135
13170,-6.0858145
13171,33.611122
13172,30.469528
13173,31.603603
13174,43.74071
13175,52.317448
13176,141.6147
13177,312.85568
13178,466.22714
13179,551.634
13180,751.725
13181,779.5141
13182,720.99115
13183,539.21344
13184,399.23676
13185,252.49033
13186,111.41375
13187,9.45266
13188,1.7577643
13189,5.341203
13190,-3.9245067
13191,-6.6446123
13192,-4.7450414
13193,-4.2394123
13194,-4.211436
13195,5.309166
13196,20.561825
13197,133.0405
13198,352.6482
13199,469.5717
13200,498.41803
13201,647.867
13202,495.99136
13203,433.49692
13204,493.85165
13205,320.84335
13206,269.05136
13207,82.36314
13208,7.3844213
13209,5.882218
13210,-1.1031326
13211,3.750535
13212,7.202038
13213,-1.3857589
13214,-2.656814
13215,-1.721878
13216,-0.8734457
13217,-0.4203749
13218,22.683125
13219,39.736893
13220,54.393013
13221,145.69998
13222,306.01315
13223,386.0058
13224,918.85
13225,884.5012
13226,704.4428
13227,769.8476
13228,585.82355
13229,416.48495
13230,267.74042
13231,108.16074
13232,69.3558
13233,55.952602
13234,13.199084
13235,5.0151324
13236,35.201115
13237,-5.3282127
13238,4.553531
13239,14.56632
13240,7.4429774
13241,9.603582
13242,11.149347
13243,4.4413576
13244,46.875957
13245,163.62073
13246,395.1119
13247,571.83136
13248,660.3139
13249,730.7093
13250,766.99176
13251,728.18634
13252,558.3938
13253,421.20984
13254,249.42052
13255,180.4569
13256,7.790171
13257,-0.07178677
13258,-1.6973782
13259,2.3625765
13260,-1.0702944
13261,-4.109203
13262,1.7668959
13263,2.9123688
13264,1.9856539
13265,-3.499042
13266,3.3920271
13267,25.279305
13268,50.817234
13269,226.8757
13270,359.68167
13271,759.86127
13272,846.9225
13273,826.0143
13274,822.59265
13275,798.03204
13276,697.0178
13277,345.4935
13278,271.41418
13279,113.61117
13280,50.81446
13281,55.47519
13282,40.43383
13283,40.43802
13284,39.455696
13285,0.8550926
13286,-7.767932
13287,1.998622
13288,2.0318396
13289,1.5699378
13290,1.9689101
13291,9.868224
13292,42.847073
13293,226.76334
13294,497.093
13295,689.7754
13296,706.9611
13297,765.69196
13298,713.04443
13299,839.0941
13300,490.79947
13301,489.3867
13302,220.34943
13303,78.69825
13304,6.7911396
13305,3.6132236
13306,1.3453522
13307,-1.5460145
13308,-9.642558
13309,0.1884976
13310,4.249925
13311,-1.447495
13312,1.7079859
13313,-1.2404742
13314,-3.4393163
13315,15.912508
13316,121.01584
13317,296.36664
13318,431.20853
13319,368.67352
13320,219.37721
13321,214.83203
13322,219.6596
13323,344.83005
13324,258.9463
13325,285.49164
13326,247.47054
13327,76.55023
13328,14.328772
13329,-16.139893
13330,9.341864
13331,-14.538522
13332,-3.4768379
13333,51.540077
13334,2.7713544
13335,6.8746533
13336,15.902923
13337,6.516076
13338,35.55954
13339,67.17736
13340,168.73808
13341,268.54895
13342,322.89948
13343,338.11252
13344,567.6111
13345,852.43604
13346,953.5638
13347,933.10913
13348,778.8378
13349,362.25827
13350,325.1745
13351,169.7793
13352,51.0582
13353,57.577927
13354,53.49575
13355,34.161186
13356,19.472773
13357,9.987227
13358,50.94499
13359,57.101593
13360,32.29081
13361,38.757565
13362,69.473976
13363,78.021965
13364,161.11977
13365,298.5172
13366,316.44156
13367,497.73645
13368,540.7944
13369,701.9324
13370,784.1624
13371,774.8277
13372,641.3186
13373,527.7861
13374,249.13579
13375,196.78731
13376,126.790794
13377,23.817501
13378,11.045738
13379,-8.914865
13380,18.432274
13381,14.059524
13382,27.659658
13383,8.424181
13384,-5.113664
13385,1.9397799
13386,15.716006
13387,131.02748
13388,188.15962
13389,522.9503
13390,683.0147
13391,747.5368
13392,695.8724
13393,606.4054
13394,638.34
13395,634.641
13396,534.3494
13397,382.6709
13398,139.67157
13399,32.67108
13400,4.4288225
13401,-2.2549047
13402,1.316244
13403,-28.990063
13404,41.48569
13405,25.804575
13406,11.82008
13407,22.864582
13408,-18.888615
13409,-4.480978
13410,10.496621
13411,74.69945
13412,313.0021
13413,413.1488
13414,710.7469
13415,814.82886
13416,766.9102
13417,755.0839
13418,779.7831
13419,444.67215
13420,394.55096
13421,323.75098
13422,64.7756
13423,-0.2870857
13424,-2.1036112
13425,-19.750912
13426,4.0556173
13427,11.012729
13428,22.215809
13429,26.390928
13430,0.34960386
13431,4.18089
13432,-2.0545485
13433,27.882906
13434,16.41511
13435,91.78772
13436,346.90524
13437,728.8514
13438,819.0592
13439,862.31384
13440,1024.3335
13441,857.44635
13442,901.8814
13443,788.6643
13444,731.1142
13445,510.94995
13446,141.94073
13447,116.52101
13448,33.58596
13449,109.239006
13450,96.86343
13451,-8.197164
13452,-13.964699
13453,32.80119
13454,0.18817598
13455,-11.6247635
13456,-6.5586586
13457,70.28207
13458,28.455252
13459,120.58921
13460,471.2495
13461,802.1889
13462,825.80695
13463,862.59406
13464,862.8287
13465,691.28046
13466,873.0093
13467,814.66504
13468,644.19946
13469,444.0388
13470,229.90749
13471,141.30365
13472,34.74999
13473,30.75845
13474,23.542946
13475,21.562752
13476,40.945156
13477,36.707157
13478,31.532072
13479,29.229116
13480,39.25276
13481,19.597147
13482,44.832237
13483,140.2575
13484,347.24677
13485,634.1851
13486,860.9247
13487,926.4622
13488,849.0518
13489,846.4391
13490,777.7262
13491,700.33014
13492,334.57428
13493,226.73425
13494,141.51884
13495,6.2292314
13496,-11.575576
13497,1.5883967
13498,1.2953814
13499,3.422501
13500,21.660759
13501,32.551456
13502,10.40821
13503,22.09424
13504,20.007143
13505,-22.450558
13506,43.72414
13507,90.08224
13508,189.14578
13509,535.0876
13510,385.76797
13511,327.55594
13512,460.29034
13513,378.76706
13514,196.2566
13515,174.35623
13516,170.09743
13517,391.04926
13518,196.95749
13519,19.385511
13520,3.7904253
13521,-6.2466116
13522,2.8471262
13523,-3.1419878
13524,10.767774
13525,-4.4207215
13526,6.6203775
13527,6.596013
13528,5.129807
13529,5.029374
13530,10.552048
13531,112.29008
13532,436.52158
13533,367.5181
13534,406.46344
13535,899.84894
13536,986.8373
13537,798.919
13538,744.4311
13539,498.89352
13540,559.7251
13541,416.80832
13542,153.20447
13543,36.74846
13544,24.744848
13545,-0.49403775
13546,4.926531
13547,-3.5053635
13548,-2.9989054
13549,-12.948744
13550,-4.5033426
13551,-1.155511
13552,-0.7561334
13553,-0.46052983
13554,18.549452
13555,61.364105
13556,239.30336
13557,499.52142
13558,784.75934
13559,727.2377
13560,816.7083
13561,478.64587
13562,709.6689
13563,646.6576
13564,479.5019
13565,251.3312
13566,100.73757
13567,29.973562
13568,5.252734
13569,-8.918403
13570,-4.227164
13571,-14.435576
13572,-2.1616216
13573,1.4465772
13574,0.4913872
13575,15.516917
13576,9.593215
13577,39.65915
13578,68.44319
13579,169.9188
13580,154.69235
13581,259.21472
13582,344.2416
13583,711.5911
13584,292.40176
13585,712.2282
13586,769.02
13587,529.33185
13588,362.858
13589,286.04758
13590,124.17985
13591,-0.40917245
13592,15.674792
13593,9.529178
13594,-9.658914
13595,-13.103093
13596,-8.851959
13597,41.386417
13598,11.708225
13599,-0.55690545
13600,0.52033883
13601,2.66515
13602,26.173056
13603,119.07533
13604,264.6722
13605,444.57074
13606,749.86066
13607,803.1751
13608,874.82135
13609,858.8098
13610,825.8874
13611,632.76166
13612,504.51974
13613,413.03973
13614,111.6266
13615,70.635445
13616,-3.9743886
13617,69.76286
13618,5.600311
13619,-1.7614157
13620,105.5014
13621,-28.431458
13622,-6.64404
13623,-12.152169
13624,-19.336033
13625,-14.302624
13626,-6.0711446
13627,134.61916
13628,211.44247
13629,390.9718
13630,633.50806
13631,725.03894
13632,816.63605
13633,817.81647
13634,773.7267
13635,747.429
13636,506.77115
13637,292.0561
13638,97.39746
13639,13.120724
13640,-0.15838283
13641,-12.08284
13642,22.060284
13643,-2.57139
13644,6.812826
13645,-10.5185175
13646,34.762585
13647,37.62255
13648,-1.3271781
13649,46.463306
13650,58.112755
13651,164.27007
13652,363.99323
13653,400.91513
13654,644.3676
13655,781.29266
13656,972.8627
13657,701.56824
13658,789.52673
13659,767.0089
13660,580.38605
13661,236.20093
13662,71.52023
13663,48.38896
13664,37.367966
13665,-0.777876
13666,-3.640667
13667,-0.21507508
13668,1.0261899
13669,-5.423576
13670,-4.0673876
13671,8.872052
13672,11.267378
13673,-11.253041
13674,9.513119
13675,116.937706
13676,269.25806
13677,507.28122
13678,787.3771
13679,818.4
13680,812.9121
13681,854.1065
13682,684.9089
13683,635.8273
13684,478.8372
13685,297.31015
13686,123.48719
13687,-2.7518167
13688,-8.649497
13689,-5.056455
13690,-7.0800505
13691,-8.218422
13692,1.3976438
13693,-3.915489
13694,-8.365583
13695,1.6034763
13696,7.6051545
13697,3.8581743
13698,28.80145
13699,73.18197
13700,282.52536
13701,527.247
13702,749.6734
13703,724.81976
13704,894.14886
13705,795.1953
13706,716.3294
13707,686.02075
13708,484.58
13709,232.36589
13710,82.02066
13711,-2.0491774
