,sanantonio
26740,-4.670968
26741,-14.170867
26742,19.84928
26743,26.959045
26744,20.862057
26745,21.534483
26746,21.704924
26747,13.056364
26748,74.71885
26749,209.57083
26750,542.0544
26751,717.4237
26752,862.60693
26753,867.01465
26754,897.00195
26755,763.1467
26756,724.4028
26757,623.83685
26758,425.31665
26759,94.01429
26760,42.297943
26761,17.338118
26762,20.916348
26763,2.994574
26764,30.985535
26765,5.9506154
26766,5.6583896
26767,28.305983
26768,10.089963
26769,14.850753
26770,18.714174
26771,24.813738
26772,67.56344
26773,233.13852
26774,535.20825
26775,718.41516
26776,885.1181
26777,930.9892
26778,920.5655
26779,880.4784
26780,688.1849
26781,696.27924
26782,476.63364
26783,104.32291
26784,51.502083
26785,20.179075
26786,-4.418105
26787,12.744655
26788,10.735713
26789,-17.434252
26790,9.049104
26791,22.865593
26792,-11.779629
26793,6.309565
26794,-12.679714
26795,12.83212
26796,42.364803
26797,212.13676
26798,532.5974
26799,782.02136
26800,886.9728
26801,943.57263
26802,988.46594
26803,847.86884
26804,502.9109
26805,118.855354
26806,152.58153
26807,151.6444
26808,102.18711
26809,84.32128
26810,89.105415
26811,64.70321
26812,34.26366
26813,83.21513
26814,106.3447
26815,-37.710587
26816,88.53579
26817,60.40536
26818,37.70108
26819,63.32013
26820,103.89926
26821,135.42964
26822,310.7205
26823,425.69928
26824,475.24936
26825,412.7745
26826,459.88348
26827,446.12955
26828,166.27602
26829,189.77338
26830,74.891624
26831,86.687584
26832,104.81556
26833,84.014046
26834,27.28799
26835,42.99523
26836,38.346634
26837,39.64198
26838,32.259216
26839,33.59475
26840,133.72162
26841,34.59785
26842,41.680103
26843,74.509995
26844,102.161224
26845,193.29916
26846,297.94833
26847,379.7552
26848,347.7856
26849,345.15558
26850,396.8187
26851,321.49146
26852,133.53905
26853,226.07297
26854,111.96758
26855,116.79108
26856,53.899345
26857,38.3666
26858,47.715042
26859,46.70956
26860,-33.658806
26861,12.326933
26862,42.520584
26863,7.4127955
26864,12.714064
26865,26.72916
26866,7.881929
26867,29.99122
26868,75.89246
26869,248.04126
26870,555.4542
26871,769.7592
26872,905.2321
26873,936.2213
26874,922.8259
26875,848.5344
26876,785.6995
26877,619.49506
26878,464.61316
26879,128.3568
26880,46.433075
26881,27.0523
26882,8.567228
26883,28.199299
26884,56.760242
26885,4.2860427
26886,18.785189
26887,9.20603
26888,5.767794
26889,16.383488
26890,21.667223
26891,24.333462
26892,3.0734894
26893,220.97163
26894,554.13074
26895,730.199
26896,885.6062
26897,900.8578
26898,930.0659
26899,825.2375
26900,752.16406
26901,418.73053
26902,373.69858
26903,-23.728481
26904,15.964622
26905,-19.67007
26906,-20.023083
26907,3.9692168
26908,-6.324585
26909,13.006621
26910,7.8455462
26911,30.330847
26912,11.304326
26913,-55.119736
26914,-10.091292
26915,47.874634
26916,63.249393
26917,215.8937
26918,476.59012
26919,668.97437
26920,812.19806
26921,848.54407
26922,891.054
26923,853.5838
26924,784.4969
26925,586.1939
26926,333.74863
26927,129.72485
26928,64.1779
26929,34.09524
26930,21.900513
26931,22.566122
26932,17.365812
26933,24.008987
26934,17.755045
26935,25.067621
26936,12.164843
26937,7.0763583
26938,39.917694
26939,31.690678
26940,-2.0833817
26941,113.050354
26942,318.28677
26943,294.41937
26944,393.4012
26945,389.48288
26946,382.45108
26947,745.8752
26948,661.8024
26949,595.3314
26950,455.3283
26951,110.49465
26952,53.441967
26953,45.14541
26954,47.93789
26955,49.049038
26956,50.33771
26957,19.525715
26958,16.436459
26959,14.387102
26960,7.773974
26961,9.323769
26962,30.614016
26963,84.73952
26964,93.54456
26965,315.79913
26966,550.4589
26967,664.19385
26968,508.65894
26969,439.15454
26970,364.20032
26971,386.3613
26972,277.63422
26973,185.25673
26974,246.07422
26975,99.1095
26976,55.7431
26977,39.457966
26978,40.550175
26979,44.760803
26980,51.486313
26981,32.413418
26982,14.248692
26983,6.2844806
26984,20.919619
26985,12.254179
26986,7.044418
26987,12.640808
26988,50.861343
26989,224.23596
26990,559.9554
26991,492.67395
26992,493.1317
26993,454.48065
26994,318.00323
26995,329.11142
26996,258.56085
26997,195.75032
26998,194.82043
26999,72.73935
27000,41.58034
27001,35.15152
27002,48.652424
27003,45.324387
27004,85.47706
27005,34.634605
27006,34.554478
27007,32.780655
27008,32.595844
27009,39.29953
27010,133.85063
27011,73.69665
27012,171.61159
27013,144.16731
27014,313.8359
27015,369.14862
27016,386.6663
27017,608.8436
27018,654.5279
27019,642.8997
27020,324.64172
27021,296.57333
27022,111.4883
27023,150.31999
27024,79.42506
27025,61.479042
27026,53.105667
27027,114.94238
27028,97.018974
27029,59.00274
27030,134.12221
27031,41.719887
27032,94.39925
27033,134.52516
27034,36.879616
27035,204.23952
27036,195.11781
27037,122.382164
27038,152.44218
27039,204.17043
27040,218.90923
27041,428.7228
27042,462.98004
27043,395.42993
27044,258.3741
27045,239.18217
27046,159.26237
27047,101.84648
27048,102.297
27049,106.171196
27050,98.43438
27051,98.43438
27052,99.679085
27053,135.30226
27054,37.462875
27055,38.16286
27056,33.64996
27057,36.109505
27058,6.9852777
27059,73.32001
27060,109.507225
27061,117.38821
27062,210.73555
27063,303.96594
27064,369.14932
27065,376.76843
27066,426.34073
27067,330.64944
27068,184.24658
27069,207.02861
27070,85.29051
27071,50.634644
27072,28.886663
27073,-2.0385697
27074,1.9160761
27075,8.333135
27076,5.132164
27077,1.0678642
27078,4.259202
27079,1.2804812
27080,-1.5169222
27081,0.4688907
27082,2.878128
27083,1.6094979
27084,56.081657
27085,200.91446
27086,445.59705
27087,686.75244
27088,784.6664
27089,839.83075
27090,834.33185
27091,733.1521
27092,716.89514
27093,563.51855
27094,382.7056
27095,76.668976
27096,17.639397
27097,-1.791026
27098,10.055926
27099,11.802734
27100,3.0716877
27101,1.299424
27102,8.827374
27103,4.5515723
27104,-4.4274125
27105,-8.138573
27106,-4.586043
27107,7.387099
27108,43.742355
27109,223.38641
27110,461.01917
27111,638.07574
27112,746.67206
27113,864.789
27114,697.7598
27115,684.22815
27116,611.6569
27117,518.25275
27118,354.18692
27119,-27.555622
27120,11.666794
27121,5.043177
27122,27.42209
27123,-7.2663164
27124,3.9013896
27125,-3.4575474
27126,-9.332584
27127,-10.031712
27128,-10.932493
27129,-8.797886
27130,-3.0876074
27131,-7.5381503
27132,29.210203
27133,218.79147
27134,406.3673
27135,724.41113
27136,873.71124
27137,930.9335
27138,927.7752
27139,826.61816
27140,732.7231
27141,552.25934
27142,344.43692
27143,63.31866
27144,16.221771
27145,6.660029
27146,-3.6322725
27147,13.806505
27148,-0.7251258
27149,2.5436504
27150,-14.58332
27151,-9.078991
27152,1.9811159
27153,17.865875
27154,49.56879
27155,29.602314
27156,27.938595
27157,138.46823
27158,325.86783
27159,227.28822
27160,203.6539
27161,228.71808
27162,264.67026
27163,133.73477
27164,176.91666
27165,53.94849
27166,44.03028
27167,91.37407
27168,-0.044168606
27169,-2.2794778
27170,3.3491182
27171,13.563353
27172,54.06112
27173,3.3838055
27174,-17.137377
27175,9.179392
27176,10.354127
27177,-7.4697804
27178,24.10477
27179,80.13185
27180,25.99509
27181,89.64878
27182,248.90231
27183,205.06044
27184,484.5585
27185,437.38736
27186,544.3076
27187,878.89716
27188,719.40466
27189,532.3321
27190,402.04083
27191,78.65256
27192,12.640457
27193,-3.6125293
27194,-2.7343824
27195,-0.63075984
27196,-5.51001
27197,-8.394178
27198,-7.556971
27199,-4.0045505
27200,-6.511555
27201,-7.7228684
27202,-6.659984
27203,20.29409
27204,33.960007
27205,127.26311
27206,182.26006
27207,189.34363
27208,223.88141
27209,302.13873
27210,400.3309
27211,223.9647
27212,151.91344
27213,146.9002
27214,123.00521
27215,59.073723
27216,11.175723
27217,12.1648445
27218,15.488073
27219,-12.661602
27220,19.41244
27221,6.7719045
27222,-11.03664
27223,-8.216599
27224,20.022503
27225,-5.9952216
27226,-0.20575956
27227,11.736507
27228,42.313416
27229,158.26611
27230,350.945
27231,393.7247
27232,372.11905
27233,387.96973
27234,379.6731
27235,382.0705
27236,243.1573
27237,185.12067
27238,144.50969
27239,65.71473
27240,15.236467
27241,13.694835
27242,37.584175
27243,4.4754777
27244,44.830185
27245,-1.3610904
27246,-2.429678
27247,97.17848
27248,-0.5354428
27249,-1.4265752
27250,1.9800647
27251,99.118645
27252,59.4705
27253,90.72786
27254,539.0224
27255,688.51624
27256,799.4475
27257,805.278
27258,670.90424
27259,594.58014
27260,240.78658
27261,38.49175
27262,-25.052465
27263,47.88368
27264,-27.3489
27265,-38.195442
27266,-26.761225
27267,-38.565254
27268,25.017994
27269,1.3990371
27270,1.460697
27271,-2.7273328
27272,26.60624
27273,-4.3647666
27274,-2.1949139
27275,34.78422
27276,41.170624
27277,95.99391
27278,218.34766
27279,283.69586
27280,324.05682
27281,423.98257
27282,448.51376
27283,351.82816
27284,184.65839
27285,46.19427
27286,44.087097
27287,41.85841
27288,6.193536
27289,9.71414
27290,20.330564
27291,38.597366
27292,49.461082
27293,-6.624207
27294,-3.0034091
27295,-1.2954217
27296,52.338947
27297,-7.0939345
27298,41.20961
27299,94.49131
27300,104.20982
27301,159.33478
27302,213.39203
27303,216.87112
27304,289.38925
27305,238.71413
27306,583.21716
27307,411.0109
27308,182.82109
27309,138.6907
27310,112.57859
27311,58.609226
27312,2.156068
27313,1.3973925
27314,0.39090902
27315,-0.32529002
27316,0.2690401
27317,-1.7522596
27318,11.149174
27319,-8.542085
27320,-0.7837255
27321,-23.586687
27322,8.689996
27323,5.15354
27324,35.137722
27325,205.95406
27326,408.75256
27327,386.04736
27328,485.26968
27329,705.7559
27330,791.47546
27331,647.8911
27332,535.357
27333,447.13702
27334,240.2612
27335,64.48645
27336,11.253503
27337,25.800194
27338,-4.692564
27339,-14.112929
27340,-13.2716675
27341,11.806359
27342,1.7316067
27343,11.218887
27344,7.552782
27345,6.0995784
27346,8.576895
27347,9.911525
27348,51.946415
27349,217.75201
27350,377.71518
27351,527.45233
27352,711.43964
27353,832.0134
27354,806.18097
27355,547.86176
27356,357.88132
27357,458.3186
27358,309.36032
27359,71.218285
27360,72.52001
27361,52.972507
27362,18.538551
27363,45.92697
27364,-32.912853
27365,10.286001
27366,22.639343
27367,0.7957306
27368,73.50582
27369,-25.835703
27370,4.605678
27371,8.839262
27372,40.739414
27373,122.89485
27374,299.66376
27375,357.4437
27376,386.26257
27377,412.43182
27378,324.81058
27379,278.56497
27380,223.30829
27381,115.73111
27382,60.400482
27383,47.8406
27384,-10.206167
27385,-13.052483
27386,6.199081
27387,-16.084867
27388,-9.720217
27389,42.391815
27390,0.6227225
27391,44.77707
27392,43.315872
27393,2.8163648
27394,-3.9461484
27395,6.514565
27396,94.077034
27397,73.425835
27398,257.26248
27399,368.9172
27400,240.60503
27401,352.52515
27402,330.87332
27403,333.8623
27404,315.91638
27405,153.2079
27406,71.765076
27407,100.42086
27408,-2.730635
27409,5.345392
27410,65.10056
27411,3.5952487
27412,1.7512536
27413,-43.51227
27414,4.876188
27415,-29.56415
27416,78.75047
27417,122.802185
27418,13.029593
27419,0.7987528
27420,26.126907
27421,28.88927
27422,98.02544
27423,154.04938
27424,240.20872
27425,185.24904
27426,204.89969
27427,273.60983
27428,307.8189
27429,185.57014
27430,34.011467
27431,35.551586
27432,-10.359645
27433,-15.030098
27434,-5.907651
27435,-10.037552
27436,-11.330899
27437,-3.632099
27438,-6.680573
27439,-1.5709053
27440,-12.749704
27441,-11.038451
27442,7.741507
27443,20.290216
27444,40.056732
27445,130.95047
27446,276.97635
27447,249.54066
27448,420.0404
27449,512.13556
27450,384.94623
27451,424.3964
27452,270.9377
27453,88.05185
27454,55.58092
27455,80.340225
27456,-6.614313
27457,-1.2225463
27458,6.4165936
27459,-15.494795
27460,40.988914
27461,20.404852
27462,-10.556131
27463,22.835285
27464,56.068027
27465,1.9084729
27466,97.02034
27467,10.676614
27468,69.11425
27469,198.08055
27470,161.00175
27471,157.49297
27472,393.2056
27473,197.63646
27474,371.41116
27475,305.68512
27476,201.79941
27477,147.59259
27478,24.175045
27479,30.966146
27480,-6.1726117
27481,-30.629698
27482,-5.506774
27483,-5.918535
27484,40.063084
27485,-2.4483788
27486,0.7518736
27487,57.16885
27488,72.4433
27489,91.44146
27490,76.92917
27491,17.146212
27492,90.27529
27493,122.106735
27494,204.81023
27495,301.39688
27496,448.928
27497,495.49982
27498,486.23083
27499,369.62976
27500,127.72061
27501,75.91618
27502,28.884151
27503,57.414013
27504,-5.1904016
27505,-5.346417
27506,-5.81981
27507,26.139494
27508,48.265427
27509,-8.204577
27510,55.931576
27511,58.814426
27512,9.196532
27513,35.861572
27514,7.6763415
27515,5.519155
27516,21.536774
27517,109.05786
27518,172.43777
27519,175.85994
27520,173.01234
27521,115.59461
27522,212.673
27523,217.63295
27524,125.4444
27525,91.39447
27526,24.960274
27527,4.8679066
27528,-16.051067
27529,-0.7669475
27530,-2.5626898
27531,-15.029782
27532,-7.704714
27533,-8.873345
27534,-0.5826415
27535,11.668812
27536,52.22656
27537,1.5318273
27538,101.39293
27539,85.529175
27540,121.06863
27541,122.515045
27542,211.99295
27543,212.45107
27544,209.65587
27545,233.7367
27546,196.6189
27547,222.59042
27548,152.1412
27549,89.04097
27550,20.550682
27551,4.2823114
27552,-31.155815
27553,-21.124432
27554,21.523819
27555,-41.884624
27556,-5.0664387
27557,-11.538675
27558,-3.51489
27559,6.706842
27560,85.81721
27561,37.09244
27562,-2.4861245
27563,-0.27695945
27564,31.860817
27565,132.2063
27566,237.85098
27567,380.32092
27568,368.65387
27569,371.1758
27570,251.42792
27571,191.0993
27572,121.53959
27573,51.076164
27574,54.10252
27575,21.431713
27576,-5.3333597
27577,1.7885717
27578,3.5930238
27579,-2.759559
27580,16.05174
27581,3.1855438
27582,2.538743
27583,-4.614207
27584,-1.4669367
27585,5.0650487
27586,26.763103
27587,1.3430889
27588,50.32157
27589,104.12653
27590,184.10426
27591,122.50176
27592,95.61189
27593,94.993744
27594,75.747406
27595,8.388348
27596,1.9691153
27597,61.831623
27598,35.632618
27599,7.312213
27600,-15.106863
27601,-2.247869
27602,-8.171694
27603,-0.23919559
27604,-2.5777574
27605,-0.27801222
27606,-9.826088
27607,-3.1449246
27608,-6.435115
27609,-2.8089378
27610,-3.299822
27611,-6.6451855
27612,14.369628
27613,139.96146
27614,243.32883
27615,527.9564
27616,625.58527
27617,577.6007
27618,602.16406
27619,358.5895
27620,311.42773
27621,265.59225
27622,188.8633
27623,60.70584
27624,28.713121
27625,31.828217
27626,8.390909
27627,1.5311991
27628,2.809442
27629,0.545395
27630,9.846541
27631,-1.4130932
27632,-8.858567
27633,0.41272843
27634,2.7319443
27635,-2.5011394
27636,17.249746
27637,209.77248
27638,400.4477
27639,481.83612
27640,488.63315
27641,495.16458
27642,413.86337
27643,346.39767
27644,249.84435
27645,163.51813
27646,90.02438
27647,6.856674
27648,-14.016067
27649,1.6304945
27650,-3.3600714
27651,-1.5220424
27652,6.6969137
27653,-3.670064
27654,-10.323866
27655,-8.535791
27656,-13.774406
27657,-7.877071
27658,10.706252
27659,2.3451517
27660,23.396088
27661,103.25913
27662,206.73347
27663,178.6762
27664,189.98296
27665,345.41205
27666,413.62152
27667,162.94873
27668,227.16403
27669,163.97516
27670,105.84941
27671,47.573616
27672,33.317394
27673,-1.800491
27674,-80.579094
27675,37.97503
27676,30.908222
27677,10.236248
27678,28.832014
27679,78.17872
27680,-1.7433176
27681,-3.867698
27682,29.621618
27683,40.991123
27684,11.383588
27685,162.31221
27686,211.56357
27687,510.7975
27688,387.4966
27689,427.135
27690,321.51532
27691,413.4296
27692,163.9776
27693,91.44085
27694,30.139868
27695,20.96378
27696,-16.352081
27697,-5.3251977
27698,-3.0966792
27699,-3.0966792
27700,50.907024
27701,-1.9610671
27702,-1.4177005
27703,45.27678
27704,1.8895558
27705,42.41638
27706,-1.4118426
27707,54.332832
27708,67.656105
27709,94.10042
27710,139.54561
27711,185.00064
27712,191.39066
27713,203.5474
27714,199.61229
27715,208.00246
27716,109.5157
