time,hum,wind,maxwind,winddir,rain,radiation,temp,Hour,Month
2020-09-22 12:00:00+00:00,31.0,1.8666666666666665,29.0,199.66666666666666,0.0,550.6666666666666,27.8,12,9
2020-09-22 13:00:00+00:00,53.166666666666664,3.733333333333333,29.0,275.0,0.0,640.6666666666666,26.349999999999998,13,9
2020-09-22 14:00:00+00:00,57.666666666666664,4.816666666666666,29.0,335.3333333333333,0.0,370.6666666666667,24.433333333333334,14,9
2020-09-22 15:00:00+00:00,41.333333333333336,11.549999999999999,29.53333333333333,339.0,0.0,298.1666666666667,23.816666666666666,15,9
2020-09-22 16:00:00+00:00,34.166666666666664,10.983333333333334,30.600000000000005,330.8333333333333,0.0,234.66666666666666,24.28333333333333,16,9
2020-09-22 17:00:00+00:00,52.833333333333336,2.1333333333333333,30.600000000000005,247.16666666666666,0.0,133.33333333333334,24.233333333333334,17,9
2020-09-22 18:00:00+00:00,61.0,0.5333333333333333,30.600000000000005,88.0,0.0,28.333333333333332,22.883333333333336,18,9
2020-09-22 19:00:00+00:00,68.16666666666667,2.1333333333333333,30.600000000000005,231.0,0.0,0.8333333333333334,21.333333333333332,19,9
2020-09-22 20:00:00+00:00,77.16666666666667,1.6000000000000003,30.600000000000005,124.16666666666667,0.0,0.0,20.316666666666666,20,9
2020-09-22 21:00:00+00:00,65.16666666666667,1.5999999999999999,30.600000000000005,197.16666666666666,0.0,0.0,21.53333333333333,21,9
2020-09-22 22:00:00+00:00,58.166666666666664,1.8666666666666665,30.600000000000005,192.33333333333334,0.0,0.0,21.95,22,9
2020-09-22 23:00:00+00:00,48.666666666666664,1.8666666666666665,30.600000000000005,254.83333333333334,0.0,0.0,22.900000000000002,23,9
2020-09-23 00:00:00+00:00,48.5,0.7999999999999999,8.0,230.5,0.0,0.0,23.03333333333333,0,9
2020-09-23 01:00:00+00:00,51.166666666666664,1.5999999999999999,8.0,272.3333333333333,0.0,0.0,22.75,1,9
2020-09-23 02:00:00+00:00,47.166666666666664,4.016666666666667,11.833333333333334,186.5,0.0,0.0,23.166666666666668,2,9
2020-09-23 03:00:00+00:00,51.666666666666664,5.8999999999999995,15.566666666666668,340.3333333333333,0.0,0.0,22.416666666666668,3,9
2020-09-23 04:00:00+00:00,59.666666666666664,9.116666666666667,20.9,341.8333333333333,0.0,0.0,21.583333333333332,4,9
2020-09-23 05:00:00+00:00,61.5,12.083333333333334,30.600000000000005,331.1666666666667,0.0,0.0,21.7,5,9
2020-09-23 06:00:00+00:00,67.5,7.233333333333333,30.600000000000005,327.8333333333333,0.0,0.0,20.883333333333333,6,9
2020-09-23 07:00:00+00:00,70.66666666666667,10.716666666666667,30.600000000000005,332.0,0.0,30.5,20.616666666666667,7,9
2020-09-23 08:00:00+00:00,72.66666666666667,7.483333333333334,30.600000000000005,327.8333333333333,0.0,103.0,20.48333333333333,8,9
2020-09-23 09:00:00+00:00,80.16666666666667,4.533333333333333,30.600000000000005,277.6666666666667,0.0,148.5,19.883333333333333,9,9
2020-09-23 10:00:00+00:00,83.83333333333333,4.533333333333334,33.266666666666666,336.1666666666667,0.0,327.0,19.666666666666668,10,9
2020-09-23 11:00:00+00:00,84.33333333333333,0.26666666666666666,35.4,188.66666666666666,0.0,218.5,19.966666666666665,11,9
2020-09-23 12:00:00+00:00,84.5,2.6666666666666665,35.4,227.66666666666666,0.0,296.5,20.533333333333335,12,9
2020-09-23 13:00:00+00:00,82.83333333333333,6.966666666666666,35.4,299.0,0.0,301.0,20.7,13,9
2020-09-23 14:00:00+00:00,74.5,0.8000000000000002,35.4,133.5,0.0,316.3333333333333,22.150000000000002,14,9
2020-09-23 15:00:00+00:00,70.5,1.5999999999999999,35.4,142.0,0.0,452.0,23.366666666666664,15,9
2020-09-23 16:00:00+00:00,65.16666666666667,1.0666666666666667,35.4,169.0,0.0,265.1666666666667,23.599999999999998,16,9
2020-09-23 17:00:00+00:00,68.83333333333333,2.6666666666666665,35.4,104.16666666666667,0.0,125.16666666666667,22.116666666666664,17,9
2020-09-23 18:00:00+00:00,71.5,5.883333333333334,35.4,329.5,0.0,44.5,21.400000000000002,18,9
2020-09-23 19:00:00+00:00,84.5,2.4,35.4,337.0,0.0,1.8333333333333333,19.783333333333335,19,9
2020-09-23 20:00:00+00:00,87.66666666666667,2.4,35.4,239.83333333333334,0.0,0.0,19.033333333333335,20,9
2020-09-23 21:00:00+00:00,72.33333333333333,0.8000000000000002,35.4,80.33333333333333,0.0,0.0,19.916666666666668,21,9
2020-09-23 22:00:00+00:00,73.83333333333333,0.26666666666666666,35.4,88.5,0.0,0.0,19.883333333333333,22,9
2020-09-23 23:00:00+00:00,73.5,1.866666666666667,35.4,296.1666666666667,0.0,0.0,18.933333333333334,23,9
2020-09-24 00:00:00+00:00,72.5,2.4,5.333333333333333,235.33333333333334,0.0,0.0,18.916666666666668,0,9
2020-09-24 01:00:00+00:00,71.83333333333333,0.26666666666666666,8.0,13.5,0.0,0.0,19.183333333333334,1,9
2020-09-24 02:00:00+00:00,73.16666666666667,0.26666666666666666,8.0,182.66666666666666,0.0,0.0,18.7,2,9
2020-09-24 03:00:00+00:00,75.6,5.779999999999999,10.6,343.2,0.0,0.0,18.22,3,9
2020-09-24 04:00:00+00:00,75.33333333333333,4.0,17.7,339.1666666666667,0.0,0.0,18.783333333333335,4,9
2020-09-24 05:00:00+00:00,77.83333333333333,1.0666666666666667,17.7,290.0,0.0,0.0,18.28333333333333,5,9
2020-09-24 06:00:00+00:00,87.0,3.1999999999999997,17.7,292.5,0.0,0.0,17.349999999999998,6,9
2020-09-24 07:00:00+00:00,83.16666666666667,1.0666666666666667,17.7,112.33333333333333,0.0,20.5,17.666666666666668,7,9
2020-09-24 08:00:00+00:00,78.33333333333333,0.26666666666666666,17.7,82.0,0.0,88.16666666666667,19.15,8,9
2020-09-24 09:00:00+00:00,81.66666666666667,1.6000000000000003,17.7,130.16666666666666,0.0,281.8333333333333,20.916666666666668,9,9
