,centrovis-cab
1747,94.86024
1748,226.49495
1749,431.63147
1750,316.75394
1751,478.37256
1752,618.081
1753,461.04208
1754,360.2892
1755,165.15411
1756,197.26567
1757,45.352196
1758,10.813067
1759,13.350367
1760,15.459439
1761,14.927455
1762,4.621832
1763,7.305133
1764,7.05694
1765,0.20627728
1766,7.6793027
1767,-2.73819
1768,2.6935189
1769,0.86985844
1770,2.2315693
1771,45.938457
1772,191.08667
1773,360.23093
1774,518.5316
1775,606.69244
1776,458.77325
1777,395.1912
1778,363.17523
1779,257.73886
1780,130.04056
1781,56.07875
1782,-16.340624
1783,-9.922516
1784,-9.478812
1785,9.01113
1786,-4.577113
1787,2.7737656
1788,2.3078911
1789,0.08950007
1790,6.42
1791,27.656065
1792,0.8702044
1793,8.816836
1794,2.4622843
1795,104.91466
1796,167.83185
1797,253.40685
1798,274.99313
1799,367.77814
1800,275.57855
1801,261.81943
1802,309.0731
1803,212.24136
1804,143.84909
1805,65.28841
1806,-14.318907
1807,-1.3228712
1808,3.2650723
1809,4.572417
1810,9.583043
1811,-4.1820846
1812,-3.5903804
1813,0.68790334
1814,-7.279834
1815,2.2821379
1816,-9.548663
1817,1.4128333
1818,-3.8719962
1819,61.82022
1820,193.26004
1821,438.4358
1822,339.46872
1823,417.75873
1824,418.47842
1825,482.74612
1826,366.16626
1827,140.86671
1828,113.56927
1829,42.968384
1830,4.1791816
1831,14.293266
1832,11.020541
1833,10.027811
1834,10.771656
1835,-7.215485
1836,0.36835778
1837,2.537353
1838,8.889192
1839,28.451595
1840,-11.484885
1841,-2.4218504
1842,3.20793
1843,60.0225
1844,193.72533
1845,359.11826
1846,446.0354
1847,525.1229
1848,542.88184
1849,462.2637
1850,331.24463
1851,242.00882
1852,161.26654
1853,40.26416
1854,-3.4867773
1855,0.056750055
1856,-5.3082356
1857,-0.05773381
1858,-1.9294102
1859,-4.5750566
1860,4.3685274
1861,-0.75319517
1862,-1.4987487
1863,-2.7106252
1864,-7.8828306
1865,-7.274545
1866,5.6681504
1867,105.81282
1868,287.55798
1869,483.25046
1870,570.2631
1871,622.8688
1872,833.52344
1873,706.02344
1874,441.62985
1875,414.04346
1876,286.7135
1877,117.26395
1878,5.2432647
1879,-6.824801
1880,-4.7966504
1881,8.817241
1882,-6.4610515
1883,2.7711897
1884,-2.963648
1885,-12.177613
1886,-5.814801
1887,-4.475079
1888,-0.64070445
1889,-1.5416162
1890,0.9530984
1891,79.7928
1892,167.71605
1893,362.87073
1894,517.38617
1895,715.69824
1896,707.1841
1897,711.4497
1898,261.40182
1899,215.88354
1900,95.57338
1901,43.92376
1902,0.21512139
1903,-0.28766158
1904,6.3157635
1905,-2.9516726
1906,-0.80769926
1907,-4.139134
1908,-4.6878653
1909,-3.453579
1910,-15.5180235
1911,-2.9938316
1912,-4.9783134
1913,25.831
1914,6.4948874
1915,157.95346
1916,271.82596
1917,453.04782
1918,604.4592
1919,649.62823
1920,657.96063
1921,575.9917
1922,466.74628
1923,329.80753
1924,186.37074
1925,70.60147
1926,10.659031
1927,-0.11756178
1928,-2.360712
1929,-0.5602339
1930,-9.692553
1931,1.8599441
1932,1.3827713
1933,-3.8610685
1934,3.082921
1935,5.963876
1936,0.17614937
1937,1.4222518
1938,9.189067
1939,92.26506
1940,224.16284
1941,352.33948
1942,518.4608
1943,665.7426
1944,720.0043
1945,701.1213
1946,480.9403
1947,339.58493
1948,264.02255
1949,107.44146
1950,12.504821
1951,12.758689
1952,-3.8927472
1953,2.250459
1954,-7.5701566
1955,-11.514719
1956,-12.976738
1957,-9.501924
1958,-4.8604193
1959,-1.0698303
1960,-1.2382911
1961,5.140212
1962,14.759713
1963,126.41967
1964,299.04282
1965,479.8876
1966,399.50333
1967,516.9515
1968,602.86237
1969,588.5562
1970,514.58734
1971,373.84866
1972,258.71765
1973,57.82098
1974,-1.337018
1975,11.332732
1976,7.5936604
1977,13.584609
1978,13.241562
1979,-29.186975
1980,-19.021349
1981,-25.826765
1982,22.278425
1983,6.525552
1984,10.318326
1985,20.444609
1986,-15.645478
1987,171.82729
1988,381.03503
1989,690.3214
1990,844.5269
1991,778.8888
1992,796.6121
1993,753.13043
1994,462.01398
1995,448.26953
1996,228.92451
1997,65.32878
1998,45.79297
1999,-0.67904645
2000,18.030174
2001,4.0028033
2002,4.158289
2003,-4.5471764
2004,-15.25477
2005,-14.60486
2006,-0.44240567
2007,-6.057066
2008,-13.63802
2009,22.373196
2010,8.088081
2011,189.25606
2012,370.2817
2013,515.5136
2014,658.74774
2015,670.83167
2016,754.09247
2017,722.59607
2018,484.78516
2019,405.74838
2020,301.7805
2021,108.89797
2022,-9.306672
2023,-18.162573
2024,-17.545235
2025,-0.5625411
2026,-19.96938
2027,13.824559
2028,-3.451765
2029,-2.1367545
2030,4.3144774
2031,-8.924102
2032,-12.902138
2033,3.5068974
2034,16.98208
2035,130.69041
2036,389.86008
2037,598.892
2038,704.398
2039,757.0687
2040,850.7718
2041,732.7341
2042,572.7218
2043,530.6141
2044,315.68982
2045,95.851585
2046,-31.64205
2047,12.953056
2048,-13.356084
2049,0.36457384
2050,-17.324894
2051,-3.6196237
2052,0.8110736
2053,3.6143544
2054,-11.3054695
2055,1.720568
2056,6.5460153
2057,-3.6230276
2058,17.86246
2059,151.99577
2060,411.69513
2061,587.81683
2062,725.4273
2063,848.6413
2064,892.3109
2065,812.1997
2066,573.9173
2067,545.8312
2068,304.55872
2069,101.921196
2070,44.640755
2071,31.437857
2072,25.59119
2073,22.966608
2074,51.854126
2075,9.012511
2076,-6.900262
2077,-4.016055
2078,0.97943944
2079,-4.798358
2080,-2.9925592
2081,-12.728994
2082,17.26501
2083,135.52579
2084,358.81256
2085,561.9698
2086,749.5035
2087,868.5432
2088,928.15375
2089,736.05756
2090,513.66376
2091,515.71844
2092,257.23923
2093,124.45146
2094,84.9541
2095,8.046627
2096,-4.750083
2097,6.762462
2098,13.434285
2099,3.8491967
2100,17.250566
2101,-20.380823
2102,-13.369968
2103,-4.508796
2104,-3.9162002
2105,-3.963525
2106,3.9645936
2107,205.8152
2108,423.20438
2109,580.65924
2110,718.744
2111,785.6763
2112,794.09875
2113,750.34766
2114,513.65643
2115,507.4013
2116,257.50854
2117,133.29193
2118,60.434605
2119,9.612372
2120,-9.262487
2121,-12.965353
2122,-26.928375
2123,-0.3734635
2124,-11.582787
2125,-0.72240627
2126,-7.1870646
2127,-5.946255
2128,-2.683707
2129,2.7517378
2130,13.216639
2131,193.32404
2132,390.12042
2133,596.367
2134,736.54175
2135,790.39923
2136,802.5754
2137,759.51917
2138,514.5169
2139,466.14166
2140,273.84018
2141,76.237114
2142,25.591606
2143,0.15676646
2144,-7.0176787
2145,2.512125
2146,10.669183
2147,10.37586
2148,17.028223
2149,7.8569264
2150,9.511072
2151,14.02566
2152,2.1594872
2153,18.801699
2154,6.45728
2155,142.65857
2156,329.62177
2157,629.9807
2158,530.7409
2159,612.9184
2160,674.86456
2161,708.5858
2162,530.7979
2163,391.26077
2164,222.26312
2165,94.67482
2166,18.818928
2167,4.194134
2168,-2.3805017
2169,25.312967
2170,15.516142
2171,9.904804
2172,7.878828
2173,11.3830595
2174,-4.6716204
2175,-0.2568826
2176,-5.870356
2177,18.445002
2178,2.7287242
2179,79.307365
2180,247.61717
2181,587.7398
2182,584.1482
2183,615.7142
2184,627.2608
2185,601.4605
2186,379.21005
2187,321.2782
2188,214.82178
2189,42.06671
2190,-1.0688691
2191,-10.676096
2192,-2.5841422
2193,-6.0417547
2194,5.20687
2195,-5.6241713
2196,-8.711536
2197,-11.856224
2198,-12.910828
2199,0.79405093
2200,8.862332
2201,-2.7400286
2202,14.786689
2203,92.91397
2204,265.66428
2205,434.7373
2206,499.8205
2207,441.98883
2208,393.7254
2209,341.56628
2210,277.4038
2211,248.07373
2212,246.98549
2213,50.006664
2214,-3.2505908
2215,17.017729
2216,12.79877
2217,18.080688
2218,7.5076766
2219,-1.8639933
2220,-7.712922
2221,1.3869321
2222,4.949295
2223,3.9905038
2224,4.757719
2225,5.280383
2226,10.759655
2227,122.78531
2228,229.1581
2229,371.18558
2230,367.6628
2231,454.4046
2232,587.584
2233,482.81696
2234,531.08453
2235,385.05328
2236,168.90462
2237,56.39639
2238,3.2708054
2239,2.1609259
2240,-3.340921
2241,-21.889597
2242,-0.79133457
2243,1.2057853
2244,1.821695
2245,9.301122
2246,-3.8937302
2247,-1.8581864
2248,9.140392
2249,-3.7769182
2250,8.758836
2251,111.53069
2252,341.0835
2253,456.42593
2254,368.56497
2255,330.88733
2256,754.86084
2257,744.1126
2258,528.2933
2259,447.01736
2260,266.556
2261,77.85194
2262,-34.24422
2263,-7.3349934
2264,-2.2002587
2265,-0.4438452
2266,-0.042146347
2267,-9.51031
2268,-6.0602183
2269,-0.08216914
2270,0.73263925
2271,5.927082
2272,2.7965598
2273,7.3316593
2274,4.899143
2275,110.658005
2276,185.3101
2277,259.98373
2278,259.5957
2279,363.34415
2280,354.10532
2281,218.37137
2282,206.96008
2283,150.08832
2284,168.28285
2285,54.094795
2286,15.666288
2287,-6.86156
2288,14.5976925
2289,18.572824
2290,6.178291
2291,2.7609797
2292,-2.547442
2293,1.5466352
2294,19.660318
2295,6.701102
2296,-5.168826
2297,-13.367763
2298,13.614181
2299,55.887035
2300,299.2014
2301,441.43918
2302,570.22516
2303,541.267
2304,446.9911
2305,253.16798
2306,364.95526
2307,504.5918
2308,333.92166
2309,126.84343
2310,21.740757
2311,-7.1455755
2312,9.914579
2313,9.595263
2314,2.175512
2315,6.2325277
2316,23.983263
2317,-11.946777
2318,-1.7833282
2319,-2.8538878
2320,14.062532
2321,10.127527
2322,16.129602
2323,122.55603
2324,371.525
2325,669.5817
2326,782.113
2327,824.79047
2328,761.6969
2329,718.91693
2330,543.3685
2331,433.02783
2332,290.97638
2333,148.3336
2334,24.402742
2335,3.8178823
2336,0.19640923
2337,30.002327
2338,-13.928917
2339,3.0009441
2340,-3.8640091
2341,-9.155392
2342,-11.842287
2343,-5.5963182
2344,-3.999577
2345,0.66613656
2346,22.783405
2347,82.89067
2348,274.7374
2349,508.62927
2350,475.89322
2351,539.4827
2352,575.8021
2353,490.75632
2354,441.67322
2355,234.48965
2356,189.52448
2357,72.109924
2358,19.19253
2359,-6.5226483
2360,-15.656206
2361,-8.448871
2362,-4.3012314
2363,9.347844
2364,-6.2349114
2365,-6.5324163
2366,0.6243621
2367,-3.1042695
2368,-1.2199017
2369,2.2862713
2370,14.091279
2371,125.41813
2372,261.73395
2373,419.76807
2374,491.46378
2375,499.89755
2376,503.01456
2377,538.89166
2378,406.37915
2379,251.65582
2380,121.05588
2381,48.69018
2382,10.8522625
2383,-5.0245714
2384,-3.2053976
2385,-1.3062454
2386,-5.0010567
2387,-4.6078053
2388,-6.776819
2389,-2.7820184
2390,-4.1123056
2391,-1.4099323
2392,-4.7667947
2393,-0.779128
2394,4.9594507
2395,82.540726
2396,223.72943
2397,480.925
2398,540.25635
2399,546.98193
2400,481.1131
2401,369.64703
2402,232.14813
2403,200.50783
2404,150.36087
2405,39.453514
2406,-6.90017
2407,-7.497806
2408,-23.405317
2409,-17.2335
2410,-4.4558487
2411,-13.957278
2412,16.942276
2413,-3.4796546
2414,-5.176121
2415,0.18083726
2416,5.9877295
2417,-30.070108
2418,13.971538
2419,79.14359
2420,231.05484
2421,374.35175
2422,308.16025
2423,346.8391
2424,375.35098
2425,345.2682
2426,352.5349
2427,279.71234
2428,156.1723
2429,43.991955
2430,4.542204
2431,-5.384889
2432,-0.43435773
2433,4.5329247
2434,3.962433
2435,4.5351167
2436,-3.71994
2437,-2.2473462
2438,15.649213
2439,9.786587
2440,5.6310253
2441,11.989091
2442,20.496904
2443,95.713615
2444,223.9349
2445,212.42038
2446,358.8016
2447,333.1619
2448,186.96071
2449,248.57643
2450,233.4585
2451,185.39674
2452,221.53777
2453,69.65059
2454,5.1350794
2455,7.5291734
2456,0.615104
2457,-2.7768686
2458,6.002575
2459,0.5443765
2460,-4.3598075
2461,0.98765117
2462,0.15431336
2463,3.958044
2464,7.7720404
2465,14.049046
2466,105.655975
2467,247.85675
2468,230.55603
2469,484.01538
2470,617.874
2471,684.19916
2472,589.5529
2473,317.5782
2474,228.6889
2475,198.04938
2476,56.318325
2477,11.320202
2478,3.3533225
2479,-1.5731162
2480,-4.4046946
2481,1.0534775
2482,-1.9378988
2483,0.31981122
2484,-0.5054514
2485,0.119074
2486,-1.244616
2487,3.1094704
2488,4.5444565
2489,3.5191164
2490,130.0889
2491,314.8019
2492,556.2341
2493,722.0363
2494,610.0637
2495,475.31177
2496,467.60974
2497,565.0755
2498,277.10422
2499,185.84613
2500,54.724083
2501,9.995327
2502,3.7610333
2503,-16.793056
2504,-2.4481947
2505,3.62474
2506,0.9680044
2507,-1.1281472
2508,-5.8734426
2509,3.5154338
2510,2.068339
2511,-0.32118434
2512,7.6046376
2513,-4.856088
2514,84.199295
2515,398.53787
2516,705.86273
2517,790.72906
2518,848.9393
2519,882.3514
2520,686.0012
2521,547.5181
2522,447.9056
2523,346.61542
2524,116.447
2525,28.102018
2526,8.425468
2527,-1.0350066
2528,-10.705972
2529,-6.31397
2530,-7.724845
2531,0.31832817
2532,-5.453341
2533,-7.93749
2534,-8.587612
2535,0.12075595
2536,-3.0123582
2537,20.079615
2538,203.55627
2539,459.8803
2540,553.20593
2541,695.38763
2542,724.02997
2543,796.8251
2544,733.3987
2545,472.25385
2546,396.69168
2547,344.8163
2548,133.19525
2549,47.79281
2550,7.6828847
2551,-5.5014253
2552,-19.81237
2553,3.2042603
2554,-1.0059247
2555,0.2816594
2556,3.046665
2557,-6.310801
2558,5.103807
2559,-1.0527347
2560,-8.310821
2561,1.3285835
2562,223.09163
2563,467.9317
2564,643.07214
2565,703.2709
2566,793.9412
2567,764.52655
2568,737.55743
2569,504.8942
2570,449.0745
2571,282.77966
2572,73.46075
2573,14.967463
2574,10.662916
2575,4.7229195
2576,5.935099
2577,6.1222405
2578,3.0351648
2579,8.842547
2580,16.988888
2581,9.126745
2582,7.9221306
2583,-5.3676476
2584,7.462359
2585,24.256643
2586,182.14758
2587,470.54874
2588,669.4318
2589,726.3282
2590,802.80096
2591,815.4022
2592,770.55634
2593,474.3919
2594,444.67435
2595,231.32881
2596,79.87398
2597,23.756159
2598,9.867218
2599,4.419267
2600,6.2348332
2601,7.948657
2602,5.392636
2603,-16.525763
2604,16.638975
2605,7.38236
2606,9.3882065
2607,0.21154511
2608,6.800204
2609,115.92774
2610,270.23416
2611,504.81845
2612,738.65845
2613,827.11066
2614,802.2321
2615,904.81793
2616,774.2939
2617,699.254
2618,526.52264
2619,397.18817
2620,83.06998
2621,7.4239817
2622,-0.86994773
2623,-3.7796404
2624,-7.6487546
2625,8.393296
2626,-11.430396
2627,-7.1880636
2628,-14.166506
2629,4.95853
2630,-1.2341466
2631,3.4806151
2632,13.1661
2633,129.33102
2634,263.45892
2635,414.8019
2636,604.7315
2637,796.7734
2638,828.16626
2639,864.4821
2640,766.3846
2641,702.6371
2642,546.3593
2643,401.86038
2644,62.953587
2645,14.335717
2646,-8.8160305
2647,-18.58245
2648,-15.450648
2649,-16.921783
2650,-1.5397543
2651,16.927094
2652,13.0367985
2653,-5.422679
2654,3.1163678
2655,-7.1631193
2656,-5.516033
2657,92.9053
2658,258.83572
2659,504.85388
2660,677.2224
2661,809.1648
2662,858.3292
2663,854.775
2664,741.559
2665,690.8604
2666,546.38983
2667,422.8489
2668,81.32149
2669,25.743574
2670,27.875345
2671,12.075003
2672,10.23059
2673,4.112733
2674,6.555741
2675,-56.87194
2676,9.218938
2677,1.61809
2678,9.659816
2679,4.2531524
2680,15.404479
2681,116.26725
2682,260.61444
2683,511.2259
2684,639.53674
2685,694.5891
2686,838.24567
2687,876.0977
2688,767.54767
2689,672.06683
2690,526.0933
2691,430.57053
2692,67.48682
2693,24.339588
2694,9.714312
2695,-15.338993
2696,-3.4809878
2697,-22.607988
2698,26.98475
2699,10.589523
2700,10.914822
2701,6.26234
2702,14.1266365
2703,-1.5194
2704,10.758586
2705,106.98236
2706,317.2622
2707,471.2304
2708,639.42566
2709,771.4739
2710,848.8301
2711,864.4738
2712,736.63275
2713,635.3864
2714,543.3998
2715,417.19858
2716,63.26308
2717,87.89815
2718,1.6751218
2719,-10.274749
2720,-10.645394
2721,-15.845215
2722,4.0089307
2723,1.4693359
2724,-4.3756876
2725,-2.4980755
2726,-8.631465
2727,-4.249829
2728,14.202866
2729,71.272156
2730,263.23462
2731,564.2666
2732,711.4248
2733,867.8676
2734,875.9439
2735,929.8548
2736,817.8116
2737,692.0631
2738,579.3188
2739,265.02304
2740,97.11168
2741,17.415836
2742,-8.499561
2743,-5.798254
2744,-10.834483
2745,-5.3088827
2746,2.5466866
2747,-1.5610936
2748,-1.0565002
2749,1.9591951
2750,7.01559
2751,2.2104518
2752,10.438863
2753,70.17752
2754,221.23276
2755,382.4594
2756,557.1791
2757,682.55493
2758,757.76855
2759,667.33575
2760,680.6671
2761,620.4415
2762,480.2845
2763,232.22797
2764,61.268303
2765,-5.7309833
2766,-9.677043
2767,-4.8915334
2768,-5.612795
2769,-13.811542
2770,-7.108176
2771,6.0693984
2772,5.64445
2773,-3.548892
2774,-4.9288874
2775,8.21002
2776,5.4961886
2777,80.612076
2778,180.95207
2779,354.06635
2780,476.0627
2781,646.60175
2782,758.4517
2783,751.72723
2784,713.0971
2785,637.58154
2786,454.52682
2787,243.35774
2788,87.08701
2789,21.716064
2790,23.017578
2791,-14.349392
2792,-12.005845
2793,-3.8385954
2794,8.411388
2795,-4.2826724
2796,-3.9012198
2797,0.4725805
2798,5.434714
2799,-0.6990921
2800,16.835686
2801,69.825
2802,190.74048
2803,327.66324
2804,382.03085
2805,488.62277
2806,741.4863
2807,814.6741
2808,723.81213
2809,601.69025
2810,378.7892
2811,173.09795
2812,76.761
2813,13.058398
2814,-6.788928
2815,0.1644718
2816,-8.062213
2817,-12.218229
2818,-1.1195296
2819,2.6456423
2820,2.5181785
2821,-0.29457605
2822,2.7270813
2823,2.8033242
2824,15.421514
2825,30.34694
2826,252.50589
2827,553.0116
2828,600.1192
2829,755.8883
2830,759.23615
2831,913.35315
2832,841.69617
2833,672.0203
2834,532.23065
2835,272.66174
2836,124.791855
2837,26.467026
2838,2.052782
2839,-2.6554575
2840,-2.3716002
2841,-5.6028323
2842,5.2604175
2843,2.8299758
2844,-3.6534758
2845,-0.32421362
2846,6.736881
2847,0.49215496
2848,7.5768175
2849,17.900917
2850,252.14279
2851,394.139
2852,733.4652
2853,780.4674
2854,740.058
2855,860.9232
2856,682.1552
2857,590.0001
2858,533.4946
2859,295.16245
2860,80.70807
2861,15.98209
2862,16.965767
2863,-0.18619666
2864,-6.2685013
2865,6.655876
2866,-0.61727077
2867,2.5433931
2868,-2.112624
2869,-4.9288874
2870,-6.885291
2871,-3.0461621
2872,11.2552395
2873,66.46059
2874,250.62115
2875,510.83362
2876,751.9375
2877,835.163
2878,818.9802
2879,968.9867
2880,815.0143
2881,743.2667
2882,542.7658
2883,391.8106
2884,176.7227
2885,67.15956
2886,14.855339
2887,-2.687256
2888,-6.810708
