,balsa-adeyaham
1860,37.018528
1861,20.983858
1862,101.64647
1863,264.60007
1864,493.85825
1865,771.2343
1866,925.3712
1867,953.1797
1868,994.0587
1869,942.4378
1870,828.79785
1871,606.1481
1872,405.4144
1873,184.78473
1874,133.96074
1875,59.047935
1876,12.011897
1877,37.183895
1878,13.723208
1879,43.28148
1880,33.691574
1881,49.429665
1882,99.542656
1883,40.701523
1884,101.09473
1885,68.480225
1886,143.19218
1887,324.35864
1888,597.4362
1889,767.21387
1890,880.58215
1891,902.2759
1892,928.04004
1893,859.1567
1894,820.26514
1895,622.12177
1896,423.40506
1897,200.05049
1898,113.034035
1899,103.07313
1900,28.566977
1901,23.267817
1902,40.962837
1903,65.70365
1904,29.837301
1905,64.11851
1906,54.079296
1907,33.65323
1908,50.800346
1909,46.973408
1910,145.6664
1911,350.19696
1912,569.03546
1913,786.8745
1914,913.7815
1915,930.39575
1916,906.2991
1917,865.22034
1918,778.63
1919,633.6481
1920,504.68842
1921,129.02686
1922,109.19995
1923,31.020626
1924,41.717964
1925,28.095154
1926,68.57517
1927,133.82822
1928,30.407997
1929,8.429105
1930,21.532211
1931,22.155954
1932,53.043285
1933,4.932055
1934,28.321709
1935,166.48221
1936,191.63576
1937,457.5965
1938,493.78714
1939,479.60602
1940,683.88513
1941,605.9644
1942,540.2292
1943,586.88904
1944,481.13028
1945,52.210747
1946,-20.769096
1947,-9.246147
1948,73.455574
1949,-15.985851
1950,-9.093059
1951,42.798767
1952,4.465711
1953,-16.512547
1954,35.173813
1955,70.67384
1956,62.57101
1957,121.089424
1958,362.62216
1959,583.16473
1960,770.9998
1961,725.0693
1962,878.53766
1963,922.0717
1964,867.6307
1965,798.39716
1966,681.70715
1967,425.0188
1968,104.903
1969,25.886936
1970,18.621298
1971,60.91224
1972,91.30771
1973,66.36676
1974,55.44083
1975,39.12837
1976,13.936901
1977,82.77323
1978,67.79479
1979,43.432888
1980,61.6992
1981,86.999
1982,354.32724
1983,554.1143
1984,771.7978
1985,904.13696
1986,899.288
1987,915.8524
1988,834.0668
1989,791.5138
1990,640.52637
1991,514.64935
1992,146.37566
1993,76.602036
1994,54.22295
1995,79.12528
1996,22.134285
1997,48.002304
1998,52.67381
1999,27.918032
2000,49.123596
2001,75.7837
2002,69.276306
2003,22.712242
2004,91.98551
2005,82.933075
2006,299.7016
2007,554.9737
2008,713.8487
2009,947.7403
2010,937.23694
2011,887.1025
2012,900.8098
2013,821.2783
2014,695.8845
2015,461.74298
2016,103.44725
2017,77.18992
2018,80.31348
2019,102.26556
2020,32.17074
2021,40.291584
2022,53.67676
2023,38.460384
2024,57.540337
2025,56.778145
2026,76.12011
2027,65.32209
2028,50.765697
2029,114.72953
2030,413.6675
2031,569.66284
2032,800.05176
2033,703.57135
2034,949.2981
2035,947.2394
2036,901.90967
2037,719.1057
2038,584.62085
2039,501.0864
2040,184.01231
2041,0.36711144
2042,71.88558
2043,79.91473
2044,7.600793
2045,29.216726
2046,35.55341
2047,67.390366
2048,57.50439
2049,69.98162
2050,37.36832
2051,19.156248
2052,47.836533
2053,109.83179
2054,287.7852
2055,590.6732
2056,776.1399
2057,883.09393
2058,931.6199
2059,908.44635
2060,806.4917
2061,814.7993
2062,654.52997
2063,468.52774
2064,111.65869
2065,99.048676
2066,82.05349
2067,64.494354
2068,64.565125
2069,40.90243
2070,58.363605
2071,79.86042
2072,55.580315
2073,65.421005
2074,65.82238
2075,50.245403
2076,62.2058
2077,196.77135
2078,283.12027
2079,519.72516
2080,781.3404
2081,924.98267
2082,921.2361
2083,926.8043
2084,867.0827
2085,734.22406
2086,635.5234
2087,448.6181
2088,160.63187
2089,87.75942
2090,82.54122
2091,15.425194
2092,13.69737
2093,12.74871
2094,31.697113
2095,57.287865
2096,56.95553
2097,59.677666
2098,14.64408
2099,57.491318
2100,73.87384
2101,117.548645
2102,288.36063
2103,532.9676
2104,674.5849
2105,872.26227
2106,938.0474
2107,841.17993
2108,878.18195
2109,784.947
2110,679.707
2111,425.16055
2112,0.8397682
2113,40.798077
2114,37.11127
2115,3.1596737
2116,-5.77317
2117,0.5569329
2118,38.702995
2119,-0.8692211
2120,4.833326
2121,-15.681889
2122,-25.28064
2123,-9.354502
2124,33.525845
2125,103.62368
2126,300.70712
2127,601.4653
2128,719.8007
2129,831.76733
2130,925.4804
2131,914.0761
2132,890.4766
2133,822.03705
2134,697.3906
2135,461.15396
2136,68.89817
2137,7.967959
2138,58.56877
2139,37.43775
2140,40.7458
2141,-11.671685
2142,7.553086
2143,17.351728
2144,2.3850875
2145,1.3858197
2146,8.373466
2147,2.9364371
2148,15.086475
2149,94.63187
2150,306.1764
2151,564.78406
2152,778.2698
2153,916.05536
2154,952.244
2155,974.1539
2156,927.12976
2157,791.2863
2158,647.12695
2159,477.36438
2160,111.80127
2161,36.227512
2162,39.021416
2163,29.265862
2164,23.911257
2165,23.934315
2166,27.534311
2167,11.770158
2168,27.436604
2169,29.830158
2170,29.830158
2171,31.391861
2172,62.710957
2173,78.16084
2174,368.4945
2175,640.65784
2176,752.35895
2177,866.82666
2178,835.80896
2179,859.3713
2180,827.3951
2181,811.67926
2182,673.3847
2183,492.56177
2184,129.42004
2185,91.14784
2186,51.91384
2187,45.608494
2188,61.7452
2189,54.390285
2190,53.58342
2191,32.56021
2192,16.685377
2193,16.582726
2194,16.55724
2195,43.2446
2196,19.692465
2197,107.73776
2198,273.24854
2199,578.2623
2200,734.19244
2201,973.585
2202,955.2671
2203,926.1761
2204,830.80347
2205,827.3095
2206,678.0999
2207,488.79263
2208,142.08026
2209,41.279007
2210,48.948368
2211,58.341095
2212,79.16727
2213,90.515144
2214,4.549852
2215,27.702637
2216,13.919973
2217,3.0639474
2218,-24.48589
2219,-35.95459
2220,7.64073
2221,7.325888
2222,239.37785
2223,463.13742
2224,708.1543
2225,844.6703
2226,896.4911
2227,553.3281
2228,487.33072
2229,445.63235
2230,430.74326
2231,411.99677
2232,152.98918
2233,99.82799
2234,73.75171
2235,65.27424
2236,65.27424
2237,59.140984
2238,-17.979383
2239,46.20585
2240,26.964214
2241,-1.990676
2242,2.7732277
2243,15.971262
2244,23.973467
2245,48.99344
2246,277.82852
2247,525.208
2248,777.09546
2249,868.43866
2250,942.4739
2251,954.62
2252,855.9318
2253,753.1268
2254,674.0764
2255,415.12476
2256,107.920975
2257,38.50783
2258,75.07275
2259,50.677853
2260,1.2833323
2261,2.1209297
2262,-7.104961
2263,-0.35612598
2264,-14.8881645
2265,4.3430924
2266,5.655631
2267,53.181362
2268,32.93472
2269,84.34078
2270,270.93863
2271,515.1777
2272,713.2755
2273,836.8874
2274,965.7105
2275,938.9125
2276,876.2382
2277,730.0682
2278,588.6299
2279,508.67017
2280,159.32335
2281,-5.4584556
2282,11.152827
2283,-8.091364
2284,35.61108
2285,55.570427
2286,-2.7502644
2287,29.143867
2288,36.67404
2289,53.162056
2290,30.602913
2291,53.68226
2292,-17.15273
2293,59.76681
2294,210.56229
2295,496.04617
2296,705.7926
2297,924.3893
2298,983.0503
2299,975.6916
2300,817.3246
2301,759.01294
2302,640.0451
2303,437.0425
2304,149.73009
2305,27.295763
2306,-37.962334
2307,-99.58021
2308,-73.86675
2309,52.741596
2310,60.141346
2311,42.39725
2312,32.882034
2313,18.781298
2314,32.790695
2315,46.52316
2316,27.450638
2317,-23.840494
2318,115.04576
2319,442.10526
2320,497.22656
2321,800.8785
2322,939.4959
2323,970.0226
2324,926.29126
2325,817.81683
2326,444.56573
2327,386.17856
2328,64.85469
2329,-2.4329393
2330,38.997417
2331,70.14602
2332,-10.353599
2333,40.22335
2334,26.967978
2335,33.378033
2336,-23.222687
2337,-125.001625
2338,-58.991215
2339,-57.118103
2340,-4.9427905
2341,8.920294
2342,319.63858
2343,537.7168
2344,590.73724
2345,475.55542
2346,561.89923
2347,538.2796
2348,541.68634
2349,465.7124
2350,401.5759
2351,240.84662
2352,-62.525005
2353,40.392365
2354,12.566832
2355,-101.36882
2356,-14.132075
2357,0.4328384
2358,64.03539
2359,-54.20264
2360,-26.228754
2361,-67.47588
2362,-52.187176
2363,-133.6362
2364,37.310703
2365,-127.31117
2366,150.55048
2367,422.4662
2368,508.99698
2369,508.034
2370,544.09534
2371,507.518
2372,474.48846
2373,407.50153
2374,495.2058
2375,386.00992
2376,18.676678
2377,-4.5566444
2378,17.876688
2379,-138.8668
2380,-119.75688
2381,18.898897
2382,-125.77016
2383,-117.00295
2384,-161.43338
2385,-210.67766
2386,-210.34534
2387,-229.28702
2388,-232.6494
2389,-81.41763
2390,270.7524
2391,380.2439
2392,540.21594
2393,831.6779
2394,895.2042
2395,898.93896
2396,851.2045
2397,780.4818
2398,624.9651
2399,427.73276
2400,41.559113
2401,10.573733
2402,-74.22854
2403,-9.536775
2404,18.017286
2405,-55.372498
2406,-41.356773
2407,-154.91516
2408,-18.111
2409,1.9006457
2410,6.746909
2411,16.675522
2412,22.998379
2413,41.87229
2414,188.82614
2415,528.03125
2416,728.31305
2417,863.09814
2418,919.11584
2419,934.3875
2420,818.5581
2421,772.30005
2422,597.3296
2423,467.07413
2424,170.87097
2425,7.3347754
2426,29.981495
2427,19.475039
2428,21.504795
2429,7.65279
2430,30.977997
2431,78.412384
2432,-64.94397
2433,-0.78799
2434,-14.4908085
2435,-12.2137985
2436,-9.787305
2437,-106.435425
2438,324.9306
2439,640.2164
2440,768.3112
2441,881.3143
2442,922.07214
2443,926.4944
2444,856.5355
2445,743.1217
2446,656.2725
2447,447.61337
2448,139.70961
2449,56.815796
2450,-23.345058
2451,6.210304
2452,7.98517
2453,22.122408
2454,46.268055
2455,17.682106
2456,20.966393
2457,-16.14428
2458,-5.8807454
2459,-7.96724
2460,-6.9941688
2461,35.063866
2462,235.2628
2463,499.7552
2464,663.7097
2465,831.6772
2466,915.16473
2467,988.6136
2468,886.2171
2469,713.5513
2470,642.82166
2471,442.99832
2472,48.109154
2473,-54.36835
2474,52.51539
2475,-39.910458
2476,4.1729736
2477,-42.46197
2478,36.79197
2479,-3.4480493
2480,-3.9345336
2481,-4.5426445
2482,-4.5426445
2483,22.772877
2484,1.7279451
2485,27.385637
2486,250.52966
2487,533.099
2488,748.77515
2489,846.67346
2490,935.4206
2491,932.9605
2492,841.2409
2493,720.35114
2494,655.72
2495,467.6215
2496,82.834496
2497,17.41049
2498,14.837901
2499,12.964204
2500,10.081225
2501,-19.690739
2502,13.789268
2503,0.5709069
2504,8.888672
2505,6.4693837
2506,13.310567
2507,9.689503
2508,4.3550606
2509,48.27762
2510,310.11136
2511,554.1681
2512,700.13983
2513,829.8223
2514,958.3055
2515,904.57135
2516,818.2446
2517,679.38055
2518,614.28564
2519,410.73648
2520,124.651955
2521,25.068087
2522,7.492865
2523,1.3638821
2524,-2.260719
2525,14.51696
2526,-1.3007272
2527,14.792104
2528,14.730968
2529,-4.2689056
2530,-3.3847313
2531,18.584148
2532,12.047618
2533,48.354557
2534,211.91953
2535,493.35678
2536,735.62494
2537,838.4596
2538,903.18677
2539,916.1077
2540,833.7547
2541,717.3485
2542,610.5217
2543,370.54727
2544,101.76713
2545,-1.9553815
2546,17.642128
2547,4.6896877
2548,8.466014
2549,-2.5996904
2550,-4.141433
2551,9.194833
2552,-2.5442004
2553,12.022063
2554,-4.666526
2555,0.3941795
2556,22.715433
2557,143.24696
2558,276.2358
2559,549.65265
2560,724.88745
2561,872.70734
2562,901.9229
2563,896.9343
2564,876.8143
2565,729.4008
2566,532.7639
2567,373.0004
2568,87.96078
2569,39.833366
2570,-43.711163
2571,20.869423
2572,50.788525
2573,-2.1809747
2574,27.001392
2575,79.23184
2576,7.0765514
2577,28.780907
2578,35.5292
2579,-10.828014
2580,62.887356
2581,49.506126
2582,297.13245
2583,550.28876
2584,726.1056
2585,889.8956
2586,922.49603
2587,926.06146
2588,858.0589
2589,787.6625
2590,606.0433
2591,472.25092
2592,102.4556
2593,28.847887
2594,-12.4572115
2595,-23.872927
2596,-14.441297
2597,-44.02065
2598,52.19687
2599,35.994965
2600,47.15052
2601,-66.59418
2602,-101.66091
2603,18.66104
2604,18.603819
2605,52.956497
2606,443.89502
2607,560.8796
2608,751.6207
2609,871.3487
2610,959.19244
2611,921.5831
2612,864.4399
2613,773.8333
2614,646.8346
2615,432.8292
2616,63.60252
2617,20.469744
2618,-75.40945
2619,7.0227637
2620,5.3821635
2621,-44.52169
2622,15.653176
2623,-9.565032
2624,0.7809272
2625,3.4019375
2626,-92.45898
2627,12.465879
2628,26.23224
2629,68.83875
2630,246.27132
2631,551.4548
2632,742.3916
2633,809.67847
2634,923.9384
2635,897.14825
2636,785.2184
2637,731.745
2638,610.5657
2639,416.89874
2640,79.07293
2641,11.724894
2642,-8.812526
2643,37.268322
2644,11.055603
2645,25.281096
2646,-12.979618
2647,14.135702
2648,27.30458
2649,20.53525
2650,5.6534123
2651,2.6844594
2652,5.5493474
2653,39.65234
2654,240.23654
2655,522.3728
2656,786.6263
2657,906.7353
2658,967.7035
2659,996.0705
2660,906.8197
2661,814.178
2662,636.88983
2663,504.79068
2664,135.84862
2665,-41.953594
2666,-4.5869975
2667,1.6541024
2668,20.279675
2669,-26.632715
2670,25.048338
2671,17.751064
2672,16.348724
2673,-8.041699
2674,-0.9828266
2675,8.124083
2676,14.213671
2677,-0.7135674
2678,249.25864
2679,552.40967
2680,670.33356
2681,851.54407
2682,902.4161
2683,847.41425
2684,795.5119
2685,719.37805
2686,624.5666
2687,425.89062
2688,56.346756
2689,52.83374
2690,-17.91805
2691,29.086731
2692,-13.027891
2693,2.3389301
2694,3.661182
2695,41.91478
2696,13.948063
2697,36.40103
2698,4.485255
2699,-4.7969794
2700,3.2630563
2701,-49.896263
2702,414.64432
2703,523.1485
2704,719.4675
2705,857.7474
2706,935.6351
2707,948.4543
2708,883.2402
2709,750.148
2710,594.0018
2711,371.44193
2712,39.452545
2713,23.013218
2714,-14.952748
2715,3.9762876
2716,-0.85641444
2717,-20.31134
2718,5.519917
2719,-5.6105304
2720,-7.96808
2721,7.822412
2722,20.317709
2723,-74.89147
2724,40.72856
2725,8.148475
2726,325.93658
2727,533.1787
2728,836.96643
2729,622.369
2730,560.2043
2731,681.508
2732,852.563
2733,625.60876
2734,368.75427
2735,84.473076
2736,7.317727
2737,9.023061
2738,24.769032
2739,20.222376
2740,17.906197
2741,-2.418723
2742,3.927775
2743,-9.650439
2744,-9.941856
2745,-9.295432
2746,-2.1799679
2747,32.849228
2748,64.57373
2749,321.4662
2750,426.62247
2751,782.7722
2752,860.5561
2753,945.12494
2754,935.5339
2755,865.30945
2756,741.57556
2757,627.9837
2758,425.02213
2759,102.65655
2760,153.46246
2761,32.05755
2762,62.44604
2763,71.11614
2764,64.85577
2765,-9.902938
2766,32.601463
2767,0.6628424
2768,3.3165517
2769,46.126484
2770,48.41218
2771,31.244297
2772,7.1394534
2773,161.87906
2774,426.93317
2775,760.4166
2776,850.8115
2777,933.3361
2778,996.6464
2779,876.0146
2780,763.6813
2781,629.15533
2782,434.1362
2783,65.69279
2784,-5.0070953
2785,48.04232
2786,-33.757225
2787,-116.09131
2788,-122.830055
2789,-77.043945
2790,-73.88876
2791,-173.22514
2792,-259.90497
2793,-239.8867
2794,-187.13335
2795,-161.21901
2796,77.10259
2797,244.22052
2798,645.9683
2799,701.7758
2800,912.47754
2801,962.4619
2802,893.2995
2803,868.8341
2804,774.5163
2805,604.88275
2806,469.5063
2807,88.893166
2808,34.409378
2809,48.800938
2810,39.361134
2811,-64.66341
2812,59.06199
2813,35.31128
2814,32.372498
2815,-1.1650566
2816,39.839466
2817,5.8175344
2818,38.830647
2819,34.250233
2820,-132.31825
2821,268.66913
2822,587.54596
2823,728.24146
2824,766.5425
2825,911.0553
2826,934.1043
2827,847.0769
2828,766.6051
2829,535.5846
2830,417.83658
2831,69.15934
2832,7.1609883
2833,45.903786
2834,49.465878
2835,28.911789
2836,17.604763
2837,-41.770596
2838,21.225733
2839,31.370626
2840,-27.898348
2841,21.83384
2842,61.75137
2843,33.085644
2844,2.0280185
2845,316.59787
2846,490.54236
2847,704.38086
2848,904.5309
2849,952.0295
2850,875.0151
2851,756.93054
2852,751.79565
2853,596.06964
2854,419.89487
2855,133.19269
2856,38.266537
2857,19.178864
2858,63.22161
2859,-32.088455
2860,22.835283
2861,-0.77898014
2862,53.914726
2863,129.33995
2864,43.956738
2865,5.930964
2866,21.040808
2867,32.341602
2868,170.05257
2869,384.89444
2870,571.7503
2871,743.52423
2872,923.4798
2873,968.9558
2874,907.3263
2875,850.0061
2876,748.43274
2877,633.5252
2878,432.0194
2879,106.59463
2880,-17.363304
2881,17.381485
2882,45.14721
2883,34.16093
2884,46.887783
2885,-12.662082
2886,36.792976
2887,19.653284
2888,11.637732
2889,10.806262
2890,13.461081
2891,26.814058
2892,41.12215
2893,243.25125
2894,529.2507
2895,722.9509
2896,840.7332
2897,887.169
2898,899.4201
2899,871.9595
2900,753.842
2901,558.9282
2902,449.3628
2903,115.52742
2904,44.523342
2905,-1.9308375
2906,37.575405
2907,55.586956
2908,50.341503
2909,-25.253933
2910,-24.268606
2911,-56.90155
2912,23.20813
2913,77.36979
2914,47.064457
2915,44.185555
2916,86.30873
2917,330.1789
2918,496.85394
2919,729.70575
2920,816.61926
2921,923.99915
2922,951.0383
2923,852.5959
2924,726.60443
2925,677.4142
2926,488.51404
2927,196.22974
2928,25.18581
2929,68.271706
2930,59.569695
2931,32.83318
2932,65.65032
2933,-99.00814
2934,-38.603584
2935,-36.38362
2936,32.340775
2937,80.65381
2938,33.761456
2939,141.51451
2940,11.903933
2941,255.23047
2942,674.5609
2943,729.219
2944,799.6374
2945,955.69745
2946,904.5402
2947,839.1803
2948,711.16473
2949,628.6565
2950,433.3441
2951,100.43804
2952,13.055399
2953,-11.538029
2954,20.006954
