,lossauces
1811,-10.597649
1812,0.07213609
1813,43.94463
1814,170.56635
1815,370.4061
1816,479.43008
1817,554.0414
1818,331.6156
1819,324.69806
1820,272.35492
1821,299.91794
1822,261.6273
1823,173.53496
1824,66.12079
1825,9.541206
1826,-11.0948305
1827,-9.726166
1828,-8.46797
1829,-22.374453
1830,2.664106
1831,-3.452662
1832,-3.9919643
1833,0.21054813
1834,-4.735431
1835,7.473076
1836,-1.8343598
1837,22.376179
1838,121.54349
1839,312.34003
1840,382.05582
1841,439.3443
1842,395.38684
1843,485.93546
1844,523.02893
1845,333.1314
1846,264.90497
1847,192.87097
1848,30.963434
1849,-6.288699
1850,-15.571245
1851,-13.079502
1852,-10.311091
1853,15.85428
1854,12.102747
1855,5.8861103
1856,-4.0382733
1857,-33.53986
1858,7.940729
1859,-24.474524
1860,-37.94985
1861,7.842355
1862,151.855
1863,334.4526
1864,426.51245
1865,426.98007
1866,310.89392
1867,476.97714
1868,482.14127
1869,427.351
1870,273.0653
1871,285.521
1872,61.04992
1873,30.68708
1874,-4.0910482
1875,-14.584878
1876,15.850928
1877,17.531137
1878,4.150758
1879,1.8379499
1880,-5.6446
1881,5.5741
1882,-7.541055
1883,-12.599859
1884,13.298279
1885,150.77277
1886,356.65167
1887,636.9218
1888,669.75244
1889,799.26306
1890,809.60114
1891,650.0453
1892,509.9451
1893,372.77325
1894,283.22076
1895,132.5509
1896,19.10744
1897,17.8466
1898,21.025738
1899,-12.286101
1900,-10.872226
1901,-7.4034204
1902,-0.05750426
1903,-7.153507
1904,-6.7603292
1905,-6.9976835
1906,-6.546628
1907,-6.169016
1908,24.943127
1909,221.33948
1910,530.08545
1911,644.6427
1912,672.5679
1913,760.9725
1914,675.4846
1915,628.8821
1916,497.53247
1917,345.29156
1918,224.43153
1919,91.40187
1920,0.97600204
1921,67.22485
1922,41.272305
1923,31.452354
1924,31.533154
1925,-3.3503416
1926,0.042360816
1927,-5.142324
1928,-1.3677661
1929,-0.2148982
1930,-0.40418777
1931,-0.63722104
1932,34.24456
1933,410.9543
1934,610.80676
1935,724.23395
1936,739.78754
1937,844.56476
1938,775.24963
1939,724.67444
1940,566.3472
1941,383.4853
1942,233.9057
1943,88.11411
1944,21.618668
1945,19.134666
1946,29.5741
1947,-5.835856
1948,7.159129
1949,-3.6516263
1950,4.2476535
1951,-2.5930796
1952,7.2261305
1953,3.305742
1954,5.718674
1955,-3.8988774
1956,28.411703
1957,278.99796
1958,537.63983
1959,667.4129
1960,711.65906
1961,855.73584
1962,864.7537
1963,750.1997
1964,559.66486
1965,395.15448
1966,300.0994
1967,90.41164
1968,26.554913
1969,41.46118
1970,36.751953
1971,29.415394
1972,-10.765568
1973,10.142897
1974,14.81581
1975,-7.9583683
1976,12.533709
1977,2.5689712
1978,-7.692592
1979,-0.6195405
1980,25.131536
1981,211.2194
1982,545.5582
1983,663.0597
1984,685.42096
1985,705.8535
1986,760.67914
1987,696.32166
1988,479.69928
1989,407.11652
1990,209.60971
1991,86.79188
1992,55.499416
1993,18.38874
1994,1.3994783
1995,30.025515
1996,8.483338
1997,-12.930386
1998,18.593157
1999,2.1287806
2000,18.942818
2001,-7.684805
2002,23.0955
2003,0.9319724
2004,-0.3154067
2005,163.63406
2006,438.9929
2007,608.8212
2008,701.21655
2009,776.9167
2010,732.4651
2011,730.29504
2012,478.66895
2013,410.09793
2014,215.70186
2015,72.25827
2016,24.803257
2017,36.728317
2018,11.102978
2019,-24.248007
2020,-0.8110711
2021,29.284588
2022,93.11679
2023,56.036293
2024,43.040253
2025,41.28387
2026,41.69952
2027,70.62436
2028,176.4312
2029,425.21835
2030,588.2103
2031,785.0819
2032,594.9612
2033,843.4
2034,736.14355
2035,718.32336
2036,605.5815
2037,307.6977
2038,194.92662
2039,93.51407
2040,45.097237
2041,44.593067
2042,38.43538
2043,27.052547
2044,23.224781
2045,42.45728
2046,46.466866
2047,47.04303
2048,78.76944
2049,41.341736
2050,63.274235
2051,71.98974
2052,118.21275
2053,395.6417
2054,390.43033
2055,459.47406
2056,450.4889
2057,468.5872
2058,383.53265
2059,366.79532
2060,356.96298
2061,277.31076
2062,169.02994
2063,57.156822
2064,22.365063
2065,18.511532
2066,22.038239
2067,22.784695
2068,17.277515
2069,19.693378
2070,19.651314
2071,24.759087
2072,19.195847
2073,35.656475
2074,-1.1138793
2075,20.08333
2076,81.236465
2077,329.5851
2078,462.99725
2079,705.63306
2080,775.0424
2081,825.15326
2082,793.29083
2083,690.8591
2084,626.6044
2085,458.39914
2086,346.94254
2087,112.57332
2088,44.26404
2089,30.872292
2090,40.440098
2091,33.06075
2092,27.928354
2093,0.20354035
2094,32.806824
2095,-0.4995591
2096,14.264912
2097,0.39558956
2098,7.588374
2099,4.5326176
2100,41.124405
2101,365.11996
2102,607.5957
2103,695.20465
2104,808.25256
2105,795.1234
2106,816.2569
2107,749.4808
2108,630.8662
2109,496.55627
2110,349.12772
2111,157.0182
2112,51.95819
2113,33.958576
2114,15.969265
2115,8.357917
2116,24.922607
2117,14.487451
2118,11.864511
2119,20.030695
2120,28.360022
2121,-6.7835226
2122,1.0589895
2123,4.357711
2124,52.57014
2125,461.17432
2126,648.5642
2127,755.92004
2128,752.65
2129,849.1745
2130,827.93866
2131,793.2427
2132,742.52576
2133,497.22607
2134,251.45029
2135,110.91867
2136,40.99361
2137,29.28255
2138,98.59668
2139,14.927373
2140,9.809858
2141,27.192093
2142,21.594858
2143,6.4282284
2144,-3.500887
2145,15.20092
2146,18.4574
2147,18.885914
2148,88.74467
2149,251.83879
2150,503.62906
2151,537.4009
2152,758.41284
2153,816.1186
2154,819.4516
2155,661.9853
2156,668.1554
2157,512.40265
2158,223.55504
2159,79.71012
2160,16.948965
2161,37.540092
2162,21.969608
2163,4.8350916
2164,32.78364
2165,19.428719
2166,0.16174263
2167,7.93927
2168,0.93291956
2169,13.725752
2170,-2.6364148
2171,20.128853
2172,62.913574
2173,354.41794
2174,385.79333
2175,690.8162
2176,660.0557
2177,779.2987
2178,812.8675
2179,736.7046
2180,587.9357
2181,346.54117
2182,246.07172
2183,70.99635
2184,8.960714
2185,-4.481863
2186,-3.7897549
2187,-19.919683
2188,6.627289
2189,-5.4812884
2190,-5.072281
2191,-7.079483
2192,-5.998675
2193,14.196573
2194,1.3069555
2195,13.280598
2196,127.893524
2197,302.4714
2198,491.36673
2199,537.4827
2200,711.1319
2201,748.04926
2202,757.81573
2203,658.81757
2204,533.28906
2205,422.4497
2206,222.12938
2207,79.11953
2208,38.93053
2209,-18.850151
2210,-0.5501359
2211,3.0800385
2212,18.979084
2213,11.431574
2214,21.267538
2215,3.661051
2216,-6.531382
2217,9.629019
2218,5.369469
2219,20.532663
2220,89.38894
2221,322.5049
2222,406.81802
2223,775.3106
2224,786.23267
2225,839.6586
2226,727.1144
2227,686.4608
2228,627.24524
2229,556.2362
2230,344.81607
2231,79.15644
2232,30.24491
2233,-17.303402
2234,12.173625
2235,-1.5956348
2236,-8.74216
2237,-10.741557
2238,17.546484
2239,0.49399242
2240,0.08566873
2241,-11.35916
2242,-4.0672064
2243,-8.044758
2244,118.21614
2245,310.15213
2246,625.4514
2247,662.7964
2248,749.34845
2249,800.2517
2250,800.4531
2251,664.3228
2252,664.1075
2253,423.61285
2254,267.83527
2255,53.955135
2256,38.212425
2257,2.3237267
2258,68.41574
2259,43.785503
2260,21.28532
2261,4.170873
2262,3.9157197
2263,13.426371
2264,14.072509
2265,16.08384
2266,18.86835
2267,31.612272
2268,155.97916
2269,338.01294
2270,538.1454
2271,816.4634
2272,611.7638
2273,689.3115
2274,797.184
2275,706.944
2276,587.0386
2277,375.76025
2278,231.81575
2279,93.28534
2280,38.37655
2281,39.91728
2282,27.88462
2283,-15.723055
2284,46.90679
2285,27.997852
2286,24.547901
2287,18.197382
2288,32.298237
2289,18.453787
2290,35.142883
2291,16.871857
2292,81.7865
2293,310.2493
2294,631.3804
2295,714.28467
2296,806.40796
2297,881.16003
2298,833.0398
2299,646.28204
2300,570.90936
2301,378.96716
2302,235.41098
2303,159.17842
2304,4.3845077
2305,23.569145
2306,53.07266
2307,32.483807
2308,34.07719
2309,34.735104
2310,28.281456
2311,16.926731
2312,29.33774
2313,9.795034
2314,26.381409
2315,16.88496
2316,113.54781
2317,271.79083
2318,570.0757
2319,631.95654
2320,821.49756
2321,896.06854
2322,777.742
2323,703.1869
2324,630.36035
2325,429.22116
2326,304.06372
2327,128.39142
2328,9.208401
2329,36.602844
2330,54.055073
2331,29.187935
2332,48.676704
2333,38.799877
2334,18.495485
2335,18.495485
2336,31.007969
2337,26.732546
2338,22.532543
2339,26.535887
2340,174.44633
2341,407.53598
2342,656.6824
2343,771.53485
2344,872.5377
2345,888.0671
2346,921.0405
2347,866.395
2348,712.95557
2349,534.6976
2350,357.5846
2351,160.46924
2352,38.041374
2353,42.646683
2354,53.4051
2355,0.53630424
2356,29.363379
2357,56.003475
2358,70.14898
2359,39.393948
2360,44.220688
2361,38.597435
2362,45.915726
2363,63.222324
2364,156.23131
2365,418.97922
2366,522.13385
2367,711.9175
2368,726.70123
2369,687.3031
2370,917.0566
2371,916.80634
2372,814.74365
2373,587.69214
2374,301.81583
2375,141.68541
2376,95.14089
2377,27.367554
2378,38.718185
2379,13.596228
2380,15.054751
2381,98.51835
2382,84.95892
2383,125.63322
2384,138.58502
2385,75.018616
2386,75.67595
2387,76.35399
2388,205.5568
2389,415.98395
2390,613.0043
2391,831.9633
2392,848.70807
2393,1006.4749
2394,907.66144
2395,786.17065
2396,642.4923
2397,580.42096
2398,385.97656
2399,56.256195
2400,28.49646
2401,-41.741962
2402,4.8995485
2403,-8.5684805
2404,-6.640657
2405,7.4389696
2406,9.829159
2407,-9.690058
2408,1.6253605
2409,-1.5263951
2410,-2.2157662
2411,10.330135
2412,92.6103
2413,204.08656
2414,442.14276
2415,748.27783
2416,866.61194
2417,812.5309
2418,870.9345
2419,762.65137
2420,742.23773
2421,574.5493
2422,407.2189
2423,146.43497
2424,117.45229
2425,-2.9615586
2426,38.76298
2427,39.749275
2428,44.126423
2429,64.760826
2430,48.254498
2431,36.685123
2432,62.24457
2433,15.272925
2434,58.0719
2435,84.20592
2436,80.80076
2437,232.11455
2438,539.34644
2439,732.05786
2440,758.3406
2441,724.1748
2442,676.5147
2443,488.75647
2444,392.8476
2445,278.4537
2446,172.83519
2447,66.10715
2448,-3.1714773
2449,20.971058
2450,1.9584051
2451,79.08742
2452,25.2412
2453,83.45274
2454,19.60398
2455,4.6220117
2456,15.741169
2457,56.12819
2458,81.49552
2459,36.155025
2460,77.242485
2461,236.2176
2462,518.50684
2463,548.8679
2464,540.5165
2465,538.12964
2466,603.1318
2467,578.7079
2468,559.4651
2469,386.57632
2470,149.32469
2471,111.851555
2472,90.87097
2473,87.69339
2474,30.525936
2475,37.528973
2476,34.362675
2477,-21.908411
2478,48.86858
2479,68.234985
2480,69.690926
2481,48.76138
2482,43.536003
2483,36.110435
2484,175.42409
2485,491.85077
2486,528.7628
2487,811.702
2488,848.83746
2489,837.01355
2490,793.99
2491,835.24536
2492,669.5957
2493,553.5797
2494,336.47922
2495,135.56288
2496,53.405205
2497,-7.1716805
2498,26.818415
2499,18.858246
2500,20.277449
2501,34.352074
2502,32.489666
2503,22.660606
2504,-1.9741405
2505,10.651422
2506,16.38715
2507,7.9982886
2508,126.45778
2509,259.28314
2510,578.47034
2511,677.65314
2512,777.1662
2513,887.44867
2514,893.53406
2515,828.8996
2516,722.24164
2517,500.96185
2518,327.2147
2519,148.0739
2520,29.536003
2521,42.22333
2522,33.0264
2523,52.088768
2524,-2.6361885
2525,19.018131
2526,5.704033
2527,9.946472
2528,23.29055
2529,13.543495
2530,38.65764
2531,67.449615
2532,179.80486
2533,303.92865
2534,556.1972
2535,698.6392
2536,778.6049
2537,813.97003
2538,874.35706
2539,749.64594
2540,655.07404
2541,511.5427
2542,334.01257
2543,69.366554
2544,86.29159
2545,30.004858
2546,44.300053
2547,32.630802
2548,51.842052
2549,40.23641
2550,56.947285
2551,19.192677
2552,33.37705
2553,40.170216
2554,32.385376
2555,22.81471
2556,78.55357
2557,286.99402
2558,576.55914
2559,653.7797
2560,867.7189
2561,912.052
2562,909.96985
2563,848.0982
2564,720.1265
2565,501.95645
2566,353.86307
2567,118.68471
2568,0.58223563
2569,77.19018
2570,54.732014
2571,63.156475
2572,88.58812
2573,39.059494
2574,42.21322
2575,40.62888
2576,48.178905
2577,63.590183
2578,30.414173
2579,66.9768
2580,129.98637
2581,366.80197
2582,666.56305
2583,829.6264
2584,863.23846
2585,952.36804
2586,953.8809
2587,853.6105
2588,702.20605
2589,550.3595
2590,293.44385
2591,200.72116
2592,34.91949
2593,60.71604
2594,41.04139
2595,69.42548
2596,55.63887
2597,24.76176
2598,48.040546
2599,61.420002
2600,28.598938
2601,31.197945
2602,34.82191
2603,50.356762
2604,110.63855
2605,356.4681
2606,687.9222
2607,862.00964
2608,948.5105
2609,967.975
2610,893.0492
2611,911.93884
2612,602.85394
2613,487.65106
2614,408.24445
2615,108.18762
2616,25.162235
2617,52.805
2618,43.916786
2619,62.519684
2620,75.07035
2621,102.09583
2622,94.05178
2623,38.243683
2624,43.449387
2625,96.70799
2626,122.258934
2627,99.93642
2628,205.02625
2629,325.8743
2630,433.95328
2631,747.97546
2632,860.61255
2633,875.23206
2634,535.2169
2635,532.6701
2636,35.38167
2637,118.648994
2638,82.71837
2639,81.28638
2640,58.472675
2641,141.0837
2642,120.10988
2643,102.30945
2644,140.63947
2645,71.263504
2646,142.09128
2647,100.741295
2648,134.48311
2649,241.99057
2650,284.9493
2651,661.3285
2652,843.3566
2653,795.08655
2654,909.25195
2655,877.5096
2656,809.233
2657,642.0266
2658,580.7914
2659,521.4524
2660,130.52554
2661,102.474884
2662,71.59431
2663,50.89325
2664,72.02594
2665,31.562794
2666,71.620575
2667,90.50744
2668,121.87529
2669,48.88607
2670,63.521564
2671,65.488235
2672,36.823135
2673,87.522896
2674,325.12552
2675,680.16113
2676,776.16785
2677,866.60345
2678,436.83978
2679,934.4606
2680,886.1237
2681,662.71643
2682,295.76474
2683,181.58112
2684,30.880484
2685,84.29913
2686,7.3630075
2687,52.37816
2688,48.253098
2689,40.37619
2690,42.85278
2691,79.78158
2692,41.482586
2693,37.993458
2694,57.985157
2695,58.835766
2696,67.97944
2697,146.47949
2698,233.85521
2699,485.46204
2700,624.45996
2701,786.9581
2702,728.4416
2703,757.1422
2704,652.7431
2705,286.3982
2706,400.98444
2707,98.48949
2708,-4.6961174
2709,4.4554377
2710,13.942113
2711,2.0033212
2712,-29.973127
2713,0.83289224
2714,26.706705
2715,17.86966
2716,9.356682
2717,-4.6887436
2718,-3.3270617
2719,202.39879
2720,206.86609
2721,308.10913
2722,329.56354
2723,328.97336
2724,217.5272
2725,404.4283
2726,522.23706
2727,398.43866
2728,495.18436
2729,295.49127
2730,336.1281
2731,235.92688
2732,106.74047
2733,58.45975
2734,26.809998
2735,51.719185
2736,31.406912
2737,21.155039
2738,-5.1576176
2739,0.12554356
2740,-7.324806
2741,-1.9884754
2742,4.882628
2743,2.4930613
2744,23.07917
2745,98.69982
2746,477.93765
2747,678.1366
2748,725.4588
2749,864.3722
2750,817.98364
2751,882.7163
2752,716.713
2753,577.1059
2754,530.73474
2755,299.39954
2756,87.369934
2757,-1.4148012
2758,4.7574334
2759,13.993844
2760,4.261926
2761,7.433387
2762,12.61487
2763,113.21897
2764,28.551037
2765,51.67447
2766,29.188068
2767,18.857092
2768,42.93288
2769,94.84078
2770,345.2824
2771,249.86723
2772,377.662
2773,417.173
2774,741.0
2775,787.36304
2776,708.3607
2777,581.0737
2778,478.7041
2779,236.88525
2780,109.271194
2781,70.714294
2782,28.056067
2783,3.491432
2784,31.170944
2785,-3.4795322
2786,23.964848
2787,-14.635709
2788,55.72992
2789,35.85272
2790,15.208675
2791,-5.226237
2792,10.323131
2793,37.49007
2794,303.04922
2795,543.70325
2796,749.76575
2797,838.2958
2798,799.0507
2799,899.49634
2800,776.7837
2801,709.03577
2802,588.18695
2803,498.24463
2804,116.76341
2805,103.39862
2806,46.517536
2807,42.31253
2808,48.077053
2809,31.824106
2810,21.112019
2811,0.9107493
2812,12.663682
2813,21.63748
2814,46.770912
2815,16.729422
2816,40.61009
2817,65.70545
2818,338.70013
2819,692.94165
2820,789.188
2821,653.8942
2822,484.75256
2823,635.82654
2824,773.2643
2825,559.47815
2826,569.15643
2827,424.92218
2828,163.70052
2829,22.158087
2830,-7.605066
2831,109.18978
2832,75.40193
2833,9.780162
2834,-16.410067
2835,-4.7033825
2836,-1.3111557
2837,1.5518223
2838,-10.118316
2839,-2.6120093
2840,18.621864
2841,61.88089
2842,268.69162
2843,682.9457
2844,643.855
2845,771.6191
2846,801.1223
2847,847.24445
2848,600.8502
2849,671.262
2850,533.9607
2851,452.33536
2852,162.42271
2853,31.57425
2854,14.242488
2855,23.612164
2856,1.5497421
2857,1.2363542
2858,17.470724
2859,-3.5023313
2860,-4.045439
2861,-0.128896
2862,3.642295
2863,-11.521594
2864,7.278356
2865,113.49345
2866,267.2058
2867,638.8848
2868,596.9579
2869,617.99396
2870,546.4403
2871,398.43378
2872,354.26846
2873,258.42703
2874,252.03535
2875,226.88925
2876,79.42291
2877,32.855087
2878,45.54469
2879,-13.858827
2880,-2.52928
2881,34.553207
2882,2.9974747
2883,12.173266
2884,30.416958
2885,4.275913
2886,5.392635
2887,-5.1217494
2888,31.21637
2889,106.74964
2890,315.81696
2891,650.3217
2892,861.3592
2893,651.1173
2894,666.3227
2895,830.31067
2896,771.8869
2897,607.9236
2898,493.85565
2899,260.80515
2900,75.81512
2901,55.063004
2902,12.551588
2903,-48.667973
2904,14.184001
2905,29.17567
2906,2.9555035
2907,26.719906
2908,30.949379
2909,5.7630134
2910,17.152632
2911,22.528305
2912,27.402203
2913,148.41307
2914,424.56503
2915,705.3562
2916,807.5944
2917,935.5341
2918,997.0774
2919,910.68744
2920,852.9445
2921,717.0135
2922,471.73346
2923,403.84473
2924,95.55207
2925,10.952157
2926,12.241987
2927,-45.813534
