,helipuerto
1789,-2.3029282
1790,8.993292
1791,-6.516698
1792,-0.03968083
1793,24.960308
1794,-1.6993393
1795,40.133987
1796,161.63258
1797,381.23734
1798,644.676
1799,725.2505
1800,757.7343
1801,855.1222
1802,779.3909
1803,553.77924
1804,558.761
1805,359.0572
1806,138.5204
1807,27.360134
1808,13.655387
1809,3.785135
1810,0.9948752
1811,2.5639954
1812,9.399038
1813,-1.5910456
1814,-0.9458459
1815,8.506993
1816,10.325668
1817,-5.634181
1818,13.903616
1819,16.013014
1820,165.85179
1821,323.78476
1822,639.7288
1823,789.53754
1824,871.54834
1825,901.9256
1826,804.8216
1827,585.3513
1828,568.7133
1829,310.05045
1830,106.66332
1831,17.85452
1832,22.327738
1833,-0.83511007
1834,11.414789
1835,-5.2613206
1836,10.804426
1837,16.208073
1838,-58.983803
1839,-3.3627193
1840,-6.9071503
1841,0.53926605
1842,-7.284831
1843,91.48269
1844,138.66876
1845,329.00113
1846,666.0827
1847,792.983
1848,867.93195
1849,845.45233
1850,793.48737
1851,573.38354
1852,618.8569
1853,375.4727
1854,163.83177
1855,70.44202
1856,47.919907
1857,56.553913
1858,52.200573
1859,47.542095
1860,-0.77785045
1861,13.372548
1862,14.717762
1863,2.7004392
1864,9.055911
1865,-2.7939923
1866,5.2791595
1867,122.23356
1868,181.31577
1869,416.31152
1870,688.47235
1871,800.6106
1872,839.9497
1873,809.97504
1874,771.79504
1875,559.16345
1876,537.3624
1877,314.32742
1878,96.18103
1879,22.344591
1880,-2.6320727
1881,15.200658
1882,-12.748969
1883,-18.329393
1884,9.239199
1885,6.469614
1886,7.1634364
1887,9.724958
1888,9.449792
1889,16.128925
1890,17.261608
1891,133.75885
1892,187.81784
1893,459.01938
1894,682.8989
1895,827.732
1896,856.42883
1897,907.16345
1898,787.3904
1899,620.86926
1900,573.724
1901,286.23486
1902,93.21965
1903,32.99602
1904,62.10583
1905,54.72822
1906,41.005783
1907,7.570017
1908,3.1117926
1909,-0.83092046
1910,16.079556
1911,-9.628204
1912,-76.07452
1913,4.9488354
1914,8.756041
1915,107.28085
1916,138.64737
1917,434.74484
1918,702.86316
1919,838.82275
1920,922.7992
1921,940.298
1922,824.36884
1923,571.17694
1924,597.15173
1925,351.05264
1926,117.782196
1927,50.133595
1928,0.052482434
1929,12.936383
1930,48.544685
1931,41.84564
1932,27.754055
1933,9.094662
1934,-0.98199373
1935,-21.443947
1936,-19.857956
1937,10.178302
1938,6.045684
1939,22.332825
1940,204.05872
1941,547.4506
1942,743.2547
1943,843.9621
1944,914.6547
1945,878.2057
1946,829.8026
1947,532.77936
1948,471.46997
1949,338.0311
1950,133.00977
1951,-24.732817
1952,-2.448997
1953,15.165569
1954,52.226734
1955,0.27675182
1956,-15.180696
1957,26.576447
1958,28.01301
1959,37.652477
1960,-38.425854
1961,5.1419005
1962,13.553348
1963,-5.56512
1964,216.64723
1965,468.47574
1966,742.26434
1967,702.2991
1968,878.74744
1969,842.0517
1970,684.9428
1971,534.9087
1972,472.02362
1973,255.42747
1974,88.160164
1975,50.27784
1976,23.302446
1977,-7.7738795
1978,5.181263
1979,13.454406
1980,-9.156708
1981,1.8366293
1982,-6.183325
1983,-2.5242999
1984,9.756963
1985,-5.5537844
1986,-5.1681614
1987,13.086963
1988,135.0187
1989,430.74167
1990,687.5881
1991,818.4077
1992,849.1874
1993,888.0537
1994,788.3195
1995,671.40546
1996,519.1117
1997,412.176
1998,165.07353
1999,81.07247
2000,97.5865
2001,64.8531
2002,71.56892
2003,78.38152
2004,62.816776
2005,26.199644
2006,66.6292
2007,20.577507
2008,-20.907976
2009,27.27923
2010,35.094116
2011,82.925644
2012,258.239
2013,479.62115
2014,706.976
2015,820.521
2016,930.5459
2017,888.9539
2018,842.41785
2019,736.9103
2020,622.1416
2021,467.01782
2022,134.97581
2023,65.343185
2024,61.800873
2025,22.993689
2026,25.907436
2027,26.484142
2028,4.3904967
2029,-16.209023
2030,8.506954
2031,-11.447045
2032,26.712158
2033,26.022713
2034,2.2279696
2035,-10.868887
2036,140.38834
2037,355.53372
2038,611.72186
2039,539.45654
2040,441.49088
2041,769.06586
2042,836.81946
2043,702.4576
2044,560.0716
2045,372.34018
2046,125.72501
2047,88.52761
2048,82.801544
2049,71.41527
2050,60.227097
2051,58.050446
2052,93.91696
2053,67.868706
2054,14.651785
2055,23.393526
2056,4.5971537
2057,0.509951
2058,-0.8858436
2059,7.0628357
2060,223.41113
2061,332.00705
2062,478.3909
2063,490.83542
2064,699.19696
2065,615.0339
2066,722.1879
2067,586.96234
2068,480.68213
2069,316.61633
2070,115.63937
2071,34.983894
2072,-1.0401286
2073,10.133365
2074,20.49223
2075,-2.4453278
2076,-1.9032975
2077,10.7124605
2078,-3.903323
2079,4.508403
2080,19.241837
2081,14.3961
2082,-3.2797132
2083,-14.701684
2084,175.71788
2085,549.42883
2086,779.67914
2087,901.41864
2088,954.12616
2089,1041.9926
2090,941.41187
2091,716.3648
2092,616.406
2093,394.5436
2094,133.58504
2095,61.132717
2096,10.977081
2097,12.583516
2098,53.898613
2099,19.657846
2100,16.035769
2101,0.34638193
2102,59.03921
2103,51.86092
2104,25.51978
2105,32.356594
2106,7.091776
2107,23.674328
2108,216.50987
2109,630.2449
2110,734.44995
2111,800.53827
2112,916.94507
2113,901.81537
2114,817.14984
2115,678.2736
2116,546.70935
2117,351.25137
2118,135.03287
2119,24.166523
2120,20.66924
2121,30.731962
2122,16.42202
2123,13.482855
2124,-8.2458725
2125,-2.1316812
2126,-3.1773682
2127,10.506246
2128,-0.61880094
2129,6.9617386
2130,-23.550386
2131,30.399364
2132,160.00697
2133,485.00644
2134,740.6135
2135,776.37366
2136,782.0441
2137,854.9886
2138,661.9164
2139,467.81094
2140,533.05225
2141,405.8286
2142,135.50891
2143,78.209045
2144,24.284046
2145,21.540375
2146,-29.270748
2147,-0.44006613
2148,7.524129
2149,0.34730154
2150,-5.3879333
2151,-1.66913
2152,8.851936
2153,-11.630119
2154,-7.7287436
2155,11.697686
2156,161.00252
2157,469.18854
2158,736.3285
2159,751.49664
2160,865.5245
2161,806.11884
2162,781.3201
2163,540.1488
2164,512.1903
2165,309.73483
2166,131.11853
2167,28.932549
2168,6.2349863
2169,15.368541
2170,12.794378
2171,-18.518978
2172,-7.6523795
2173,11.400932
2174,13.914199
2175,20.569433
2176,4.3177195
2177,12.13836
2178,1.111164
2179,22.972956
2180,132.17136
2181,319.31317
2182,647.8346
2183,682.3635
2184,851.9529
2185,848.253
2186,655.8945
2187,495.03473
2188,389.3258
2189,255.77536
2190,106.25888
2191,-11.128822
2192,-1.0207442
2193,-21.86782
2194,-19.451443
2195,-9.113528
2196,-14.255423
2197,-14.362994
2198,-5.7461185
2199,-5.376727
2200,-8.142545
2201,-0.42764705
2202,-2.4395387
2203,9.334977
2204,117.04936
2205,336.1614
2206,564.6504
2207,654.3369
2208,642.8583
2209,581.0307
2210,667.2719
2211,640.4638
2212,444.60693
2213,293.63736
2214,79.18723
2215,7.1022024
2216,12.060359
2217,4.2357893
2218,14.36937
2219,-6.596674
2220,-0.7715481
2221,-3.9568636
2222,-0.108724035
2223,-2.9194624
2224,0.0308238
2225,12.737638
2226,-40.6358
2227,21.370388
2228,141.37042
2229,393.83606
2230,499.73532
2231,492.1718
2232,548.7373
2233,771.1655
2234,686.3982
2235,595.35254
2236,538.3131
2237,380.8467
2238,143.83989
2239,20.871447
2240,-4.3840837
2241,-0.49654704
2242,-2.104595
2243,-0.025979333
2244,-7.7735596
2245,6.72802
2246,-7.2648783
2247,-17.062803
2248,-1.1205487
2249,-11.833159
2250,23.281551
2251,155.61327
2252,378.0242
2253,472.56863
2254,675.52325
2255,717.6293
2256,822.88586
2257,730.8983
2258,592.4079
2259,471.26242
2260,291.76047
2261,153.57051
2262,42.28413
2263,55.14845
2264,28.970703
2265,28.404976
2266,13.82225
2267,-2.8376005
2268,-2.1209686
2269,0.66433305
2270,-2.494908
2271,5.121992
2272,-3.42416
2273,1.8042195
2274,16.38177
2275,200.47324
2276,691.5205
2277,660.32605
2278,799.1968
2279,883.5775
2280,848.9569
2281,783.1248
2282,612.99316
2283,507.6288
2284,355.35165
2285,123.35936
2286,86.61783
2287,124.183014
2288,28.042507
2289,8.168146
2290,3.0472732
2291,26.812424
2292,-47.48685
2293,-4.9888215
2294,-0.86608416
2295,-11.073462
2296,-5.747945
2297,7.5682096
2298,16.10563
2299,236.84665
2300,651.7972
2301,748.3839
2302,787.1315
2303,887.3131
2304,940.91986
2305,785.82056
2306,648.7315
2307,512.5995
2308,359.1652
2309,160.56685
2310,61.88134
2311,-7.0468855
2312,-0.99856037
2313,-10.424153
2314,-7.04666
2315,-5.4932327
2316,1.0695246
2317,-2.498701
2318,0.48839846
2319,-3.1483305
2320,8.381681
2321,-0.41287604
2322,23.972624
2323,211.37541
2324,585.2603
2325,715.9059
2326,840.8918
2327,843.44073
2328,921.6606
2329,884.00946
2330,625.4736
2331,443.27335
2332,273.53265
2333,110.365105
2334,80.11239
2335,19.419174
2336,-6.437002
2337,-5.250154
2338,42.384007
2339,-0.999029
2340,-2.9833748
2341,-4.1834726
2342,-1.7554454
2343,1.8771787
2344,-1.6924915
2345,-3.8796256
2346,6.645027
2347,246.1269
2348,523.6566
2349,742.85956
2350,870.5838
2351,910.347
2352,953.9951
2353,793.6257
2354,475.2255
2355,458.97635
2356,254.01024
2357,37.79131
2358,-17.94628
2359,18.585539
2360,13.3470545
2361,-14.924361
2362,11.417368
2363,50.223526
2364,3.3200607
2365,-4.166801
2366,32.160305
2367,-9.082878
2368,-0.918264
2369,0.51643836
2370,11.657024
2371,186.93199
2372,439.14133
2373,641.3425
2374,662.77216
2375,811.8002
2376,788.70856
2377,755.70734
2378,953.21625
2379,1070.6584
2380,953.7752
2381,876.4335
2382,800.79895
2383,569.60205
2384,527.79236
2385,164.83565
2386,90.63351
2387,46.30168
2388,7.612099
2389,2.9702752
2390,26.502617
2391,3.3613281
2392,-0.9019962
2393,12.531668
2394,11.508262
2395,3.0269566
2396,7.915341
2397,12.701499
2398,135.61858
2399,294.69897
2400,624.42224
2401,836.10547
2402,932.5434
2403,969.83124
2404,983.3612
2405,943.21674
2406,797.366
2407,600.37134
2408,554.84906
2409,218.63539
2410,162.5126
2411,49.780724
2412,41.893017
2413,6.9252787
2414,-14.224678
2415,9.202674
2416,-8.794305
2417,-6.260296
2418,0.5246896
2419,0.5868501
2420,8.030448
2421,14.200679
2422,147.84221
2423,323.1448
2424,767.80304
2425,863.5963
2426,907.8066
2427,895.0508
2428,930.78937
2429,904.4754
2430,795.55804
2431,532.9769
2432,368.90067
2433,126.522705
2434,53.76761
2435,71.47632
2436,74.52139
2437,61.176296
2438,5.1388807
2439,3.13891
2440,-30.038706
2441,2.3981323
2442,-43.555294
2443,-15.462721
2444,-2.9927564
2445,9.09514
2446,137.27155
2447,327.663
2448,489.34616
2449,756.87866
2450,868.98615
2451,924.9851
2452,911.14856
2453,782.37994
2454,791.49664
2455,568.7296
2456,392.59402
2457,159.8053
2458,55.797955
2459,57.224724
2460,11.75001
2461,5.4216123
2462,-25.487635
2463,-11.088022
2464,-3.0547404
2465,-8.491866
2466,-0.09016507
2467,8.766022
2468,4.0449224
2469,12.32415
2470,142.62209
2471,280.0399
2472,494.38153
2473,720.82
2474,842.3184
2475,824.14624
2476,870.42175
2477,789.8091
2478,748.7931
2479,546.49133
2480,382.3637
2481,144.03017
2482,74.59948
2483,77.10008
2484,45.854404
2485,56.465878
2486,12.996815
2487,19.361057
2488,20.211922
2489,3.977772
2490,6.299481
2491,4.2644696
2492,7.8269033
2493,71.28833
2494,152.22586
2495,424.4841
2496,619.24744
2497,756.5707
2498,859.3126
2499,901.5867
2500,888.0789
2501,800.3915
2502,744.854
2503,571.6123
2504,395.84875
2505,199.83049
2506,28.306416
2507,41.345203
2508,16.058502
2509,16.312618
2510,-39.4062
2511,-8.225717
2512,8.470116
2513,23.295366
2514,36.35954
2515,15.964931
2516,54.1159
2517,41.74385
2518,176.60178
2519,386.07693
2520,679.0708
2521,803.0536
2522,844.99304
2523,906.3864
2524,880.8174
2525,815.3729
2526,635.5056
2527,588.74884
2528,319.2237
2529,122.1
2530,75.10119
2531,1.3630546
2532,14.050456
2533,8.766597
2534,11.165771
2535,14.16707
2536,18.189873
2537,7.396
2538,7.4876666
2539,11.26564
2540,28.69721
2541,3.2320206
2542,157.71115
2543,321.19034
2544,589.3502
2545,841.1216
2546,925.872
2547,996.6564
2548,918.312
2549,740.8974
2550,604.0167
2551,647.405
2552,385.63083
2553,174.51823
2554,77.85997
2555,47.55429
2556,79.48341
2557,33.70636
2558,64.949234
2559,33.38387
2560,42.227364
2561,10.289313
2562,-20.445154
2563,-3.0254812
2564,-0.042422317
2565,6.597677
2566,112.5907
2567,331.10596
2568,722.75824
2569,834.696
2570,882.05444
2571,990.57495
2572,1069.2073
2573,938.8733
2574,831.8275
2575,704.73413
2576,611.7922
2577,228.28055
2578,118.31859
2579,52.842422
2580,61.93925
2581,93.942696
2582,20.99197
2583,27.832176
2584,45.354694
2585,27.571106
2586,21.181
2587,16.906355
2588,33.309425
2589,34.992386
2590,131.16478
2591,282.86124
2592,658.3914
2593,801.0158
2594,927.48676
2595,963.1605
2596,921.62366
2597,832.6134
2598,690.69794
2599,575.2125
2600,396.7294
2601,145.20262
2602,102.74782
2603,-5.7271976
2604,3.1548154
2605,57.068707
2606,14.602258
2607,39.59268
2608,52.31762
2609,20.667046
2610,14.544665
2611,19.770424
2612,11.285853
2613,20.371696
2614,164.36302
2615,275.02182
2616,583.9118
2617,794.08606
2618,986.5935
2619,979.1518
2620,1032.6118
2621,969.8793
2622,899.0608
2623,728.88104
2624,376.9386
2625,232.08992
2626,115.11257
2627,-12.731258
2628,87.76247
2629,-3.2625442
2630,-32.695034
2631,43.252167
2632,58.024807
2633,18.591251
2634,2.1112697
2635,-9.034704
2636,15.957069
2637,10.80801
2638,105.772964
2639,243.52559
2640,629.55145
2641,818.9655
2642,683.11646
2643,813.8271
2644,838.4268
2645,752.88556
2646,736.04834
2647,584.51654
2648,403.11334
2649,64.50618
2650,15.079103
2651,-36.17914
2652,-24.369476
2653,-5.9954267
2654,-30.962074
2655,23.456976
2656,-7.3227077
2657,14.061555
2658,7.01174
2659,-5.4911766
2660,10.840409
2661,3.9074066
2662,90.3739
2663,240.09805
2664,548.1985
2665,694.1085
2666,816.3873
2667,850.4194
2668,987.8865
2669,804.47943
2670,713.37756
2671,607.05426
2672,429.70013
2673,82.768234
2674,39.265877
2675,-11.795098
2676,-7.171711
2677,-4.598809
2678,-18.066408
2679,-13.326092
2680,24.659958
2681,8.375882
2682,23.099857
2683,28.573341
2684,19.755756
2685,15.599054
2686,86.735
2687,232.37073
2688,458.4317
2689,719.80817
2690,812.8267
2691,816.8629
2692,884.2603
2693,782.33453
2694,630.2431
2695,575.356
2696,588.909
2697,195.90022
2698,125.37763
2699,98.577446
2700,78.791435
2701,145.46336
2702,146.37834
2703,67.41279
2704,39.58872
2705,19.209871
2706,19.790928
2707,49.56234
2708,57.402397
2709,48.96271
2710,123.94436
2711,448.38068
2712,651.08875
2713,766.3991
2714,882.6233
2715,1041.108
2716,1022.37054
2717,964.3465
2718,828.7355
2719,638.3494
2720,586.7629
2721,194.15352
2722,89.934456
2723,63.64995
2724,119.58419
2725,44.921143
2726,91.04887
2727,71.51225
2728,94.394005
2729,42.259583
2730,68.93635
2731,38.455982
2732,51.02682
2733,40.908985
2734,221.7467
2735,515.5197
2736,788.03394
2737,882.98926
2738,942.4634
2739,981.73535
2740,980.8885
2741,842.0115
2742,816.56995
2743,683.6344
2744,343.22617
2745,159.29625
2746,42.52519
2747,38.228302
2748,55.34026
2749,25.543768
2750,1.7585199
2751,-4.0460343
2752,29.915031
2753,34.93384
2754,46.547417
2755,69.26914
2756,50.400517
2757,95.16723
2758,181.20163
2759,447.68564
2760,676.94214
2761,787.16364
2762,905.3836
2763,928.83215
2764,897.1849
2765,770.6962
2766,738.7262
2767,588.94257
2768,443.5355
2769,185.72801
2770,54.86933
2771,58.5859
2772,74.409904
2773,66.59491
2774,78.19912
2775,60.507324
2776,38.590233
2777,78.512375
2778,76.93691
2779,45.88619
2780,36.296906
2781,80.57459
2782,152.96631
2783,447.57086
2784,793.9817
2785,900.8747
2786,817.46136
2787,1003.17505
2788,965.0865
2789,931.2529
2790,837.4853
2791,668.4686
2792,457.65622
2793,103.16982
2794,100.17771
2795,34.319847
2796,18.80255
2797,20.73051
2798,-1.974283
2799,53.53475
2800,44.675385
2801,22.551327
2802,26.624863
2803,18.082975
2804,9.759414
2805,44.68593
2806,187.67812
2807,519.75793
2808,753.64685
2809,882.5531
2810,903.1741
2811,1041.539
2812,1008.84796
2813,929.4694
2814,879.2731
2815,649.74023
2816,469.72147
2817,223.08713
2818,117.053314
2819,135.2602
2820,49.922752
2821,3.880091
2822,6.9256916
2823,13.015575
2824,25.254202
2825,30.331049
2826,24.744123
2827,28.934933
2828,19.610195
2829,44.480938
2830,203.80792
2831,346.00574
2832,668.95807
2833,862.6469
2834,900.0027
2835,907.834
2836,942.9471
2837,965.9598
2838,926.28815
2839,650.9123
2840,550.6542
2841,206.3369
2842,160.05247
2843,53.561657
2844,51.95417
2845,8.164683
2846,46.994198
2847,14.805548
2848,45.656605
2849,15.782375
2850,61.074516
2851,40.2389
2852,53.590202
2853,42.51918
2854,145.2001
2855,368.5557
2856,762.71155
2857,926.1393
2858,987.7742
2859,1004.04517
2860,1029.0126
2861,884.39966
2862,832.5403
2863,693.6914
2864,557.5797
2865,201.59593
2866,137.75595
2867,115.59654
2868,42.138096
2869,26.65685
2870,47.87602
2871,17.432867
2872,18.47673
2873,35.27216
2874,22.52523
2875,20.160799
2876,24.016031
2877,-17.777565
2878,146.63466
2879,415.31708
2880,617.5803
2881,763.95264
2882,803.5891
2883,924.9668
2884,921.3523
2885,877.9566
2886,817.3102
2887,636.5855
2888,410.67664
2889,141.17589
2890,109.78801
2891,99.50134
2892,52.607605
2893,87.2077
2894,89.96226
2895,133.75723
2896,168.7757
2897,74.07359
2898,155.84177
2899,161.15
2900,179.6668
2901,114.756645
2902,278.2067
2903,470.46936
2904,597.3858
2905,572.3399
2906,800.1921
2907,926.46106
2908,503.229
2909,300.85416
2910,158.07933
2911,211.86473
2912,185.45866
2913,134.58937
2914,145.14484
2915,219.2899
2916,191.02338
2917,166.3595
2918,126.47042
2919,136.78574
