,balsa-laguna
17757,-6.563451
17758,2.9514537
17759,-45.00954
17760,-4.137553
17761,1.7264264
17762,-4.705923
17763,10.428093
17764,-13.104841
17765,28.383556
17766,92.778496
17767,244.67867
17768,286.47952
17769,200.23807
17770,328.82776
17771,351.5449
17772,410.5413
17773,227.74039
17774,124.055336
17775,45.253254
17776,48.776764
17777,45.146973
17778,3.8068056
17779,-6.0898123
17780,10.103603
17781,-0.89082414
17782,-0.946204
17783,3.488332
17784,1.5274423
17785,0.05062265
17786,5.812381
17787,3.0721416
17788,-11.65447
17789,12.252494
17790,157.66162
17791,177.43797
17792,235.80103
17793,270.86566
17794,271.744
17795,217.6387
17796,92.66379
17797,99.82141
17798,97.27967
17799,17.902279
17800,5.3445477
17801,-2.4970398
17802,-1.3916187
17803,2.3663757
17804,17.97209
17805,-0.5604462
17806,-5.591379
17807,8.766987
17808,1.6686014
17809,-2.8810298
17810,-8.854769
17811,3.0369322
17812,-18.989073
17813,33.81056
17814,33.004387
17815,82.86749
17816,41.837524
17817,55.96679
17818,117.864204
17819,129.24481
17820,65.47827
17821,100.19866
17822,59.94005
17823,36.327034
17824,1.6629924
17825,-2.766951
17826,1.7226708
17827,5.3600316
17828,11.742852
17829,6.9318576
17830,-1.6370647
17831,0.97663647
17832,3.7757907
17833,0.64482117
17834,7.7808228
17835,9.662314
17836,-6.5629363
17837,34.18112
17838,106.2113
17839,121.03404
17840,143.05191
17841,85.30659
17842,56.74799
17843,85.96988
17844,136.67886
17845,92.41335
17846,86.128365
17847,10.062396
17848,5.7756634
17849,6.8192263
17850,5.89423
17851,7.263007
17852,5.6362886
17853,229.22873
17854,169.94572
17855,316.49142
17856,371.79465
17857,166.19603
17858,140.73204
17859,62.325565
17860,57.80051
17861,-29.788927
17862,-4.362878
17863,-4.935267
17864,0.7713415
17865,3.60336
17866,4.2251916
17867,24.796558
17868,154.14946
17869,153.26193
17870,336.9983
17871,366.8273
17872,494.02704
17873,319.35535
17874,360.49326
17875,264.21417
17876,185.43718
17877,31.750511
17878,1.3893603
17879,9.829377
17880,34.596443
17881,33.007355
17882,17.114702
17883,-4.1820045
17884,7.5854883
17885,8.386305
17886,-5.6217875
17887,-5.1816435
17888,-3.8435626
17889,-5.6598
17890,-4.0317035
17891,24.878681
17892,166.79842
17893,156.83716
17894,296.2791
17895,375.09412
17896,339.93558
17897,310.51883
17898,240.70883
17899,98.371605
17900,46.510113
17901,-13.8197155
17902,-14.002604
17903,-0.972451
17904,-2.1400537
17905,-0.42282212
17906,-11.315923
17907,0.68981403
17908,0.93802
17909,1.0901241
17910,-0.6045152
17911,-2.1986656
17912,-1.4181925
17913,2.7156367
17914,-7.3027906
17915,35.80097
17916,127.07008
17917,142.34668
17918,92.66244
17919,33.247787
17920,33.438313
17921,61.17055
17922,43.945156
17923,20.218847
17924,-1.7593346
17925,-13.457487
17926,-20.626856
17927,-11.657397
17928,-7.205708
17929,-3.3561234
17930,-3.6029809
17931,20.674593
17932,11.674866
17933,10.024193
17934,-20.307594
17935,4.134329
17936,4.822286
17937,5.351301
17938,-8.829814
17939,8.552972
17940,130.50807
17941,71.039474
17942,81.24973
17943,85.75997
17944,136.74945
17945,174.22021
17946,171.96141
17947,141.01625
17948,148.70747
17949,1.8530205
17950,-10.566383
17951,-6.2928405
17952,-0.87701255
17953,-3.1280012
17954,-2.6789174
17955,12.213659
17956,-7.1210294
17957,-8.890156
17958,2.0268688
17959,2.0339751
17960,-0.96764815
17961,-29.611324
17962,-9.302033
17963,3.6613903
17964,125.67182
17965,87.59002
17966,109.44793
17967,72.18225
17968,100.5124
17969,275.17737
17970,198.71404
17971,163.58806
17972,148.72987
17973,28.286747
17974,-1.0261376
17975,-6.4723454
17976,-7.7088213
17977,-11.758981
17978,4.959174
17979,11.67157
17980,0.9064895
17981,-32.15752
17982,4.633307
17983,1.9190334
17984,4.2643967
17985,-7.993615
17986,5.108885
17987,78.34846
17988,355.50113
17989,428.45978
17990,611.51935
17991,687.2547
17992,665.2795
17993,250.99841
17994,243.20604
17995,133.33232
17996,81.213745
17997,13.3555155
17998,-1.1030637
17999,13.5984125
18000,-7.2966323
18001,-1.8760432
18002,0.6476309
18003,-6.2281003
18004,-7.0308266
18005,15.735969
18006,-19.287283
18007,5.9802475
18008,-7.894359
18009,-22.096222
18010,-21.536152
18011,-26.682266
18012,72.25477
18013,115.29938
18014,259.2165
18015,253.11957
18016,192.08336
18017,212.34174
18018,290.25302
18019,193.93527
18020,152.66682
18021,41.783012
18022,8.414236
18023,0.71815455
18024,-1.1910033
18025,-3.1067014
18026,-15.11424
18027,18.920612
18028,3.925332
18029,22.82611
18030,-9.557338
18031,7.483924
18032,-8.444696
18033,-1.6938828
18034,7.17414
18035,43.296646
18036,186.60326
18037,261.4987
18038,380.01526
18039,344.9515
18040,364.4705
18041,202.06355
18042,177.82532
18043,192.83629
18044,66.56838
18045,11.963513
18046,-13.314624
18047,20.893164
18048,26.261427
18049,-13.907236
18050,-3.6862829
18051,-7.0106697
18052,-4.0262604
18053,-13.294878
18054,-4.8597894
18055,-7.8233466
18056,-3.8761132
18057,9.478337
18058,-6.258512
18059,42.976337
18060,170.70924
18061,328.7366
18062,276.61136
18063,306.99567
18064,288.12128
18065,212.79413
18066,54.927814
18067,124.453606
18068,65.4922
18069,13.316593
18070,-11.410545
18071,-9.124826
18072,-2.660188
18073,-6.072067
18074,9.852601
18075,9.298862
18076,12.9468775
18077,10.148692
18078,-3.288993
18079,-4.4013233
18080,-8.6420355
18081,14.14277
18082,-1.2908554
18083,23.899967
18084,268.94763
18085,451.55545
18086,550.1119
18087,569.3044
18088,605.7513
18089,581.698
18090,426.0353
18091,295.46558
18092,146.11465
18093,78.12943
18094,19.703386
18095,-5.6461387
18096,-0.29197395
18097,-7.4988976
18098,-7.6214485
18099,1.9263332
18100,2.2718992
18101,0.6476718
18102,5.630903
18103,8.127431
18104,7.300674
18105,9.8124
18106,0.78095806
18107,42.367603
18108,174.94084
18109,338.4976
18110,616.9655
18111,655.6686
18112,652.60114
18113,639.5831
18114,383.2377
18115,271.4519
18116,167.44633
18117,53.594276
18118,2.8060746
18119,-2.1450162
18120,-0.43212116
18121,1.984075
18122,21.782034
18123,15.956128
18124,-2.4150043
18125,-1.2429966
18126,3.2586627
18127,-1.6543499
18128,4.461497
18129,-1.9755049
18130,7.9103603
18131,74.775696
18132,208.7774
18133,289.7151
18134,349.60995
18135,410.0249
18136,298.85852
18137,267.57703
18138,268.85474
18139,135.45747
18140,102.26879
18141,34.518055
18142,-1.4464774
18143,-3.0711355
18144,-4.7975698
18145,-11.341676
18146,30.592197
18147,-2.396542
18148,-0.9085049
18149,-9.413747
18150,-10.593588
18151,-11.6591
18152,-9.099176
18153,6.0216064
18154,7.738599
18155,34.889423
18156,181.1616
18157,289.48434
18158,371.81027
18159,362.94876
18160,398.58435
18161,345.21033
18162,309.1808
18163,173.38565
18164,112.08549
18165,36.24763
18166,4.1738944
18167,-3.7817774
18168,1.6772548
18169,-3.3375492
18170,-3.670453
18171,27.722261
18172,-2.5187464
18173,-1.95053
18174,-5.2503223
18175,-3.6387215
18176,6.4832277
18177,10.253306
18178,5.6592073
18179,55.350155
18180,200.93443
18181,240.13623
18182,306.23267
18183,306.20328
18184,302.9965
18185,342.4219
18186,241.20786
18187,254.5903
18188,119.91311
18189,57.669758
18190,3.4313722
18191,-2.3039713
18192,3.5453153
18193,-2.089302
18194,3.7168741
18195,1.6585599
18196,-0.8628011
18197,4.5127964
18198,-1.3551326
18199,-1.203643
18200,3.832907
18201,-22.714012
18202,17.002878
18203,42.71653
18204,141.58119
18205,425.84067
18206,636.5758
18207,673.1198
18208,717.2578
18209,625.56775
18210,472.12485
18211,161.2748
18212,114.86363
18213,36.155605
18214,20.64797
18215,10.767632
18216,12.048258
18217,24.155237
18218,-2.7823346
18219,-0.17396483
18220,-3.803244
18221,1.1168976
18222,13.160016
18223,-3.8297033
18224,12.459971
18225,30.9827
18226,37.73721
18227,94.70812
18228,312.53537
18229,519.4252
18230,612.23474
18231,682.7118
18232,660.16846
18233,655.40845
18234,442.27313
18235,325.5901
18236,221.5923
18237,84.01229
18238,18.755178
18239,-4.266443
18240,0.05155415
18241,-2.028703
18242,1.9841467
18243,-0.8935252
18244,6.6822
18245,-3.704526
18246,-5.5571117
18247,-1.6833174
18248,-5.6090317
18249,-0.26715648
18250,1.3261012
18251,70.46709
18252,152.34708
18253,389.0086
18254,578.434
18255,676.0321
18256,631.2144
18257,666.4315
18258,440.7742
18259,318.71884
18260,205.96185
18261,92.11345
18262,30.488525
18263,29.459972
18264,2.0935278
18265,-8.703065
18266,-7.4104853
18267,-2.5858557
18268,-4.311181
18269,11.044407
18270,-1.8050522
18271,3.298985
18272,2.9400685
18273,-11.608603
18274,1.7562762
18275,48.274464
18276,207.65636
18277,461.99588
18278,580.86053
18279,751.8143
18280,775.0123
18281,637.15076
18282,481.27798
18283,359.57687
18284,249.12599
18285,79.203735
18286,5.339791
18287,14.403439
18288,8.590424
18289,5.9662647
18290,6.3311253
18291,-35.34068
18292,-1.9302038
18293,13.853902
18294,-23.38303
18295,1.1101073
18296,-2.2013845
18297,-14.356689
18298,-7.2642436
18299,51.53251
18300,189.06195
18301,436.1344
18302,646.3756
18303,725.6159
18304,772.29736
18305,677.68225
18306,425.99216
18307,408.76233
18308,251.7027
18309,88.12805
18310,-12.349041
18311,-10.916011
18312,3.7797234
18313,-20.970573
18314,-13.784829
18315,5.4432077
18316,-2.1903927
18317,2.1409483
18318,6.8927283
18319,-0.24294762
18320,-15.118499
18321,0.7511637
18322,0.94121385
18323,70.83722
18324,163.71541
18325,149.6563
18326,277.10187
18327,348.4406
18328,239.03987
18329,413.78766
18330,242.04643
18331,184.39572
18332,71.52895
18333,31.708553
18334,25.79976
18335,-1.9588871
18336,-15.314017
18337,22.115448
18338,5.5457554
18339,7.282483
18340,-0.4237785
18341,-12.276324
18342,-18.345745
18343,-6.279152
18344,-25.21841
18345,8.663563
18346,-3.2628198
18347,23.016575
18348,131.18558
18349,309.1688
18350,416.55893
18351,375.0477
18352,210.01758
18353,203.16003
18354,66.02999
18355,131.4257
18356,97.475685
18357,47.342365
18358,-11.0695305
18359,-3.2808607
18360,-4.7268066
18361,64.57552
18362,-0.72890663
18363,2.2414255
18364,0.31875014
18365,1.1579914
18366,2.0910003
18367,3.558136
18368,4.2460923
18369,14.241716
18370,1.5597075
18371,41.802002
18372,147.38013
18373,160.86604
18374,217.25314
18375,262.99173
18376,276.00864
18377,242.92316
18378,254.0728
18379,263.9151
18380,101.4053
18381,41.56344
18382,11.456117
18383,4.6663613
18384,-6.5203004
18385,-20.292622
18386,8.786643
18387,-2.8321407
18388,4.29192
18389,-15.743125
18390,-17.970694
18391,-24.797693
18392,21.594458
18393,0.05261006
18394,33.70387
18395,32.47348
18396,177.78708
18397,117.73872
18398,97.564186
18399,53.498917
18400,121.470535
18401,114.01111
18402,126.05838
18403,129.00508
18404,144.93068
18405,73.1054
18406,-0.91266817
18407,4.861387
18408,9.756292
18409,3.7653017
18410,-1.3534548
18411,-0.9509869
18412,-6.618952
18413,-0.3960075
18414,1.3087639
18415,3.8714733
18416,-2.5079532
18417,1.6934959
18418,3.269104
18419,50.3968
18420,171.51723
18421,268.65784
18422,315.3479
18423,444.87323
18424,462.27417
18425,373.3564
18426,205.78381
18427,128.46194
18428,136.1982
18429,55.087452
18430,1.1919563
18431,-2.1972508
18432,12.5778265
18433,4.3386016
18434,4.2104383
18435,-2.9133182
18436,-0.2523068
18437,-0.7246707
18438,-3.629469
18439,0.30389982
18440,-1.151916
18441,13.056769
18442,6.533105
18443,76.69643
18444,183.42322
18445,166.12556
18446,280.0391
18447,424.89114
18448,404.6279
18449,281.53107
18450,184.6804
18451,136.6539
18452,144.43593
18453,57.755016
18454,5.517749
18455,3.8210278
18456,-7.082573
18457,-4.9000225
18458,-1.2977272
18459,-0.8552601
18460,-0.5797192
18461,1.6576985
18462,2.751924
18463,-1.0164883
18464,0.423847
18465,0.1666972
18466,2.9179366
18467,117.80289
18468,234.87555
18469,223.61664
18470,309.93787
18471,333.12482
18472,254.8479
18473,299.0919
18474,259.98068
18475,161.36182
18476,106.941124
18477,34.55741
18478,-0.91362065
18479,-1.4886484
18480,-1.1485295
18481,-1.1485295
18482,-1.1165208
18483,1.2543722
18484,3.9237127
18485,-2.0800738
18486,-1.2570277
18487,8.265166
18488,-3.787857
18489,19.42168
18490,24.861767
18491,89.03029
18492,312.3121
18493,619.6106
18494,691.99866
18495,646.50946
18496,575.9537
18497,593.5136
18498,403.40848
18499,318.3795
18500,240.24704
18501,62.878727
18502,8.472444
18503,-6.8476853
18504,10.273226
18505,-7.712728
18506,-1.5151212
18507,-0.8292156
18508,-6.9183006
18509,6.421119
18510,12.181573
18511,-0.16135761
18512,11.209829
18513,10.313251
18514,-2.2217903
18515,56.181824
18516,250.05042
18517,449.01535
18518,620.29535
18519,705.432
18520,718.00684
18521,680.92804
18522,419.31516
18523,339.19617
18524,176.20985
18525,77.19738
18526,11.546555
18527,0.20576662
18528,-3.7097576
18529,5.5203214
18530,11.89334
18531,7.1207867
18532,2.7557766
18533,1.8949195
18534,-10.083163
18535,11.130865
18536,-2.2974005
18537,1.3298702
18538,6.293333
18539,96.852905
18540,247.62607
18541,390.09177
18542,624.2187
18543,640.5061
18544,694.984
18545,678.7387
18546,468.23145
18547,367.37775
18548,167.77544
18549,63.68658
18550,12.323891
18551,26.48958
18552,27.952173
18553,15.16633
18554,5.272661
18555,-0.6764788
18556,4.7857656
18557,7.2834177
18558,2.7661757
18559,2.1607878
18560,53.51145
18561,155.75134
18562,398.0997
18563,601.4156
18564,673.2414
18565,682.58124
18566,671.193
18567,468.70367
18568,395.48752
18569,248.48482
18570,73.38164
18571,28.471413
18572,20.955244
18573,5.6176314
18574,7.0815034
18575,2.2071795
18576,-5.586852
18577,-33.431698
18578,0.8065598
18579,20.748722
18580,35.394054
18581,233.52525
18582,431.54498
18583,561.21027
18584,623.779
18585,634.15875
18586,473.6189
18587,401.98557
18588,277.2668
18589,240.9511
18590,66.79237
18591,12.266741
18592,15.585427
18593,2.1424606
18594,-13.372905
18595,-10.2942
18596,-4.091439
18597,1.9916451
18598,2.3238103
18599,1.0954645
18600,6.144789
18601,7.309821
18602,1.058274
18603,68.35536
18604,238.26591
18605,289.62744
18606,388.99567
18607,421.25607
18608,362.85587
18609,345.03247
18610,338.394
18611,228.94835
18612,127.77907
18613,49.589798
18614,-1.984979
18615,-1.6538466
18616,47.615124
18617,-6.6556616
18618,-1.6471733
18619,-1.436335
18620,2.432252
18621,-0.7307063
18622,-1.9134337
18623,-0.8102651
18624,-11.127466
18625,2.3152347
18626,9.743069
18627,61.89025
18628,320.03717
18629,355.05774
18630,416.0218
18631,360.5941
18632,315.6355
18633,274.83456
18634,249.64163
18635,166.46188
18636,103.780396
18637,24.81665
18638,-16.908482
18639,-7.053698
18640,-4.470217
18641,-3.3785577
18642,-1.5111799
18643,-0.53257567
18644,-1.0713015
18645,-3.4994948
18646,-1.9586416
18647,0.31623945
18648,21.97983
18649,83.6775
18650,175.84097
18651,205.54645
18652,242.38155
18653,270.78293
18654,410.94696
18655,314.74408
18656,226.68852
18657,129.41331
18658,108.62418
18659,52.650906
18660,-12.174934
18661,-6.5186286
18662,-1.0548544
18663,-10.611807
18664,-9.053427
18665,3.3932478
18666,-7.355212
18667,-5.2359543
18668,-18.26085
18669,-1.6583112
18670,-14.2906065
18671,7.5198393
18672,-12.933641
18673,96.69456
18674,180.03894
18675,238.2791
18676,115.852715
18677,195.64513
18678,381.83557
18679,364.90802
18680,303.45416
18681,159.18712
18682,174.4698
18683,68.62106
18684,-1.9414368
18685,-11.911216
18686,-18.009987
18687,3.2114685
18688,-3.9322815
18689,-1.2389303
18690,-2.545311
18691,-3.8193526
18692,-2.622724
18693,-0.29666045
18694,-5.6390896
18695,-1.0285845
18696,30.124931
18697,116.72912
18698,217.97931
18699,451.84204
18700,470.89438
18701,497.31213
18702,617.2225
18703,583.3403
18704,352.92786
18705,229.67476
18706,175.72739
18707,63.754826
18708,3.8788495
18709,-1.4454484
18710,9.078309
18711,2.3970687
18712,8.96695
18713,4.597807
18714,-7.1618624
18715,0.8023805
18716,2.1693747
18717,-2.0899053
18718,-9.072672
18719,1.0718447
18720,1.0875181
18721,123.15649
18722,212.99774
18723,335.47144
18724,318.20508
18725,248.35857
18726,282.79684
18727,238.98695
18728,143.54337
18729,129.48187
18730,90.66401
18731,49.813587
18732,2.0057163
18733,0.49798352
18734,1.8230236
18735,1.4600506
18736,1.5321512
18737,1.7218083
18738,-0.6674252
18739,-4.4626594
18740,-3.6307597
18741,-5.9729385
18742,2.4007292
18743,2.668239
18744,16.245895
18745,101.71878
18746,278.26666
18747,501.8104
18748,371.64694
18749,293.40714
18750,435.845
18751,268.32492
18752,129.20966
18753,163.58209
18754,161.39287
18755,36.89295
18756,-6.0634565
18757,21.6235
18758,2.4543424
18759,-8.773394
18760,54.078377
18761,32.468636
18762,-0.42477548
18763,-5.645802
18764,-8.170312
18765,-2.0651212
18766,-12.457799
18767,-11.29566
18768,17.223745
18769,107.24543
18770,279.12128
18771,274.15198
18772,240.08568
