,mont-picocruz
1795,43.310734
1796,223.18622
1797,401.9186
1798,550.52954
1799,661.6332
1800,774.9957
1801,763.2781
1802,710.25244
1803,608.17725
1804,470.72858
1805,279.9903
1806,12.060773
1807,-41.252316
1808,-78.298134
1809,-52.777058
1810,-64.8857
1811,27.8961
1812,-13.5501585
1813,-16.575035
1814,-15.838906
1815,-21.921288
1816,-23.582777
1817,-21.475283
1818,20.439323
1819,171.34073
1820,428.14606
1821,600.31604
1822,755.7033
1823,802.9053
1824,805.98505
1825,719.21533
1826,670.96625
1827,528.996
1828,352.43253
1829,63.861313
1830,17.276182
1831,9.741815
1832,7.826603
1833,-1.1190592
1834,5.1991644
1835,1.8187202
1836,-2.1703944
1837,-26.724771
1838,-69.26024
1839,-37.386436
1840,-61.35658
1841,-115.18875
1842,-77.47457
1843,186.41939
1844,477.98804
1845,667.9545
1846,711.4919
1847,810.11975
1848,840.0681
1849,755.6893
1850,690.9653
1851,536.5902
1852,365.4075
1853,62.247524
1854,33.78405
1855,31.64303
1856,20.701212
1857,35.203587
1858,-87.33007
1859,-36.41792
1860,-133.11845
1861,-142.94931
1862,-120.08086
1863,-127.96606
1864,-15.310615
1865,-12.528307
1866,32.55562
1867,190.64297
1868,412.39716
1869,629.23505
1870,718.75433
1871,849.21344
1872,855.93567
1873,794.47955
1874,714.5112
1875,557.35016
1876,348.03223
1877,89.08219
1878,40.25838
1879,19.45863
1880,17.328682
1881,8.020486
1882,-9.87743
1883,-7.545423
1884,-19.292847
1885,-15.286711
1886,-10.961494
1887,10.298743
1888,-9.938099
1889,-4.047857
1890,34.96993
1891,190.38818
1892,475.6479
1893,641.5683
1894,745.43365
1895,877.2473
1896,896.73016
1897,773.6677
1898,708.6242
1899,532.0637
1900,407.25174
1901,81.23964
1902,24.497015
1903,6.0255103
1904,20.230694
1905,9.165948
1906,15.991214
1907,-6.583886
1908,21.010933
1909,24.932642
1910,86.58684
1911,-27.451164
1912,43.206066
1913,25.409601
1914,31.648226
1915,233.60403
1916,474.69778
1917,630.3661
1918,725.56866
1919,850.085
1920,839.55194
1921,737.8052
1922,751.66187
1923,530.5064
1924,351.89752
1925,79.18061
1926,-0.61362165
1927,14.229888
1928,-2.2118661
1929,-15.656587
1930,-0.42485327
1931,0.7148819
1932,47.053387
1933,-6.8332562
1934,4.23301
1935,0.7481656
1936,-6.853384
1937,3.3732312
1938,12.801379
1939,226.60735
1940,443.00586
1941,618.0187
1942,702.5898
1943,813.17004
1944,819.4685
1945,698.0456
1946,667.8683
1947,479.01062
1948,330.42648
1949,67.685455
1950,20.969265
1951,-103.043564
1952,37.25632
1953,18.781431
1954,3.5264559
1955,-91.96101
1956,-104.45746
1957,-18.795883
1958,-19.207235
1959,-86.711914
1960,-87.40959
1961,-23.333935
1962,31.124367
1963,217.17343
1964,447.7992
1965,671.3649
1966,749.0022
1967,893.53076
1968,877.9311
1969,758.19183
1970,741.5112
1971,573.65356
1972,378.39594
1973,101.22007
1974,38.28436
1975,2.4085758
1976,1.7961322
1977,7.681864
1978,7.681864
1979,-10.151868
1980,-107.35992
1981,-16.347137
1982,-2.3610969
1983,-105.98616
1984,-106.23778
1985,-148.37126
1986,-84.26779
1987,183.23438
1988,425.31577
1989,660.90283
1990,706.0749
1991,826.94574
1992,851.6976
1993,718.91864
1994,694.5954
1995,501.7718
1996,324.66696
1997,72.85557
1998,-1.0534574
1999,-28.724127
2000,-40.80683
2001,11.981741
2002,-79.401184
2003,-113.6113
2004,-95.23768
2005,-23.755
2006,-11.171673
2007,-3.5456724
2008,5.5350184
2009,-8.067369
2010,53.68241
2011,231.13751
2012,449.8152
2013,652.2839
2014,746.6048
2015,890.6019
2016,908.6863
2017,756.7275
2018,697.3818
2019,542.5275
2020,358.46997
2021,84.02003
2022,1.4972495
2023,2.319561
2024,8.206502
2025,-30.516474
2026,2.4879904
2027,-37.114193
2028,14.485449
2029,-0.38441053
2030,1.5763652
2031,-15.312584
2032,6.910904
2033,3.3920715
2034,13.748962
2035,144.40459
2036,448.05338
2037,550.2329
2038,774.7881
2039,875.53076
2040,927.05884
2041,744.4202
2042,644.73865
2043,492.1798
2044,366.14462
2045,82.90701
2046,-5.1619883
2047,-24.31821
2048,-8.8522005
2049,8.239974
2050,6.021885
2051,-46.9452
2052,-42.95776
2053,-40.587166
2054,-38.161083
2055,4.2824135
2056,-5.9982452
2057,-3.7023396
2058,59.504013
2059,253.15622
2060,464.97415
2061,542.7152
2062,589.42
2063,698.79803
2064,756.6592
2065,619.89246
2066,544.81793
2067,368.90555
2068,259.90073
2069,105.85848
2070,52.909313
2071,48.375057
2072,15.166746
2073,10.205674
2074,6.1298757
2075,-70.13102
2076,-24.28344
2077,-54.545784
2078,-6.9522576
2079,-31.124462
2080,4.0985284
2081,-4.0695643
2082,31.56877
2083,211.33366
2084,435.38858
2085,533.2847
2086,602.60144
2087,661.5994
2088,685.7059
2089,620.5684
2090,537.37335
2091,409.15625
2092,364.12646
2093,100.755646
2094,41.73521
2095,22.24108
2096,20.217861
2097,27.260843
2098,27.47124
2099,-1.7691048
2100,-115.00907
2101,-115.82506
2102,-107.49926
2103,-111.627
2104,-98.14867
2105,-111.89264
2106,-89.60115
2107,32.01781
2108,324.3233
2109,510.55893
2110,553.3342
2111,617.87195
2112,678.835
2113,661.74274
2114,648.89667
2115,479.57553
2116,246.52922
2117,78.25675
2118,-12.377876
2119,5.9122133
2120,40.526028
2121,19.867153
2122,23.888897
2123,-24.010181
2124,-3.787865
2125,-3.5325313
2126,-1.3496447
2127,-118.66204
2128,-123.054794
2129,-104.40208
2130,22.710691
2131,85.71938
2132,235.54181
2133,447.21988
2134,522.9121
2135,485.60803
2136,413.45596
2137,472.2063
2138,418.87088
2139,287.3452
2140,194.6525
2141,56.49572
2142,-10.453627
2143,-46.447357
2144,-41.05106
2145,-45.282337
2146,-45.282337
2147,-36.66878
2148,-119.94457
2149,-87.41831
2150,0.12094176
2151,-77.898384
2152,-29.913263
2153,-42.73692
2154,-9.909627
2155,167.44302
2156,228.57028
2157,564.5079
2158,542.033
2159,646.71375
2160,631.6899
2161,567.9646
2162,527.1317
2163,315.83936
2164,203.45149
2165,78.31703
2166,-66.6915
2167,-84.98757
2168,-82.81218
2169,-97.86289
2170,-44.576424
2171,-19.272902
2172,-21.913136
2173,-21.913136
2174,-21.890533
2175,-21.580273
2176,0.9566022
2177,7.3100114
2178,72.84262
2179,182.37532
2180,303.43896
2181,404.80243
2182,468.0223
2183,542.7042
2184,589.4001
2185,433.982
2186,441.15723
2187,260.11044
2188,85.39282
2189,53.378906
2190,-11.869554
2191,17.055586
2192,-24.63855
2193,-4.4976563
2194,-13.25478
2195,-101.55319
2196,-79.48506
2197,-11.977514
2198,-5.5607543
2199,-17.999296
2200,-28.584518
2201,-17.613873
2202,42.46824
2203,204.17052
2204,261.46982
2205,421.14014
2206,493.77576
2207,509.7665
2208,561.9406
2209,465.73154
2210,449.1041
2211,290.04898
2212,146.66978
2213,13.369808
2214,-22.20608
2215,-3.8606224
2216,-0.23380868
2217,-2.6043262
2218,37.22398
2219,13.4329405
2220,-8.20965
2221,23.138447
2222,15.799958
2223,1.9307748
2224,-28.099422
2225,-8.71059
2226,31.244936
2227,196.40889
2228,292.23386
2229,429.51968
2230,482.6645
2231,562.09143
2232,629.3071
2233,542.3088
2234,429.79526
2235,330.04623
2236,272.20813
2237,93.30102
2238,8.187183
2239,53.883366
2240,1.8982595
2241,7.51655
2242,2.496483
2243,-15.776592
2244,-20.54763
2245,-1.4386675
2246,2.4125113
2247,-28.853481
2248,-14.531173
2249,-76.299
2250,-53.136433
2251,242.60472
2252,310.61652
2253,452.8786
2254,560.45337
2255,674.983
2256,698.4147
2257,581.85114
2258,539.3772
2259,429.86386
2260,287.96194
2261,71.872986
2262,13.576369
2263,5.2578278
2264,-4.7971406
2265,-6.7282143
2266,-32.622837
2267,-8.292505
2268,-1.9442095
2269,-3.2373605
2270,-4.3385043
2271,-6.2926965
2272,5.116241
2273,-4.394918
2274,40.071396
2275,199.46968
2276,260.85382
2277,473.8146
2278,614.5844
2279,735.1814
2280,675.2804
2281,558.0055
2282,507.13416
2283,359.49896
2284,162.6392
2285,-38.3841
2286,42.7313
2287,32.065
2288,11.141256
2289,-104.83135
2290,-98.33571
2291,-111.19864
2292,-108.14415
2293,-108.14415
2294,-108.5521
2295,-118.6457
2296,-111.37891
2297,-85.55485
2298,54.145504
2299,193.02484
2300,334.94794
2301,451.82318
2302,520.8176
2303,560.5389
2304,711.4227
2305,560.29865
2306,494.60916
2307,381.8687
2308,250.98445
2309,108.842186
2310,-116.04205
2311,-11.037697
2312,-22.611748
2313,-2.5497923
2314,-73.66511
2315,-85.64439
2316,-94.01387
2317,-91.39285
2318,-76.78511
2319,-75.56813
2320,-76.16598
2321,-77.86654
2322,-48.15667
2323,139.07278
2324,299.83896
2325,438.43704
2326,486.92657
2327,581.1471
2328,572.14844
2329,539.83026
2330,450.50336
2331,383.72678
2332,276.664
2333,58.701313
2334,4.1652617
2335,-21.246338
2336,7.719549
2337,-5.430661
2338,-4.2713923
2339,25.096678
2340,1.0523235
2341,-13.1049595
2342,-13.768634
2343,-25.226055
2344,-12.908234
2345,31.18693
2346,70.57983
2347,224.98343
2348,304.5639
2349,474.50092
2350,589.32416
2351,621.04254
2352,639.7086
2353,525.5129
2354,432.86426
2355,334.73026
2356,207.22873
2357,88.433586
2358,-2.3893836
2359,-4.9825287
2360,17.752886
2361,-8.365816
2362,9.113407
2363,-57.005524
2364,-6.4135413
2365,-18.387566
2366,-51.347275
2367,-101.56022
2368,-167.97293
2369,-108.46537
2370,-31.712637
2371,278.0897
2372,287.8824
2373,522.4149
2374,517.04926
2375,742.64
2376,657.9375
2377,566.34717
2378,512.56195
2379,411.58765
2380,280.99042
2381,95.80093
2382,22.027712
2383,3.8391285
2384,12.121535
2385,-105.548256
2386,-111.097
2387,-100.66218
2388,-112.48065
2389,-118.31852
2390,-147.86668
2391,-91.72489
2392,-19.699945
2393,-5.6214023
2394,18.667364
2395,194.65706
2396,339.84943
2397,360.3767
2398,419.49484
2399,608.44116
2400,580.52826
2401,494.00638
2402,397.47824
2403,299.58688
2404,105.59074
2405,97.240265
2406,15.147137
2407,20.765724
2408,24.566929
2409,-0.52179813
2410,-13.747219
2411,-107.187675
2412,-6.540726
2413,35.93937
2414,-10.740144
2415,-12.336997
2416,-5.574631
2417,-3.8879685
2418,26.042566
2419,143.35095
2420,257.909
2421,416.6747
2422,548.0667
2423,545.59235
2424,557.93524
2425,525.36487
2426,465.987
2427,252.04736
2428,81.11541
2429,63.75185
2430,-11.369529
2431,-13.566131
2432,-14.395181
2433,1.198221
2434,-9.23098
2435,-92.23303
2436,-116.60427
2437,8.441086
2438,7.9814076
2439,3.9107618
2440,4.701346
2441,5.1725965
2442,39.424953
2443,153.19633
2444,245.98117
2445,361.59457
2446,325.47083
2447,449.01413
2448,596.07806
2449,445.23352
2450,412.10504
2451,248.90448
2452,57.11906
2453,57.5186
2454,-1.8384585
2455,-4.1561046
2456,6.9790516
2457,-12.56138
2458,-8.819028
2459,-3.2986991
2460,-14.902921
2461,-2.0483673
2462,4.6326804
2463,-5.8045163
2464,-9.404312
2465,-9.066388
2466,37.367294
2467,179.17284
2468,216.1457
2469,299.58505
2470,489.9885
2471,494.87195
2472,512.75824
2473,463.89578
2474,477.87604
2475,309.07364
2476,139.4936
2477,64.69556
2478,-4.3558164
2479,7.2775493
2480,42.622135
2481,8.434196
2482,1.4973752
2483,-82.57035
2484,-39.3044
2485,-23.955458
2486,-30.782068
2487,-18.826107
2488,1.3907797
2489,6.346172
2490,50.68565
2491,163.55002
2492,240.35658
2493,511.95175
2494,536.2291
2495,535.149
2496,666.4415
2497,538.66534
2498,447.80087
2499,314.4645
2500,145.86649
2501,87.60726
2502,10.827406
2503,6.679137
2504,-8.430925
2505,-1.1221911
2506,0.040043995
2507,-32.74612
2508,-2.1743586
2509,2.2877672
2510,-5.3684697
2511,-5.099832
2512,-4.649737
2513,-5.7341247
2514,42.950638
2515,213.73547
2516,254.5939
2517,492.3358
2518,510.42078
2519,598.1289
2520,618.1577
2521,525.80554
2522,461.58942
2523,305.1483
2524,110.14292
2525,73.10313
2526,4.8091927
2527,-2.0360665
2528,-7.27175
2529,4.0268507
2530,-5.630763
2531,9.986008
2532,-6.339205
2533,-2.9442077
2534,-0.63500786
2535,-3.9237456
2536,-1.560145
2537,1.9107682
2538,90.454384
2539,243.49893
2540,188.2678
2541,511.88007
2542,490.9616
2543,619.1938
2544,528.75226
2545,461.97052
2546,393.4362
2547,312.8482
2548,79.10822
2549,37.240936
2550,-37.617455
2551,-49.070385
2552,-100.542465
2553,-103.52498
2554,-39.51576
2555,-46.664013
2556,-43.00996
2557,-52.5261
2558,-47.01351
2559,-80.448845
2560,-15.37704
2561,-13.209091
2562,15.011565
2563,150.68602
2564,230.43861
2565,420.2349
2566,584.5953
2567,585.2218
2568,625.13904
2569,492.26068
2570,445.4803
2571,287.50372
2572,118.60902
2573,103.05611
2574,-33.283077
2575,3.2973542
2576,-16.651321
2577,-11.155168
2578,-12.390536
2579,-55.641705
2580,-47.97525
2581,-15.076898
2582,-57.138733
2583,-15.429336
2584,-24.6938
2585,-57.589737
2586,-35.03488
2587,106.11196
2588,279.39914
2589,476.71252
2590,581.7563
2591,644.59436
2592,628.7857
2593,516.1635
2594,456.6552
2595,363.0163
2596,260.863
2597,52.097473
2598,18.96707
2599,2.862187
2600,6.6314936
2601,5.649502
2602,3.3134742
2603,30.131512
2604,4.9288545
2605,8.624091
2606,-17.831032
2607,-80.112335
2608,1.5232964
2609,-30.871094
2610,30.40152
2611,204.89333
2612,228.5313
2613,416.6468
2614,632.2654
2615,711.62976
2616,720.78076
2617,561.54156
2618,448.40277
2619,347.4908
2620,246.34189
2621,66.45154
2622,34.295605
2623,26.912558
2624,34.520123
2625,30.231104
2626,24.026718
2627,-13.987752
2628,-24.240461
2629,-13.247227
2630,-121.42342
2631,-69.309364
2632,-37.310623
2633,-102.886215
2634,27.88293
2635,159.10675
2636,284.60263
2637,392.80743
2638,518.794
2639,612.106
2640,596.1359
2641,517.4981
2642,469.1321
2643,308.75168
2644,160.6452
2645,124.43191
2646,23.364761
2647,0.28787708
2648,4.921782
2649,30.788004
2650,45.047302
2651,22.850927
2652,10.277059
2653,-0.35646334
2654,-2.1418476
2655,0.1105314
2656,24.326206
2657,8.25335
2658,54.115166
2659,100.905334
2660,196.18706
2661,400.49057
2662,456.7275
2663,504.1418
2664,544.1282
2665,563.49713
2666,352.72864
2667,256.9333
2668,86.08984
2669,-48.28858
2670,-107.94293
2671,-99.844215
2672,-97.790245
2673,-110.07784
2674,-121.045166
2675,-75.44911
2676,-22.439789
2677,-21.237633
2678,-23.172188
2679,-13.480547
2680,-27.996923
2681,-5.9958987
2682,56.37796
2683,107.7857
2684,223.78447
2685,433.27396
2686,433.38828
2687,438.92447
2688,568.7012
2689,544.1566
2690,449.70496
2691,320.51172
2692,134.55347
2693,76.74376
2694,33.027573
2695,20.789753
2696,5.3713818
2697,-64.754974
2698,9.806092
2699,9.596095
2700,12.055973
2701,6.611406
2702,13.9417515
2703,6.61816
2704,-17.753305
2705,-16.688574
2706,24.226177
2707,178.53091
2708,228.64867
2709,457.20435
2710,570.3651
2711,581.23914
2712,560.221
2713,511.5985
2714,410.09875
2715,244.44064
2716,92.54467
2717,65.39397
2718,3.8328178
2719,-6.991426
2720,6.667845
2721,16.835003
2722,25.409208
2723,11.783244
2724,14.21466
2725,-2.3501973
2726,-10.083968
2727,3.930209
2728,2.5161145
2729,-20.37219
2730,45.360092
2731,242.56595
2732,274.61166
2733,535.75433
2734,604.7711
2735,615.7561
2736,552.118
2737,503.11435
2738,387.6028
2739,199.84834
2740,99.92405
2741,15.754475
2742,-35.305653
2743,-35.09787
2744,32.852314
2745,8.905367
2746,-14.758332
2747,-4.5892076
2748,-5.2132783
2749,-3.9651809
2750,-3.850433
2751,-2.2386165
2752,-10.623243
2753,-2.048542
2754,34.874115
2755,200.11906
2756,323.21466
2757,307.49893
2758,441.72687
2759,528.65924
2760,473.2515
2761,268.96573
2762,34.989944
2763,59.194008
2764,149.416
2765,75.88906
2766,13.825086
2767,9.509758
2768,4.859451
2769,18.124344
2770,12.522648
2771,0.9352724
2772,1.5660412
2773,-0.7545168
2774,-0.9440677
2775,-0.16400164
2776,-5.5103045
2777,-2.0552
2778,34.16382
2779,152.95598
2780,243.2839
2781,321.9753
2782,400.40323
2783,624.0778
2784,609.66315
2785,467.06808
2786,415.7645
2787,247.84981
2788,97.83828
2789,76.18092
2790,-0.97961056
2791,3.8330047
2792,6.2853165
2793,8.930448
2794,-4.821249
2795,5.4917593
2796,7.351023
2797,6.7529287
2798,-15.496659
2799,-9.300171
2800,-20.169495
2801,5.5297008
2802,53.558224
2803,127.55537
2804,222.91518
2805,336.7624
2806,364.81015
2807,468.09915
2808,574.11523
2809,513.0043
2810,457.83408
2811,310.6443
2812,101.71732
2813,66.48993
2814,-67.568756
2815,-76.035225
2816,-81.69476
2817,-6.351249
2818,-72.62426
2819,3.5392845
2820,1.7465278
2821,-7.421761
2822,16.968868
2823,-8.048727
2824,-9.477891
2825,-5.03206
2826,12.4012785
2827,111.193596
2828,220.65224
2829,311.89563
2830,386.64746
2831,400.77493
2832,542.9779
2833,408.58286
2834,163.2337
2835,101.942116
2836,136.77509
2837,41.66954
2838,-4.625132
2839,-20.855555
2840,7.670334
2841,-4.599459
2842,14.952906
2843,-4.2677364
2844,0.20133296
2845,7.7967377
2846,-192.38383
2847,-110.99451
2848,-20.767492
2849,-28.583807
2850,26.905724
2851,134.5871
2852,249.76431
2853,454.47742
2854,471.24893
2855,520.0515
2856,542.5775
2857,537.4334
2858,456.34683
2859,263.03995
2860,100.3845
2861,50.91711
2862,-33.950672
2863,-26.234592
2864,-69.24717
2865,24.298027
2866,8.100943
2867,-12.544159
2868,-7.680658
2869,-8.943131
2870,45.53438
2871,-15.403988
2872,14.78148
2873,14.207486
2874,49.502613
2875,112.56495
2876,201.17628
2877,435.20813
2878,307.70978
2879,362.98166
2880,402.13007
2881,347.1548
2882,270.5234
2883,176.51079
2884,96.08255
2885,49.74286
2886,-5.235545
2887,-0.89133835
2888,-0.39179134
2889,31.601765
2890,9.555641
2891,-10.235774
2892,21.43202
2893,48.06121
2894,-1.7562875
2895,12.135663
2896,-11.403031
2897,4.892012
2898,28.275211
2899,70.40381
2900,243.9037
2901,423.59232
2902,466.3869
2903,427.03992
