,mont-tricias
1756,172.11311
1757,47.786797
1758,7.0842085
1759,7.1546006
1760,-3.130117
1761,-2.0708768
1762,5.390607
1763,-2.2319407
1764,-0.86302036
1765,5.7293577
1766,-4.86048
1767,1.6551601
1768,1.9958407
1769,0.1669609
1770,-4.672857
1771,55.045265
1772,267.3667
1773,268.71893
1774,373.48608
1775,302.38382
1776,372.34363
1777,312.1413
1778,150.55705
1779,181.91641
1780,164.87645
1781,48.754253
1782,0.35468808
1783,-4.235398
1784,-6.523395
1785,5.3663855
1786,0.17745797
1787,-4.4721875
1788,0.08198083
1789,-5.4142895
1790,-7.3895464
1791,0.2529261
1792,7.138985
1793,5.540607
1794,12.853893
1795,58.527645
1796,207.287
1797,203.23622
1798,212.38596
1799,244.69121
1800,403.6977
1801,172.0732
1802,135.53568
1803,121.36399
1804,145.204
1805,53.68372
1806,4.216689
1807,0.015898395
1808,-0.33241656
1809,-1.647817
1810,4.161331
1811,2.916776
1812,-1.0941153
1813,2.0308163
1814,3.0582483
1815,11.377654
1816,0.67358047
1817,10.467518
1818,-1.738317
1819,171.88434
1820,143.27203
1821,205.58412
1822,186.46571
1823,199.63844
1824,209.44882
1825,161.75867
1826,142.50488
1827,135.56421
1828,82.074394
1829,34.875664
1830,-6.410556
1831,-3.3629005
1832,-7.6116185
1833,-0.23648456
1834,-10.5688925
1835,-4.0741844
1836,1.9483742
1837,0.74013275
1838,10.045722
1839,8.504513
1840,0.76195806
1841,9.533628
1842,3.9494252
1843,54.048645
1844,185.95815
1845,164.35608
1846,233.8709
1847,208.88007
1848,167.69179
1849,177.20685
1850,116.48728
1851,139.79507
1852,133.41776
1853,31.00105
1854,6.3163733
1855,7.3185496
1856,1.7302468
1857,4.4400115
1858,10.726353
1859,4.0448823
1860,6.190939
1861,0.890518
1862,1.2835852
1863,8.142357
1864,-5.4788966
1865,-0.7359631
1866,8.877036
1867,101.21561
1868,259.01477
1869,351.99564
1870,220.98701
1871,303.28482
1872,333.59854
1873,301.41705
1874,178.11507
1875,199.71693
1876,209.07782
1877,84.5703
1878,9.3619995
1879,-23.094538
1880,53.50596
1881,56.08105
1882,23.336805
1883,4.151263
1884,-0.46837172
1885,-9.034339
1886,-9.132218
1887,14.005336
1888,14.420991
1889,10.830259
1890,43.380142
1891,147.80742
1892,293.52036
1893,479.28766
1894,610.56415
1895,276.5582
1896,658.3476
1897,441.87546
1898,161.36072
1899,207.89587
1900,135.11118
1901,59.931816
1902,16.94325
1903,-2.7563157
1904,-7.7756577
1905,14.651067
1906,26.463705
1907,11.3867235
1908,3.0262432
1909,-1.7149588
1910,58.687733
1911,66.8039
1912,68.38901
1913,51.591766
1914,41.791412
1915,121.64033
1916,339.9449
1917,501.09198
1918,374.854
1919,468.74686
1920,582.1587
1921,570.12225
1922,318.87585
1923,339.3636
1924,230.11992
1925,71.715065
1926,14.974625
1927,7.650468
1928,16.9494
1929,53.768406
1930,24.297634
1931,6.037952
1932,-0.9540106
1933,-12.968929
1934,-8.644033
1935,-8.638435
1936,-9.113913
1937,-2.6195865
1938,14.698846
1939,72.260155
1940,255.62355
1941,527.00085
1942,561.0757
1943,474.13956
1944,545.9474
1945,467.95044
1946,352.77057
1947,297.51074
1948,181.66287
1949,57.89159
1950,5.897932
1951,3.5056708
1952,-6.31726
1953,-1.5122612
1954,3.4633734
1955,3.4516673
1956,2.5856373
1957,0.45935887
1958,-3.5671175
1959,-3.6939008
1960,1.842267
1961,10.561617
1962,9.022397
1963,203.8755
1964,297.7788
1965,273.94876
1966,227.88211
1967,479.1726
1968,551.4593
1969,457.1165
1970,403.523
1971,425.30066
1972,305.03784
1973,94.165245
1974,7.992515
1975,3.5625567
1976,0.09133191
1977,3.546976
1978,18.05271
1979,-2.639554
1980,-4.993685
1981,-2.489507
1982,6.262684
1983,-24.427914
1984,-17.291975
1985,-1.9516817
1986,15.402497
1987,208.30637
1988,422.55313
1989,573.48596
1990,674.7061
1991,796.4342
1992,707.62897
1993,746.6999
1994,475.1745
1995,445.72858
1996,235.7471
1997,74.00446
1998,13.034837
1999,4.1964536
2000,2.883771
2001,7.442326
2002,-1.9500307
2003,-3.5329027
2004,5.9677267
2005,7.400199
2006,6.9082065
2007,-2.8721366
2008,11.125773
2009,8.365993
2010,25.856985
2011,212.46272
2012,501.2187
2013,683.86816
2014,801.0107
2015,770.46173
2016,718.37195
2017,496.5488
2018,468.61978
2019,232.9767
2020,107.98112
2021,14.37778
2022,-2.4137793
2023,-6.32129
2024,3.3220186
2025,7.817035
2026,1.9407977
2027,5.549272
2028,6.030774
2029,1.6465656
2030,11.271906
2031,15.634636
2032,59.039886
2033,31.294159
2034,154.48848
2035,424.94052
2036,539.2577
2037,715.68665
2038,750.7315
2039,764.0517
2040,743.36273
2041,429.69525
2042,472.17804
2043,284.6003
2044,119.354
2045,-2.6502388
2046,-1.200744
2047,-18.084955
2048,-10.9880495
2049,-24.991333
2050,5.3152056
2051,-8.878471
2052,-1.6551932
2053,92.290085
2054,6.35139
2055,-2.6283562
2056,-15.854327
2057,-4.0192327
2058,145.30016
2059,445.83853
2060,592.9239
2061,770.1806
2062,797.2617
2063,846.3589
2064,762.7777
2065,494.69254
2066,490.889
2067,251.78577
2068,122.98101
2069,7.435657
2070,-5.7996044
2071,-6.7559814
2072,1.1662132
2073,-5.3613415
2074,16.035522
2075,0.87084424
2076,4.159904
2077,7.4423256
2078,-5.55921
2079,-1.3600632
2080,-1.22753
2081,6.539394
2082,139.93698
2083,421.09625
2084,639.64624
2085,706.3369
2086,839.8154
2087,852.266
2088,778.428
2089,531.40564
2090,428.25583
2091,327.76382
2092,103.217224
2093,22.507812
2094,5.2013435
2095,6.409273
2096,6.4719176
2097,14.244832
2098,-14.738752
2099,-6.556941
2100,2.4541311
2101,-7.422328
2102,-7.2859516
2103,-3.9439256
2104,-20.700514
2105,36.479565
2106,133.5903
2107,397.9986
2108,566.56824
2109,734.1878
2110,785.0925
2111,806.2898
2112,750.6208
2113,479.5177
2114,476.57654
2115,285.34515
2116,82.25802
2117,16.826555
2118,16.840723
2119,29.681324
2120,-9.407607
2121,-6.9161253
2122,-2.9040606
2123,-9.135089
2124,4.410482
2125,7.1218677
2126,1.8199216
2127,-4.569534
2128,-7.663093
2129,19.632372
2130,176.14417
2131,392.6515
2132,598.67175
2133,734.38605
2134,779.0742
2135,799.4666
2136,722.6016
2137,502.27005
2138,456.70395
2139,277.78732
2140,48.836605
2141,-7.506971
2142,-31.403759
2143,-24.1717
2144,-1.6072816
2145,17.761734
2146,5.6516137
2147,6.817654
2148,4.3149376
2149,-8.183972
2150,-10.293419
2151,-8.541306
2152,-7.5695405
2153,5.4272327
2154,169.75952
2155,359.71338
2156,560.03864
2157,721.8249
2158,771.04065
2159,783.24005
2160,726.37946
2161,545.1327
2162,390.44513
2163,263.6178
2164,71.27526
2165,11.766778
2166,-9.795516
2167,-16.99727
2168,-5.141033
2169,5.5466337
2170,2.7206798
2171,-6.3214636
2172,7.483855
2173,12.000928
2174,-2.5347142
2175,-18.040487
2176,2.2228816
2177,15.690441
2178,59.292313
2179,226.60861
2180,438.78387
2181,433.7657
2182,412.3907
2183,431.06766
2184,210.34686
2185,257.78384
2186,204.81012
2187,159.89192
2188,49.89663
2189,-4.814454
2190,1.2964492
2191,-5.169845
2192,14.035146
2193,8.086598
2194,-11.503848
2195,-2.839868
2196,-5.879339
2197,-2.1908047
2198,-2.568665
2199,0.058111012
2200,8.600375
2201,14.166845
2202,94.85602
2203,275.35672
2204,478.61386
2205,451.59918
2206,458.5565
2207,304.57404
2208,223.76437
2209,214.81964
2210,208.00105
2211,142.78214
2212,55.1732
2213,9.480179
2214,4.182261
2215,-12.149517
2216,-6.607125
2217,1.8560728
2218,-3.468569
2219,-6.8629465
2220,-4.019582
2221,-9.346918
2222,-6.338057
2223,-37.290653
2224,26.54125
2225,46.416298
2226,89.25592
2227,256.34738
2228,399.84396
2229,404.69443
2230,400.35742
2231,362.37527
2232,370.98004
2233,244.07146
2234,199.47867
2235,92.36104
2236,37.937706
2237,-4.3725147
2238,-6.172125
2239,5.7140393
2240,18.501877
2241,-9.260524
2242,36.231274
2243,71.60016
2244,111.78545
2245,47.258106
2246,28.125029
2247,38.402378
2248,129.28658
2249,31.39789
2250,64.60602
2251,157.5025
2252,319.12518
2253,255.53008
2254,426.6707
2255,369.15186
2256,376.25323
2257,305.4641
2258,247.03615
2259,170.12401
2260,87.564156
2261,59.313118
2262,55.63017
2263,28.663881
2264,26.192173
2265,28.851452
2266,41.81311
2267,-11.577285
2268,23.854563
2269,-22.01067
2270,-31.786522
2271,2.7927573
2272,9.47521
2273,-2.7699914
2274,83.88194
2275,200.36623
2276,172.15028
2277,181.9644
2278,172.48708
2279,262.72192
2280,277.736
2281,258.22797
2282,186.34421
2283,106.78706
2284,36.194508
2285,-5.261236
2286,4.991652
2287,-4.7007136
2288,-0.13052803
2289,-10.178846
2290,3.6434562
2291,2.1109142
2292,-0.5171204
2293,5.2175055
2294,-4.659585
2295,-5.025486
2296,8.268084
2297,2.9585052
2298,95.609924
2299,208.73236
2300,413.01672
2301,407.12848
2302,461.76266
2303,388.6432
2304,281.1319
2305,285.18707
2306,270.85294
2307,182.38045
2308,48.011475
2309,6.7465324
2310,-12.801933
2311,-4.0790496
2312,-11.307591
2313,1.1818812
2314,-3.2509313
2315,-15.581391
2316,-6.037989
2317,0.5285342
2318,10.303929
2319,-1.1567321
2320,-17.608526
2321,9.011755
2322,106.485916
2323,277.36807
2324,466.2629
2325,501.718
2326,274.20618
2327,298.41666
2328,207.59785
2329,273.89496
2330,187.97708
2331,160.8947
2332,56.95037
2333,14.127808
2334,3.2816768
2335,-3.7389083
2336,-5.1270485
2337,-3.7087402
2338,-4.831069
2339,5.7739997
2340,5.825147
2341,-7.174696
2342,-10.442194
2343,-13.535434
2344,-3.8256893
2345,23.906956
2346,81.740685
2347,278.42535
2348,321.25912
2349,217.1402
2350,289.38538
2351,443.58542
2352,251.31305
2353,213.90578
2354,171.84111
2355,124.486984
2356,52.342373
2357,-10.946318
2358,-9.598545
2359,-3.6954608
2360,4.748021
2361,10.136292
2362,11.765312
2363,-1.0081689
2364,1.224081
2365,-2.3258302
2366,-0.8184944
2367,1.0592575
2368,4.724335
2369,15.955749
2370,105.19968
2371,234.75452
2372,228.62672
2373,162.41997
2374,207.68124
2375,351.88998
2376,276.47324
2377,305.56284
2378,174.63359
2379,139.36217
2380,44.69509
2381,1.8929095
2382,2.2144973
2383,3.5495944
2384,-8.283769
2385,17.010868
2386,-1.894481
2387,1.3049928
2388,0.87207025
2389,3.8182292
2390,2.186985
2391,-4.9419484
2392,22.097036
2393,14.912177
2394,120.8216
2395,230.73503
2396,310.4747
2397,479.8443
2398,427.57568
2399,381.92557
2400,256.73206
2401,234.63394
2402,140.06424
2403,138.3701
2404,64.25326
2405,2.3131475
2406,-3.0710669
2407,-16.644897
2408,4.9867644
2409,2.178879
2410,-6.187914
2411,-4.08157
2412,2.7595282
2413,8.269191
2414,-22.418726
2415,-3.9603925
2416,15.571843
2417,8.764887
2418,114.69209
2419,254.21068
2420,283.99008
2421,256.99295
2422,353.94806
2423,389.23895
2424,343.96863
2425,236.44966
2426,258.2114
2427,131.70992
2428,59.73792
2429,2.3814123
2430,12.667447
2431,-1.2782753
2432,-9.778253
2433,0.16385126
2434,-2.455505
2435,-2.7790742
2436,-2.8824844
2437,4.343898
2438,-4.2528825
2439,-5.453852
2440,-5.744761
2441,-1.6679583
2442,96.61675
2443,277.32428
2444,309.67892
2445,177.18532
2446,192.64297
2447,271.90903
2448,208.5434
2449,214.36928
2450,197.18419
2451,220.35316
2452,70.072556
2453,6.3595185
2454,0.30514732
2455,-10.864489
2456,7.417646
2457,7.914882
2458,0.42545086
2459,5.8209405
2460,2.1890712
2461,3.6227772
2462,4.310735
2463,5.3899837
2464,18.52139
2465,154.10118
2466,204.7763
2467,363.2594
2468,356.98993
2469,241.09373
2470,200.13808
2471,163.6143
2472,161.41148
2473,177.51907
2474,144.2703
2475,44.34506
2476,-4.2503734
2477,3.6684482
2478,27.82329
2479,18.822779
2480,10.4203825
2481,-1.1688799
2482,12.399124
2483,-9.837859
2484,-8.4845915
2485,0.06297801
2486,0.47863364
2487,1.2699473
2488,14.5934305
2489,97.886604
2490,263.8796
2491,221.2938
2492,219.94427
2493,111.74957
2494,124.30208
2495,377.4669
2496,380.4011
2497,133.69254
2498,144.2257
2499,-6.447289
2500,5.886382
2501,-17.379839
2502,15.961689
2503,-6.5473695
2504,-12.209056
2505,-10.78407
2506,-6.590717
2507,-5.2047143
2508,-6.507046
2509,-3.2522607
2510,-9.577044
2511,-2.9049258
2512,29.896639
2513,128.31131
2514,266.38223
2515,455.76215
2516,674.90894
2517,649.123
2518,719.3933
2519,592.1486
2520,397.29947
2521,340.7604
2522,279.52655
2523,55.318783
2524,1.3822023
2525,-2.4691973
2526,-18.94624
2527,-4.532663
2528,-35.613808
2529,3.889678
2530,-5.978986
2531,1.6165354
2532,-4.055012
2533,-2.5688014
2534,-1.8647848
2535,2.3758652
2536,22.752632
2537,197.82045
2538,348.142
2539,585.9616
2540,669.71075
2541,643.22437
2542,779.9839
2543,657.73773
2544,518.1944
2545,364.19885
2546,248.99188
2547,91.00177
2548,38.587986
2549,3.0531151
2550,53.327854
2551,37.89717
2552,31.68827
2553,-9.327388
2554,-0.058248617
2555,0.74725693
2556,-4.501481
2557,-6.0046563
2558,0.32987413
2559,-12.26574
2560,15.850921
2561,171.94736
2562,435.9391
2563,544.0881
2564,667.62756
2565,818.20685
2566,763.49915
2567,785.749
2568,561.35394
2569,426.28766
2570,304.0719
2571,81.48303
2572,0.18809065
2573,9.60589
2574,17.197424
2575,2.9897947
2576,12.219904
2577,-5.3721232
2578,-1.030836
2579,2.1226723
2580,4.362589
2581,-6.5942016
2582,5.417992
2583,-33.878773
2584,10.570653
2585,172.82347
2586,372.38995
2587,585.0228
2588,695.4416
2589,779.7981
2590,720.4957
2591,713.80634
2592,701.75714
2593,748.7911
2594,878.505
2595,825.4438
2596,706.1835
2597,496.06235
2598,490.9595
2599,88.38941
2600,4.9010077
2601,10.37824
2602,-4.7067757
2603,-15.112698
2604,6.9463425
2605,8.395304
2606,23.865553
2607,22.42808
2608,12.528118
2609,5.206033
2610,21.650955
2611,19.623734
2612,129.28178
2613,315.21106
2614,490.76962
2615,656.63293
2616,778.8899
2617,859.3802
2618,814.725
2619,712.92505
2620,603.4848
2621,411.04803
2622,232.96793
2623,84.486496
2624,11.247566
2625,16.131014
2626,23.421415
2627,23.480152
2628,30.36113
2629,9.187426
2630,3.7369864
2631,-1.5318197
2632,2.8182068
2633,8.009892
2634,7.4779887
2635,16.175764
2636,108.25712
2637,285.97278
2638,449.75983
2639,564.9237
2640,664.87897
2641,728.4154
2642,712.9666
2643,638.562
2644,603.6443
2645,343.01813
2646,243.83945
2647,59.151485
2648,7.049568
2649,-10.840294
2650,-2.0934708
2651,21.419302
2652,10.63765
2653,1.5937343
2654,0.052214026
2655,-2.7034225
2656,-0.35913908
2657,-1.5577521
2658,-8.563771
2659,12.554716
2660,140.49495
2661,290.28552
2662,367.82275
2663,421.29974
2664,442.64856
2665,643.64954
2666,484.39426
2667,451.2749
2668,557.5839
2669,228.78046
2670,132.40115
2671,48.194305
2672,9.382446
2673,-2.7784052
2674,-7.832348
2675,-25.704132
2676,-26.297773
2677,-0.27417594
2678,-0.430629
2679,-4.169987
2680,1.7300305
2681,-8.055918
2682,2.2253535
2683,13.313968
2684,82.682274
2685,197.95844
2686,268.68573
2687,265.14948
2688,202.91006
2689,368.84872
2690,188.70677
2691,189.13553
2692,190.81538
2693,249.71634
2694,168.30318
2695,59.19177
2696,14.853094
2697,4.848838
2698,4.619962
2699,18.176882
2700,7.305836
2701,1.7608858
2702,0.9259382
2703,-1.3128256
2704,2.6100187
2705,1.2400627
2706,0.72060627
2707,16.650307
2708,95.6902
2709,163.28714
2710,231.44868
2711,239.4542
2712,266.18427
2713,421.15677
2714,497.87744
2715,387.55527
2716,555.6356
2717,283.13882
2718,223.85251
2719,76.95815
2720,2.0362506
2721,-14.12982
2722,-9.645813
2723,-20.829983
2724,-3.949178
2725,0.2128467
2726,-10.632343
2727,3.075576
2728,0.24930659
2729,0.029310081
2730,2.8042972
2731,12.997389
2732,79.53009
2733,257.94174
2734,301.67502
2735,521.3507
2736,459.7374
2737,610.6353
2738,567.2978
2739,685.8318
2740,543.73267
2741,415.7632
2742,240.9994
2743,64.232254
2744,36.493034
2745,-5.5462203
2746,-22.503317
2747,10.908494
2748,-8.7046585
2749,9.8024435
2750,4.1283317
2751,11.294321
2752,7.296633
2753,2.5359392
2754,-0.91850317
2755,12.0179205
2756,114.22643
2757,212.22229
2758,357.23895
2759,618.64703
2760,564.4262
2761,697.0455
2762,683.7598
2763,604.70123
2764,606.1631
2765,391.32983
2766,186.01816
2767,67.238205
2768,-2.8003738
2769,-8.132913
2770,-4.70338
2771,-26.838114
2772,-30.453749
2773,0.2814395
2774,-5.900562
2775,-10.709997
2776,13.294593
2777,10.204428
2778,7.751376
2779,16.576265
2780,31.532766
2781,226.14818
2782,362.45163
2783,495.53122
2784,725.44025
2785,829.2163
2786,799.7834
2787,727.00256
2788,641.79926
2789,400.83005
2790,259.85056
2791,106.7441
2792,26.317513
2793,7.4708505
2794,-20.797873
2795,-13.639359
2796,-5.467721
2797,7.408744
2798,0.52065194
2799,-10.83117
2800,-8.053125
2801,20.56694
2802,3.0340981
2803,3.3106499
2804,85.42949
2805,232.33626
2806,357.87296
2807,430.1601
2808,693.67834
2809,833.9896
2810,717.16797
2811,651.63556
2812,605.5244
2813,369.72
2814,283.35773
2815,79.399506
2816,1.0866154
2817,-7.000853
2818,-5.5117455
2819,-12.706095
2820,-16.290985
2821,-0.32962593
2822,3.3475842
2823,-11.749656
2824,4.1642723
2825,8.808267
2826,0.28070265
2827,2.30484
2828,141.35394
2829,256.25385
2830,463.5785
2831,638.29535
2832,674.0062
2833,733.2306
2834,830.3524
2835,770.0074
2836,667.17914
2837,471.56403
2838,307.2569
2839,64.96107
2840,11.860951
2841,4.3607006
2842,16.927006
2843,19.570078
2844,-5.523136
2845,0.4722322
2846,1.0030556
2847,-10.732213
2848,-7.23906
2849,0.4810551
2850,6.5084944
2851,21.007757
2852,108.802505
2853,331.11423
2854,459.92108
2855,657.1752
2856,729.8039
2857,794.6995
2858,804.5978
2859,757.0657
2860,691.9137
2861,513.6558
2862,400.73514
2863,78.6796
2864,17.903736
2865,-27.765745
2866,-11.922459
2867,13.812463
2868,20.099037
2869,28.494087
2870,14.256831
2871,3.0587883
2872,9.495565
2873,6.8775716
2874,3.4218373
2875,11.806523
2876,133.17491
2877,308.21683
2878,546.79114
2879,702.6161
2880,837.6524
2881,903.952
2882,911.90796
2883,758.06244
2884,736.16797
2885,576.1672
2886,421.03217
2887,100.72333
2888,17.966078
2889,6.337965
