,centrovis-aemet
1765,-4.960034
1766,-4.0622706
1767,-4.9396486
1768,0.7015627
1769,7.6596885
1770,81.03383
1771,169.73424
1772,419.76974
1773,572.64166
1774,644.3034
1775,510.35474
1776,415.2192
1777,362.66266
1778,252.85237
1779,121.423004
1780,40.125324
1781,-13.140038
1782,-13.574818
1783,-9.605575
1784,-3.1771371
1785,0.20854484
1786,17.553505
1787,25.608067
1788,-1.5204264
1789,32.918285
1790,11.145823
1791,18.312862
1792,13.177007
1793,24.910583
1794,143.99074
1795,212.84418
1796,293.76413
1797,372.7147
1798,396.51614
1799,364.1864
1800,314.12857
1801,262.24506
1802,225.12144
1803,190.44711
1804,71.833725
1805,0.9715352
1806,-4.926077
1807,-8.614148
1808,13.985912
1809,-7.138213
1810,2.0939667
1811,40.600132
1812,34.309162
1813,44.87498
1814,39.40107
1815,45.87489
1816,42.523266
1817,55.33573
1818,100.31906
1819,220.65834
1820,433.6175
1821,514.0355
1822,521.3587
1823,476.75742
1824,551.187
1825,352.93845
1826,216.7867
1827,164.70473
1828,78.22671
1829,4.806555
1830,37.439533
1831,45.968925
1832,10.816764
1833,-9.833257
1834,6.2046814
1835,-13.048901
1836,-7.5629888
1837,4.5268
1838,-0.07743241
1839,-3.4352233
1840,-4.7143345
1841,-4.1557918
1842,48.58779
1843,151.42268
1844,390.31912
1845,520.40295
1846,565.34454
1847,568.42487
1848,489.58612
1849,453.49966
1850,264.35498
1851,155.79803
1852,46.908936
1853,-9.21768
1854,3.185912
1855,-13.503087
1856,-12.421953
1857,-6.316742
1858,-1.8380183
1859,-2.197354
1860,-14.724061
1861,-10.728893
1862,-15.11462
1863,12.1819935
1864,5.3891354
1865,6.8831396
1866,105.575386
1867,297.4772
1868,549.6351
1869,614.556
1870,681.2935
1871,769.1989
1872,693.17474
1873,492.80475
1874,463.50153
1875,301.40387
1876,84.90671
1877,-5.156434
1878,-9.191006
1879,8.192026
1880,-9.83447
1881,-9.493409
1882,-3.9420116
1883,-2.2890677
1884,0.15320176
1885,0.3133862
1886,1.4648969
1887,4.325432
1888,36.534122
1889,17.551823
1890,107.02094
1891,137.47797
1892,608.76135
1893,781.0768
1894,789.955
1895,824.06683
1896,710.28064
1897,395.48114
1898,280.19803
1899,247.8295
1900,58.35522
1901,10.161435
1902,43.24963
1903,48.821255
1904,14.210954
1905,17.263412
1906,7.554775
1907,1.4586716
1908,-6.9673595
1909,-7.548612
1910,-21.162971
1911,3.5059533
1912,7.6719236
1913,21.619682
1914,131.73271
1915,321.51315
1916,521.0242
1917,645.1617
1918,743.8819
1919,665.60284
1920,624.2037
1921,505.67877
1922,330.58142
1923,225.25626
1924,75.41789
1925,-2.008923
1926,11.215292
1927,29.800932
1928,19.292252
1929,8.619707
1930,5.190641
1931,-0.67227846
1932,-0.31910422
1933,5.353205
1934,-1.1758709
1935,3.9199295
1936,5.768672
1937,30.711903
1938,90.8985
1939,225.82225
1940,550.9501
1941,658.2741
1942,677.1555
1943,770.08295
1944,673.42554
1945,528.6111
1946,396.533
1947,233.50468
1948,73.49468
1949,4.5758405
1950,-2.1593275
1951,6.7274494
1952,48.992996
1953,6.8157597
1954,32.07274
1955,2.2653308
1956,66.53993
1957,41.014236
1958,35.132313
1959,10.413073
1960,69.117775
1961,61.72196
1962,212.08713
1963,288.37787
1964,465.83594
1965,432.193
1966,581.04456
1967,678.909
1968,608.1392
1969,480.96713
1970,393.998
1971,177.04326
1972,69.2977
1973,45.032825
1974,1.296617
1975,-2.3033037
1976,-2.3033037
1977,24.671587
1978,41.475735
1979,95.53195
1980,75.6051
1981,96.43814
1982,79.14934
1983,36.69747
1984,50.85604
1985,-12.775137
1986,185.55731
1987,404.71088
1988,641.6821
1989,711.9469
1990,766.6341
1991,769.9969
1992,632.9345
1993,499.67456
1994,441.16132
1995,248.0764
1996,97.258385
1997,15.131781
1998,7.9104347
1999,7.9781265
2000,9.940183
2001,-10.32471
2002,-17.175728
2003,-6.362742
2004,-24.67368
2005,2.1773946
2006,-13.09717
2007,15.471674
2008,18.564735
2009,28.427362
2010,214.82498
2011,371.05182
2012,496.3907
2013,608.981
2014,726.5696
2015,717.65295
2016,703.50903
2017,502.9833
2018,481.03632
2019,310.65588
2020,122.49325
2021,23.052372
2022,18.85744
2023,-68.42541
2024,0.5163864
2025,0.5163864
2026,5.6067767
2027,-8.639005
2028,1.1044427
2029,-8.953186
2030,-18.950548
2031,-3.9790463
2032,-2.6027565
2033,10.286168
2034,129.60109
2035,372.79553
2036,595.30566
2037,768.3971
2038,824.9423
2039,903.5108
2040,783.5669
2041,528.8493
2042,525.38257
2043,295.9954
2044,101.435936
2045,1.2082692
2046,-4.4291377
2047,-3.5799
2048,9.299743
2049,-10.276886
2050,-3.7969713
2051,-11.525497
2052,-14.926233
2053,-9.496661
2054,9.326259
2055,16.672098
2056,9.907378
2057,33.64795
2058,148.13223
2059,388.1785
2060,602.6316
2061,797.8864
2062,848.2325
2063,865.82733
2064,781.2506
2065,559.94714
2066,556.08167
2067,320.7712
2068,141.49265
2069,71.4707
2070,56.61064
2071,63.354237
2072,69.76206
2073,77.665504
2074,-6.8326125
2075,1.7217292
2076,-7.1227717
2077,-4.2785797
2078,-3.2229712
2079,-7.8155603
2080,1.7382923
2081,21.035769
2082,148.21246
2083,406.49268
2084,685.7454
2085,795.02576
2086,875.6951
2087,887.0217
2088,758.0233
2089,524.56726
2090,523.8157
2091,298.72903
2092,107.36576
2093,62.663128
2094,1.4887861
2095,11.526769
2096,6.059372
2097,10.343062
2098,3.1372614
2099,-47.711857
2100,1.8884279
2101,13.667402
2102,4.2744594
2103,12.648845
2104,-0.8874463
2105,25.643858
2106,135.05875
2107,414.52563
2108,574.0122
2109,715.789
2110,796.68945
2111,824.4316
2112,759.27496
2113,533.87665
2114,465.9658
2115,292.5191
2116,93.6422
2117,22.992794
2118,21.462086
2119,14.322462
2120,3.5840893
2121,2.0472493
2122,-4.9090514
2123,5.1872444
2124,8.013623
2125,5.798629
2126,1.825656
2127,9.164795
2128,10.0565815
2129,23.16055
2130,200.20331
2131,376.983
2132,583.15186
2133,679.9595
2134,778.26953
2135,793.5728
2136,745.5248
2137,497.80865
2138,477.32086
2139,287.90967
2140,70.36893
2141,33.605354
2142,26.137928
2143,29.377363
2144,-77.927025
2145,-134.3166
2146,-49.88936
2147,-17.739256
2148,-29.875807
2149,-30.525227
2150,-35.49745
2151,37.24802
2152,18.440147
2153,101.12338
2154,228.47
2155,358.31815
2156,590.35803
2157,612.6674
2158,630.0819
2159,713.0979
2160,623.36957
2161,522.28436
2162,357.2742
2163,187.94014
2164,92.07166
2165,13.535786
2166,21.97222
2167,14.891869
2168,21.512571
2169,14.891869
2170,11.975492
2171,15.77017
2172,52.57391
2173,10.427433
2174,9.995622
2175,89.25952
2176,93.94976
2177,46.917645
2178,130.65028
2179,362.39468
2180,595.46564
2181,653.61224
2182,694.1102
2183,715.7477
2184,775.5189
2185,501.71786
2186,347.406
2187,238.5802
2188,113.68027
2189,46.042053
2190,48.36846
2191,41.836086
2192,49.963825
2193,9.961882
2194,-7.025839
2195,-17.041607
2196,-12.002986
2197,9.53717
2198,-1.7918631
2199,-1.3046387
2200,2.696668
2201,9.898606
2202,119.7849
2203,386.26175
2204,650.30566
2205,563.78796
2206,525.58813
2207,477.25903
2208,431.9849
2209,450.8346
2210,345.43268
2211,268.66394
2212,65.28301
2213,15.042487
2214,33.62365
2215,32.433537
2216,2.0452201
2217,-6.3146663
2218,-4.865351
2219,-1.6223851
2220,-4.3427067
2221,-0.89889234
2222,3.856587
2223,-1.0309902
2224,0.19197619
2225,22.611504
2226,116.08501
2227,214.86276
2228,439.72253
2229,682.9602
2230,532.6536
2231,713.83563
2232,649.10834
2233,599.9501
2234,319.8244
2235,252.34286
2236,40.21976
2237,-34.92778
2238,6.907533
2239,8.074632
2240,9.621406
2241,16.892227
2242,-0.54587966
2243,30.81276
2244,-3.1550155
2245,3.1293206
2246,2.3151653
2247,-5.756115
2248,-7.0422688
2249,2.9889324
2250,91.43265
2251,321.66968
2252,623.4875
2253,534.0713
2254,474.80576
2255,820.2156
2256,747.9404
2257,575.2259
2258,388.25504
2259,262.56915
2260,66.58758
2261,-3.5399897
2262,-10.2909355
2263,-5.7695484
2264,2.056473
2265,-4.652054
2266,-3.7703152
2267,1.730634
2268,-1.9700204
2269,0.39885017
2270,-1.5235065
2271,2.9698224
2272,1.1784687
2273,15.561982
2274,113.88388
2275,168.0713
2276,407.39603
2277,375.25308
2278,593.8484
2279,534.6659
2280,258.99277
2281,170.7937
2282,226.45918
2283,189.05788
2284,88.927574
2285,27.49451
2286,7.3103
2287,27.326866
2288,16.953665
2289,6.6683235
2290,-2.6470273
2291,7.500856
2292,-9.299242
2293,8.001146
2294,-13.608176
2295,-8.689796
2296,-6.146569
2297,-13.5702
2298,75.45699
2299,253.60515
2300,554.9224
2301,785.2194
2302,598.25415
2303,772.7613
2304,628.2174
2305,552.5733
2306,453.3927
2307,364.86804
2308,93.90978
2309,3.9170547
2310,-0.07346185
2311,-0.0072178245
2312,5.301738
2313,-2.6082566
2314,-63.39477
2315,-1.4447209
2316,-0.44807547
2317,4.194515
2318,2.1308572
2319,-0.02456136
2320,3.0448973
2321,17.141932
2322,163.79317
2323,590.4669
2324,685.1213
2325,906.31525
2326,842.89734
2327,867.7563
2328,716.2696
2329,671.7984
2330,482.60333
2331,375.3103
2332,76.89281
2333,6.0261135
2334,1.3898804
2335,18.830797
2336,0.48904955
2337,2.6529431
2338,-16.362783
2339,-12.185906
2340,-9.094875
2341,-0.56425357
2342,8.237769
2343,-13.006862
2344,-5.1715317
2345,9.40756
2346,61.35821
2347,228.88753
2348,524.4624
2349,549.26373
2350,556.3232
2351,562.8299
2352,513.7386
2353,442.46835
2354,283.23416
2355,155.62578
2356,52.25743
2357,5.0263486
2358,-1.0725393
2359,-15.56692
2360,13.192018
2361,6.9203534
2362,6.283172
2363,0.57508194
2364,-4.7677317
2365,-6.69878
2366,7.342865
2367,-18.315126
2368,3.6149793
2369,16.983839
2370,76.84145
2371,255.65126
2372,523.0121
2373,600.6892
2374,538.8236
2375,614.69977
2376,544.93866
2377,424.75726
2378,307.56097
2379,136.46106
2380,53.875748
2381,20.953085
2382,11.661888
2383,16.891521
2384,29.246758
2385,17.404902
2386,8.29588
2387,-0.67888314
2388,-0.67888314
2389,1.9779793
2390,-1.128507
2391,0.22401373
2392,9.864744
2393,13.636446
2394,97.31416
2395,243.50632
2396,616.9404
2397,703.448
2398,492.62305
2399,647.8633
2400,483.0753
2401,345.26303
2402,350.6731
2403,166.68518
2404,59.467274
2405,13.815813
2406,10.426925
2407,27.347963
2408,6.3416533
2409,12.363525
2410,-11.214072
2411,12.859014
2412,2.3953738
2413,-15.879641
2414,6.352237
2415,14.359258
2416,6.495994
2417,4.1389976
2418,48.380474
2419,216.25371
2420,409.37466
2421,526.6273
2422,424.96915
2423,452.9593
2424,458.73492
2425,324.60297
2426,297.59808
2427,153.06548
2428,76.97014
2429,15.466677
2430,32.662434
2431,36.968338
2432,1.8191718
2433,13.157361
2434,5.315807
2435,5.1772223
2436,24.763447
2437,15.107139
2438,15.564511
2439,12.794735
2440,21.769526
2441,26.187096
2442,136.76071
2443,325.60364
2444,399.87567
2445,485.07062
2446,585.6065
2447,450.51242
2448,473.2213
2449,324.36493
2450,259.52078
2451,279.89243
2452,82.1935
2453,20.766085
2454,19.02239
2455,12.7495165
2456,24.179457
2457,12.15993
2458,1.4178799
2459,-3.9029038
2460,-1.9356498
2461,3.149325
2462,29.206314
2463,120.72579
2464,343.35452
2465,256.08002
2466,699.8438
2467,727.1584
2468,833.17053
2469,709.2868
2470,338.88135
2471,329.99295
2472,324.60562
2473,55.76812
2474,10.332357
2475,5.4797316
2476,17.745249
2477,9.665536
2478,17.745249
2479,-2.5312357
2480,0.68591815
2481,-2.7718177
2482,-1.5235065
2483,-1.5235065
2484,0.46219334
2485,3.149325
2486,24.67687
2487,86.648506
2488,494.2253
2489,665.2857
2490,777.9435
2491,712.7192
2492,719.4889
2493,751.94354
2494,642.9393
2495,367.38583
2496,358.5341
2497,79.81456
2498,-4.3593707
2499,8.002454
2500,10.267253
2501,11.060339
2502,24.74584
2503,-5.0076175
2504,0.44159937
2505,-1.2692114
2506,-1.5235065
2507,-2.1941428
2508,3.702414
2509,2.2789147
2510,19.382547
2511,181.78792
2512,659.3851
2513,788.0376
2514,782.1961
2515,841.8849
2516,891.5853
2517,801.91693
2518,667.04724
2519,562.30774
2520,412.4146
2521,190.01201
2522,41.012634
2523,2.3515537
2524,-7.0405607
2525,-2.7251282
2526,-9.056826
2527,-7.818774
2528,-5.8898892
2529,-5.9489207
2530,-7.5269065
2531,-7.5269065
2532,-3.8845286
2533,0.039275415
2534,52.716675
2535,209.88438
2536,454.2036
2537,630.5713
2538,714.89886
2539,769.2884
2540,902.75415
2541,750.2026
2542,506.22873
2543,391.9661
2544,379.13568
2545,136.42244
2546,11.307262
2547,-5.3398046
2548,-3.574981
2549,-2.2187488
2550,-5.3849216
2551,-0.777204
2552,1.8782312
2553,0.5295864
2554,-3.50623
2555,-0.91048217
2556,6.099198
2557,-6.0697966
2558,30.46403
2559,195.7229
2560,442.54425
2561,587.72473
2562,732.09607
2563,761.9075
2564,787.97394
2565,737.91455
2566,541.85944
2567,479.26584
2568,272.30542
2569,68.68658
2570,2.9126322
2571,-15.399935
2572,-7.2311654
2573,-7.2311654
2574,12.834931
2575,12.968505
2576,7.4055457
2577,18.626839
2578,14.518376
2579,1.380801
2580,1.4745555
2581,-5.7987304
2582,7.6858144
2583,187.59714
2584,454.2365
2585,651.49384
2586,731.0552
2587,789.2055
2588,801.97974
2589,769.6754
2590,530.4523
2591,448.89078
2592,282.18466
2593,76.637695
2594,10.491704
2595,1.073161
2596,-12.698821
2597,-2.007617
2598,-0.49033415
2599,0.24288368
2600,15.835587
2601,-18.300013
2602,-17.560051
2603,-7.6289463
2604,-5.1423497
2605,3.476616
2606,122.60947
2607,294.98843
2608,496.4763
2609,681.4779
2610,799.1057
2611,813.64606
2612,828.82263
2613,755.625
2614,657.4566
2615,535.4746
2616,371.43594
2617,5.6442227
2618,3.1557407
2619,-24.49247
2620,-29.610365
2621,18.669037
2622,11.177831
2623,5.0969763
2624,3.8740277
2625,6.6825967
2626,-3.6233447
2627,-9.548655
2628,4.043837
2629,16.01916
2630,149.19781
2631,313.95285
2632,438.5491
2633,689.6235
2634,760.2872
2635,781.892
2636,807.27386
2637,762.1547
2638,712.95
2639,544.12177
2640,415.99707
2641,81.49992
2642,-18.704447
2643,-3.0516782
2644,-0.6979203
2645,-5.744877
2646,-0.30615008
2647,1.7083541
2648,6.9165115
2649,8.289057
2650,-17.456947
2651,4.6468577
2652,10.068009
2653,5.253865
2654,112.04007
2655,289.75186
2656,484.1554
2657,644.6394
2658,762.15216
2659,849.8376
2660,897.4692
2661,745.02985
2662,735.0195
2663,560.50226
2664,417.2715
2665,102.94951
2666,47.02283
2667,8.867977
2668,-1.5008771
2669,3.7398145
2670,3.8144004
2671,-0.11757183
2672,5.5727367
2673,4.198963
2674,3.753357
2675,4.5377274
2676,5.2306986
2677,13.801329
2678,113.867294
2679,265.79132
2680,360.5445
2681,627.16296
2682,759.43536
2683,835.3709
2684,874.8248
2685,744.757
2686,632.3524
2687,505.50275
2688,455.95862
2689,79.67278
2690,14.617799
2691,8.712828
2692,8.483453
2693,1.7402508
2694,23.346722
2695,15.678993
2696,19.882935
2697,16.05191
2698,16.360825
2699,-10.6464815
2700,13.801941
2701,25.703156
2702,129.48825
2703,292.76526
2704,467.70044
2705,669.5534
2706,793.7636
2707,888.36115
2708,917.14154
2709,757.83655
2710,686.7535
2711,537.8734
2712,476.61948
2713,35.09248
2714,126.78404
2715,7.102441
2716,-23.387295
2717,-10.8325205
2718,-22.557436
2719,1.5948997
2720,-1.1920862
2721,0.38517928
2722,2.1017315
2723,-2.9352453
2724,1.6044858
2725,11.465465
2726,82.957695
2727,384.44272
2728,615.4626
2729,778.23505
2730,829.30457
2731,893.10175
2732,931.0197
2733,834.22437
2734,763.4981
2735,592.5566
2736,333.87042
2737,87.6594
2738,26.412888
2739,37.68242
2740,53.507812
2741,27.763573
2742,9.991915
2743,-3.2286134
2744,-3.1530137
2745,-0.075473
2746,0.52595556
2747,7.2364473
2748,-2.8758185
2749,14.342378
2750,78.41496
2751,254.85493
2752,572.7408
2753,687.5454
2754,778.73456
2755,829.31775
2756,880.72015
2757,789.81744
2758,757.2827
2759,476.85587
2760,240.11134
2761,94.341034
2762,20.095926
2763,23.945208
2764,-0.2551644
2765,-4.8030496
2766,10.217511
2767,-0.7818031
2768,-1.6894066
2769,3.4076009
2770,6.639796
2771,0.048743047
2772,-2.147641
2773,15.114955
2774,78.73994
2775,197.35269
2776,518.89886
2777,714.0923
2778,774.0469
2779,197.7262
2780,345.768
2781,585.5854
2782,724.88586
2783,884.7122
2784,856.1271
2785,747.0612
2786,766.7661
2787,443.6166
2788,266.07666
2789,103.44102
2790,10.012959
2791,-5.659113
2792,-1.0745884
2793,0.8479322
2794,3.005062
2795,-2.9229531
2796,-1.5472032
2797,-1.5472032
2798,2.3515084
2799,-1.4538628
2800,3.039465
2801,18.873608
2802,27.05548
2803,412.1598
2804,507.2788
2805,789.46106
2806,858.6973
2807,928.7464
2808,950.5303
2809,871.07635
2810,805.1149
2811,671.11633
2812,401.5673
2813,135.33531
2814,17.653862
2815,-1.4434364
2816,14.256607
2817,7.7191157
2818,3.4853132
2819,2.4987488
2820,-3.0513349
2821,6.3009367
2822,-4.383106
2823,-3.4407437
2824,-2.147641
2825,8.64463
2826,75.16332
2827,237.61769
2828,584.9293
2829,741.8776
2830,868.0621
2831,855.7763
2832,954.99347
2833,766.43414
2834,643.21423
2835,611.96985
2836,410.61234
2837,127.56011
2838,31.2764
2839,8.028097
2840,14.454338
2841,21.162775
2842,11.835666
2843,-3.9317436
2844,2.9728875
2845,3.8155606
2846,2.1071894
2847,-1.6981813
2848,-2.147641
2849,11.037853
2850,85.26957
2851,296.52176
2852,674.68427
2853,786.433
2854,798.8407
2855,901.8656
2856,908.7925
2857,760.81683
2858,696.03986
2859,599.0548
2860,461.5415
2861,207.67795
2862,51.735638
2863,-1.605279
2864,-2.3852277
2865,-0.84834105
2866,8.136313
2867,0.45842385
2868,1.0723758
2869,-3.4870226
2870,-1.6981813
2871,-0.20222175
2872,1.2139127
2873,15.172763
2874,80.25098
2875,287.69907
2876,662.60614
2877,965.784
2878,911.2798
2879,891.51166
2880,964.95905
2881,792.87494
2882,703.47015
2883,566.7116
2884,444.90115
2885,186.9397
2886,53.53014
2887,18.35223
2888,1.295076
2889,4.921567
2890,6.773777
2891,-3.9567175
2892,-7.0816727
2893,1.0457656
2894,-11.497391
2895,-11.904931
2896,-5.1942134
2897,10.134057
2898,135.53458
2899,272.06314
2900,532.66583
2901,852.6608
2902,921.5493
