,salinas
5184,-49.907204
5185,46.03274
5186,25.28333
5187,17.947458
5188,19.60044
5189,22.424503
5190,11.179336
5191,20.21587
5192,35.404068
5193,66.720276
5194,191.34984
5195,507.05457
5196,713.9874
5197,920.18964
5198,990.85474
5199,955.9558
5200,890.69556
5201,830.9431
5202,627.5918
5203,438.34927
5204,125.24885
5205,116.13082
5206,51.646774
5207,42.755444
5208,44.963196
5209,59.179543
5210,15.471869
5211,8.029246
5212,22.962353
5213,29.962156
5214,28.01708
5215,31.241919
5216,39.447727
5217,65.16191
5218,243.01631
5219,500.92374
5220,760.00195
5221,935.24695
5222,965.09424
5223,971.60095
5224,887.76654
5225,781.71735
5226,580.02045
5227,451.68817
5228,94.39696
5229,95.88474
5230,60.275944
5231,27.30334
5232,53.347515
5233,65.898895
5234,7.121815
5235,6.722037
5236,-2.8230772
5237,1.5991589
5238,12.587079
5239,19.215923
5240,6.1772923
5241,55.572483
5242,199.76616
5243,435.3738
5244,710.7956
5245,798.6038
5246,898.9765
5247,970.52954
5248,782.82
5249,688.5663
5250,637.01196
5251,414.40598
5252,98.084595
5253,43.6545
5254,67.816895
5255,20.357038
5256,5.065753
5257,46.85203
5258,26.180922
5259,-5.3048644
5260,67.11251
5261,89.85448
5262,49.024826
5263,74.84769
5264,88.93017
5265,49.59406
5266,222.63362
5267,499.35248
5268,662.739
5269,854.89435
5270,887.43695
5271,988.9314
5272,865.5609
5273,787.08344
5274,551.81445
5275,414.12927
5276,87.51751
5277,78.87775
5278,72.29406
5279,40.687042
5280,49.88228
5281,7.311661
5282,57.053596
5283,1.3167888
5284,43.8124
5285,62.99297
5286,48.468063
5287,50.383514
5288,103.7862
5289,50.179768
5290,251.54652
5291,502.6737
5292,689.98456
5293,855.78265
5294,892.43176
5295,989.0383
5296,907.1644
5297,807.237
5298,617.0461
5299,416.04926
5300,97.68306
5301,106.19854
5302,62.858154
5303,61.678265
5304,18.601456
5305,29.297771
5306,91.6888
5307,-9.115689
5308,-41.73183
5309,-31.889437
5310,1.7385489
5311,16.399923
5312,17.219034
5313,34.743362
5314,311.90927
5315,529.6161
5316,691.98413
5317,841.1819
5318,859.0619
5319,939.562
5320,831.68854
5321,766.7508
5322,566.5053
5323,390.67557
5324,64.67653
5325,23.62876
5326,-12.97761
5327,-33.70112
5328,17.343842
5329,-34.003944
5330,-0.15371588
5331,-34.13826
5332,-38.040634
5333,-53.78787
5334,-140.44148
5335,-80.9827
5336,27.35652
5337,132.05962
5338,296.53305
5339,589.40063
5340,741.7173
5341,1016.0199
5342,1014.39
5343,959.25507
5344,734.3455
5345,656.11414
5346,496.77475
5347,172.9499
5348,70.49924
5349,16.633438
5350,39.943382
5351,92.52597
5352,23.22006
5353,20.465824
5354,-26.369812
5355,9.167755
5356,8.179455
5357,35.10151
5358,98.70265
5359,149.26889
5360,340.2494
5361,585.219
5362,816.09216
5363,979.18964
5364,1013.3511
5365,996.5601
5366,939.91016
5367,864.2951
5368,736.87616
5369,529.75354
5370,134.41725
5371,100.43156
5372,48.39536
5373,73.008675
5374,63.10327
5375,64.16643
5376,14.041612
5377,-18.009508
5378,-21.425528
5379,-33.34398
5380,76.189125
5381,89.560646
5382,55.142365
5383,244.4398
5384,489.71442
5385,670.94556
5386,819.29456
5387,868.5655
5388,952.976
5389,881.2119
5390,751.28925
5391,638.8269
5392,426.67767
5393,40.0354
5394,75.91911
5395,79.702095
5396,36.785473
5397,38.987137
5398,44.863518
5399,-10.8297825
5400,20.337856
5401,-5.5322585
5402,8.861121
5403,16.222292
5404,-3.1969225
5405,35.292915
5406,64.205246
5407,177.07283
5408,510.2149
5409,722.4813
5410,910.01495
5411,969.3649
5412,977.899
5413,873.2031
5414,817.7566
5415,649.97876
5416,449.56348
5417,91.67299
5418,62.266987
5419,92.98872
5420,39.158466
5421,70.140236
5422,74.57872
5423,4.002738
5424,-13.818455
5425,10.4741
5426,19.482668
5427,4.952648
5428,12.711896
5429,3.6598756
5430,36.698383
5431,208.66469
5432,567.58734
5433,759.2545
5434,864.0511
5435,933.51575
5436,922.6599
5437,815.19934
5438,691.32574
5439,576.6104
5440,414.4356
5441,100.41557
5442,74.868355
5443,22.236303
5444,59.730995
5445,32.063206
5446,15.857318
5447,7.7811456
5448,7.347527
5449,2.4769537
5450,19.619404
5451,3.7212026
5452,25.578575
5453,12.409961
5454,24.143654
5455,170.49605
5456,479.6862
5457,648.1786
5458,803.6479
5459,927.8511
5460,901.2907
5461,807.30475
5462,721.6456
5463,626.63525
5464,366.402
5465,60.419983
5466,4.637582
5467,5.695065
5468,52.379475
5469,39.491936
5470,19.320608
5471,-44.161526
5472,-27.984896
5473,-44.67449
5474,-35.940483
5475,-29.313013
5476,-8.9487
5477,-14.897526
5478,41.60478
5479,131.68343
5480,525.3893
5481,673.8182
5482,836.8866
5483,957.07245
5484,938.5312
5485,759.9881
5486,680.8944
5487,595.43695
5488,431.831
5489,87.46442
5490,16.900017
5491,41.73772
5492,41.163788
5493,68.630974
5494,55.297474
5495,-5.225166
5496,-17.932596
5497,-8.288814
5498,-25.605206
5499,-16.276598
5500,-12.084269
5501,-5.9769235
5502,-81.683334
5503,140.20851
5504,510.3302
5505,711.5543
5506,841.7193
5507,886.4134
5508,900.84125
5509,756.57825
5510,672.9465
5511,566.02454
5512,367.25842
5513,25.719131
5514,-13.124134
5515,-8.891237
5516,19.448126
5517,-33.797276
5518,-36.852615
5519,61.053055
5520,-21.857233
5521,-24.403172
5522,-28.988848
5523,-18.152979
5524,-21.321913
5525,-9.960772
5526,-3.9812818
5527,186.48578
5528,491.24036
5529,695.8061
5530,846.5035
5531,909.60333
5532,907.0194
5533,851.78577
5534,735.56537
5535,603.57355
5536,356.41693
5537,59.51119
5538,19.215927
5539,6.773484
5540,9.357021
5541,-43.067642
5542,-3.152657
5543,0.69941616
5544,-45.799953
5545,-23.382925
5546,-36.380375
5547,1.6394721
5548,84.29609
5549,86.114204
5550,-11.198406
5551,237.57169
5552,467.92346
5553,696.7527
5554,872.1123
5555,946.04987
5556,946.04987
5557,795.4497
5558,675.5482
5559,574.3639
5560,372.85413
5561,42.57013
5562,-25.097736
5563,-31.077213
5564,-32.11177
5565,-38.289394
5566,-8.289716
5567,92.90241
5568,-24.064516
5569,59.345066
5570,82.709206
5571,101.150894
5572,77.63213
5573,-89.91938
5574,131.00203
5575,175.91522
5576,506.0723
5577,729.40894
5578,839.8308
5579,911.2072
5580,930.8824
5581,838.2826
5582,754.63776
5583,628.9423
5584,362.44394
5585,74.473976
5586,-27.084114
5587,-35.041298
5588,-17.650904
5589,-51.931576
5590,-16.906025
5591,-113.43452
5592,-74.88706
5593,-87.31685
5594,-73.35812
5595,-53.224617
5596,-49.62364
5597,-48.498158
5598,-53.883194
5599,133.45088
5600,412.97665
5601,639.40814
5602,837.24805
5603,890.4748
5604,881.4829
5605,714.40796
5606,645.8189
5607,599.6044
5608,401.13565
5609,62.190605
5610,-21.005629
5611,2.43994
5612,-36.84614
5613,-43.665146
5614,-8.404196
5615,-67.27344
5616,-72.48102
5617,-55.24318
5618,-58.691216
5619,-54.962284
5620,-54.451866
5621,-39.289593
5622,63.24525
5623,145.46701
5624,527.6862
5625,671.2053
5626,860.1008
5627,905.3891
5628,922.47284
5629,745.4253
5630,684.2364
5631,610.596
5632,484.44003
5633,89.74928
5634,28.539385
5635,14.597546
5636,7.1457114
5637,10.867868
5638,38.846214
5639,-44.56624
5640,-10.952326
5641,-29.320719
5642,113.451836
5643,3.6415632
5644,67.98978
5645,42.696693
5646,124.04755
5647,203.19556
5648,481.02158
5649,661.0957
5650,851.29724
5651,906.71735
5652,910.3218
5653,832.06934
5654,752.0027
5655,605.4561
5656,374.034
5657,95.524315
5658,47.375546
5659,71.31679
5660,10.201344
5661,-26.713135
5662,11.264502
5663,69.41821
5664,-52.82847
5665,-26.466
5666,-22.043764
5667,-22.043764
5668,69.14529
5669,44.91536
5670,-6.1858954
5671,165.96378
5672,502.25177
5673,719.8207
5674,762.98645
5675,916.7937
5676,931.0772
5677,837.89014
5678,719.6639
5679,630.2433
5680,379.8281
5681,53.70744
5682,44.149532
5683,41.39981
5684,-5.790175
5685,19.759146
5686,28.021532
5687,80.69738
5688,-12.285208
5689,-15.514387
5690,-15.695618
5691,-29.313581
5692,61.12932
5693,8.5802555
5694,146.256
5695,501.51376
5696,848.337
5697,929.0381
5698,957.42834
5699,792.6961
5700,575.5107
5701,362.80682
5702,62.421085
5703,15.347405
5704,-20.11493
5705,2.8034286
5706,51.83222
5707,-20.868265
5708,-38.73723
5709,55.500088
5710,24.231846
5711,29.66184
5712,9.4068165
5713,8.695311
5714,10.798582
5715,51.713417
5716,238.14435
5717,553.95056
5718,717.4665
5719,864.3786
5720,888.3454
5721,875.99414
5722,809.17474
5723,701.33813
5724,590.8412
5725,427.0336
5726,88.73867
5727,38.71525
5728,44.977787
5729,49.376976
5730,49.032833
5731,29.445215
5732,6.257499
5733,7.651776
5734,3.6129606
5735,-0.9030199
5736,15.891539
5737,23.951258
5738,27.88708
5739,31.396635
5740,198.06718
5741,509.71423
5742,734.15796
5743,833.29895
5744,934.867
5745,874.8806
5746,805.3767
5747,744.58594
5748,611.4868
5749,422.42175
5750,62.399616
5751,16.189455
5752,-1.541644
5753,5.2073803
5754,12.590241
5755,44.598125
5756,5.293365
5757,0.9045062
5758,14.03458
5759,15.839918
5760,25.817362
5761,17.151217
5762,19.243233
5763,62.11781
5764,165.2725
5765,509.06772
5766,694.32745
5767,842.2241
5768,953.7023
5769,925.9993
5770,825.5283
5771,773.3365
5772,626.31244
5773,372.665
5774,-53.784863
5775,-2.6458535
5776,-87.3208
5777,31.520758
5778,26.59971
5779,18.083982
5780,-12.430178
5781,4.595141
5782,-46.81345
5783,-16.721428
5784,2.0902321
5785,-15.499151
5786,39.577694
5787,203.2565
5788,534.23926
5789,705.01324
5790,879.587
5791,937.23364
5792,951.31866
5793,802.284
5794,725.8747
5795,559.3624
5796,386.19012
5797,-4.5475593
5798,42.38522
5799,12.366652
5800,29.499115
5801,1.235934
5802,91.840836
5803,86.53762
5804,92.09684
5805,-3.9775443
5806,-17.255005
5807,38.10845
5808,15.418673
5809,361.14474
5810,553.44293
5811,707.3438
5812,920.3263
5813,944.65686
5814,940.95135
5815,795.4497
5816,695.79456
5817,577.3291
5818,421.92145
5819,67.190926
5820,-19.041355
5821,-34.60574
5822,-27.53955
5823,758.2497
5824,856.2836
5825,924.40283
5826,928.8251
5827,892.92914
5828,789.88306
5829,620.7127
5830,412.22864
5831,66.848465
5832,-18.209208
5833,1.9802356
5834,-14.830682
5835,-28.47547
5836,935.5183
5837,807.72736
5838,733.22534
5839,605.9734
5840,374.63394
5841,17.94714
5842,-39.178192
5843,-19.276901
5844,-69.71317
5845,-73.67465
5846,-22.063652
5847,-74.20029
5848,-1.5287939
5849,-3.2142358
5850,36.88319
5851,5.8987393
5852,5.880693
5853,30.804657
5854,5.0391526
5855,940.2632
5856,940.20447
5857,831.3328
5858,739.0198
5859,605.8228
5860,403.56802
5861,78.950455
5862,30.84194
5863,14.289009
5864,38.384052
5865,28.210314
5866,17.367353
5867,-8.126607
5868,-15.719839
5869,-50.787807
5870,-21.838917
5871,-23.666767
5872,-23.660557
5873,1.5401998
5874,35.851395
5875,228.77594
5876,493.87268
5877,719.0108
5878,865.50146
5879,946.00543
5880,946.663
5881,788.8223
5882,678.59033
5883,602.9622
5884,400.7761
5885,39.383656
5886,50.13218
5887,-47.01317
5888,-1.3700914
5889,18.230778
5890,-22.548489
5891,-3.5630577
5892,-48.716988
5893,-75.63987
5894,-72.05025
5895,-19.913593
5896,-9.104107
5897,-54.25921
5898,28.759018
5899,272.2779
5900,496.72232
5901,699.1709
5902,824.2993
5903,891.36554
5904,879.95105
5905,796.12354
5906,662.2973
5907,553.97894
5908,410.85638
5909,83.26517
5910,51.319897
5911,-11.093974
5912,11.319957
5913,6.607414
5914,-40.796265
5915,-38.060104
5916,14.957249
5917,-6.6425157
5918,-71.46739
5919,15.3304405
5920,-6.910172
5921,-13.998764
5922,93.1022
5923,231.02707
5924,540.29694
5925,721.2273
5926,758.3461
5927,817.40405
5928,984.6203
5929,811.85175
5930,697.4015
5931,575.1759
5932,398.93396
5933,43.645184
5934,47.85177
5935,-29.534714
5936,-38.330433
5937,16.020197
5938,-20.669968
5939,-11.1453495
5940,58.85475
5941,-26.39166
5942,-8.803452
5943,-25.539549
5944,-2.3244193
5945,-10.248713
5946,22.05809
5947,213.28181
5948,501.38544
5949,718.2642
5950,873.16797
5951,941.7142
5952,937.2746
5953,803.5347
5954,757.12286
5955,553.6419
5956,407.25552
5957,112.39133
5958,27.955069
5959,30.336874
5960,35.356644
5961,80.093796
5962,62.58687
5963,15.169306
5964,-0.93174136
5965,4.4157205
5966,-1.6175052
5967,7.226195
5968,13.291977
5969,9.467954
5970,46.265675
5971,165.05411
5972,524.7155
5973,658.50574
5974,854.82465
5975,910.742
5976,944.4222
5977,819.3088
5978,689.50055
5979,598.0314
5980,461.86487
5981,131.83325
5982,51.701664
5983,56.733612
5984,49.821358
5985,37.48754
5986,36.851883
5987,-1.453173
5988,-11.632654
5989,-14.2388935
5990,-9.459923
5991,-11.390854
5992,0.61440074
5993,7.0416226
5994,25.13194
5995,206.30527
5996,490.04282
5997,719.23083
5998,825.29395
5999,911.8903
6000,918.39703
6001,784.4313
6002,643.8831
6003,554.4418
6004,358.56036
6005,115.83136
6006,35.12638
6007,25.872349
6008,1.6118674
6009,34.265347
6010,28.69045
6011,-59.219944
6012,-20.606709
6013,-15.605486
6014,-14.693647
6015,-20.884464
6016,-16.549227
6017,-3.6873586
6018,31.094261
6019,153.53387
6020,534.8893
6021,736.26733
6022,851.3967
6023,942.6596
6024,939.5581
6025,797.59656
6026,665.71094
6027,579.5495
6028,392.89145
6029,82.54809
6030,-12.155256
6031,-10.488077
6032,10.654402
6033,56.602116
6034,25.206553
6035,2.1219556
6036,-38.596874
6037,-17.946756
6038,16.223927
6039,10.379925
6040,12.382124
6041,19.099794
6042,4.1118765
6043,180.2484
6044,532.4012
6045,730.2432
6046,842.9056
6047,934.09796
6048,947.4358
6049,838.1995
6050,765.8095
6051,606.36694
6052,376.21017
6053,57.017673
6054,-26.04823
6055,50.218945
6056,19.69896
6057,23.067812
6058,48.75058
6059,9.160439
6060,10.044222
6061,34.534233
6062,24.766495
6063,23.049517
6064,23.05572
6065,7.3619714
6066,56.471256
6067,242.93153
6068,426.83527
6069,579.8024
6070,734.2069
6071,835.2652
6072,826.0437
6073,648.14453
6074,545.3245
6075,439.3906
6076,379.2473
6077,139.88483
6078,62.749294
6079,69.52801
6080,57.35375
6081,68.94439
6082,30.815603
6083,-18.406288
6084,-3.0011137
6085,-3.357849
6086,28.281807
6087,-18.124456
6088,-8.608717
6089,-7.3199306
6090,31.6048
6091,200.05212
6092,414.2585
6093,495.81808
6094,698.3118
6095,804.9483
6096,849.7789
6097,550.5304
6098,522.67316
6099,455.88882
6100,318.4767
6101,98.876205
6102,-68.19532
6103,0.57615566
6104,33.1288
6105,13.042242
6106,-46.62189
6107,-18.907843
6108,12.062341
6109,-24.812346
6110,5.2599654
6111,-0.76246977
6112,3.9259393
6113,-5.7044406
6114,33.879513
6115,200.9023
6116,415.28986
6117,581.1837
6118,760.2734
6119,832.77936
6120,826.72266
6121,717.4137
6122,624.9446
6123,524.6435
6124,343.4957
6125,56.32923
6126,-44.315136
6127,20.629925
6128,32.65651
6129,34.932487
6130,74.86243
6131,24.289122
6132,7.7943997
6133,-6.272941
6134,12.873309
6135,0.8106582
6136,10.89646
6137,13.600383
6138,43.81695
6139,146.18199
6140,399.28745
6141,620.8792
6142,742.12537
6143,827.2822
6144,832.49835
6145,588.6438
6146,523.59595
6147,417.03842
6148,345.93362
6149,107.028786
6150,-26.647821
6151,-33.46288
6152,1.9799266
6153,45.266327
6154,37.77909
6155,6.2433734
6156,10.898352
6157,-2.4100232
6158,21.40075
6159,-25.034971
6160,10.677829
6161,-7.905009
6162,34.345825
6163,225.08798
6164,376.59607
6165,551.1434
6166,740.61993
6167,790.9317
6168,826.2158
6169,672.01575
6170,542.8014
6171,470.6816
6172,315.27917
6173,69.27803
6174,48.683865
6175,41.300823
6176,51.235363
6177,32.48391
6178,47.85283
6179,-54.051548
6180,3.041527
6181,11.765231
6182,20.464481
6183,7.6709914
6184,42.57473
6185,37.543842
6186,85.38702
6187,217.43462
6188,418.5575
6189,620.59784
6190,687.3712
6191,826.0156
6192,832.52234
6193,602.93036
6194,484.73724
6195,421.81506
6196,262.35022
6197,123.16696
6198,30.907488
6199,52.301876
6200,-46.272305
6201,32.48391
6202,21.635153
6203,-89.82762
6204,42.72661
6205,24.734085
6206,63.462784
6207,-22.354034
6208,40.967304
6209,21.705803
6210,45.959034
6211,160.84706
6212,439.86435
6213,559.615
6214,711.1855
6215,812.47076
6216,829.9189
6217,618.3321
6218,522.588
6219,478.58136
6220,301.3313
6221,65.42056
6222,51.296383
6223,13.360708
6224,36.407814
6225,29.877663
6226,34.2748
6227,-16.744743
6228,4.5364203
6229,-4.385608
6230,14.645832
6231,4.1502457
6232,4.874865
6233,4.6832194
6234,87.32479
6235,143.98746
6236,423.92285
6237,577.2987
6238,779.5585
6239,828.99194
6240,830.7971
6241,589.08954
6242,493.51416
6243,443.0187
6244,295.77005
6245,66.016075
6246,39.31405
6247,29.466742
6248,35.57759
6249,49.72384
6250,50.29183
6251,7.1744437
6252,7.531178
6253,7.6024966
6254,12.024733
6255,11.667998
6256,11.541076
6257,14.523244
6258,49.271008
6259,183.20541
6260,411.4987
6261,574.41205
6262,730.54987
6263,839.96375
6264,839.5636
6265,630.129
6266,542.75397
6267,487.52664
6268,313.85333
6269,74.797226
6270,37.378666
6271,19.500042
6272,42.33337
6273,18.004095
6274,43.70471
6275,1.8142549
6276,20.583473
6277,42.370567
6278,18.04519
6279,48.46923
6280,46.799007
6281,45.892807
6282,81.74878
6283,236.21988
6284,425.644
6285,569.8196
6286,742.8461
6287,768.6588
6288,832.1843
6289,641.9444
6290,532.4169
6291,471.2219
6292,290.0098
6293,96.84847
6294,50.00605
6295,59.831276
6296,30.545317
6297,51.337074
6298,47.056854
6299,-3.2833805
6300,9.485324
6301,-35.49166
6302,51.60406
6303,-8.210817
6304,5.4190335
6305,-0.835441
6306,50.904964
6307,186.60509
6308,392.11035
6309,551.49445
6310,694.9201
6311,829.69293
6312,796.43945
6313,619.88995
6314,524.36597
6315,479.8504
6316,298.6122
6317,65.80698
6318,18.003635
6319,24.085066
6320,9.688536
6321,21.978466
