,fagundo
21113,867.6684
21114,961.06934
21115,950.44965
21116,1015.61145
21117,937.1775
21118,886.2169
21119,657.1532
21120,604.581
21121,158.09364
21122,21.68736
21123,-3.336587
21124,13.936919
21125,5.1572285
21126,-3.3472404
21127,1.0122596
21128,-3.286624
21129,-6.099187
21130,-4.4803405
21131,0.93549955
21132,4.3826704
21133,34.321022
21134,127.52274
21135,310.4998
21136,767.9773
21137,871.60724
21138,1003.2385
21139,1032.4244
21140,1030.3523
21141,884.92816
21142,800.149
21143,576.6411
21144,516.4599
21145,151.75156
21146,32.336555
21147,-5.579876
21148,-2.350843
21149,4.149182
21150,6.5446987
21151,15.543447
21152,-0.7846473
21153,-2.8672073
21154,7.44896
21155,4.4018383
21156,-5.6004124
21157,14.854845
21158,126.81816
21159,407.91223
21160,602.50793
21161,901.8374
21162,755.66943
21163,523.817
21164,875.05444
21165,880.3988
21166,687.5208
21167,304.96014
21168,290.8331
21169,159.84305
21170,11.11897
21171,-14.1621
21172,-11.677664
21173,-16.09864
21174,-14.026196
21175,-2.8325186
21176,2.5662758
21177,-3.1476698
21178,-1.031882
21179,2.976309
21180,-2.8693185
21181,24.258242
21182,135.98485
21183,372.0759
21184,689.4756
21185,930.774
21186,961.27484
21187,1009.6095
21188,983.4156
21189,844.41144
21190,730.5995
21191,689.41925
21192,365.18945
21193,155.90286
21194,26.377577
21195,-2.3394952
21196,-2.9656599
21197,-14.354041
21198,-2.843537
21199,-1.4466947
21200,-12.36972
21201,11.295687
21202,7.837195
21203,0.6244653
21204,-2.852439
21205,-1.9570476
21206,102.88371
21207,355.48218
21208,603.66376
21209,838.079
21210,926.8385
21211,1056.1854
21212,1031.0118
21213,976.4121
21214,769.3996
21215,546.71643
21216,453.59216
21217,96.64254
21218,15.261731
21219,1.917224
21220,24.003824
21221,-0.24308264
21222,2.6690423
21223,-0.64154905
21224,-3.7512944
21225,-7.2160506
21226,1.6612711
21227,-4.8859158
21228,-11.891977
21229,15.936738
21230,57.542095
21231,337.29688
21232,751.43854
21233,788.78296
21234,853.9213
21235,838.21405
21236,930.1992
21237,963.9665
21238,854.96075
21239,703.0926
21240,578.8798
21241,63.36566
21242,97.356224
21243,34.746323
21244,27.089466
21245,-1.8045069
21246,-16.499495
21247,-0.40230623
21248,-4.3780355
21249,4.23726
21250,3.4268284
21251,9.8022785
21252,5.019046
21253,32.15897
21254,160.87273
21255,430.62436
21256,421.72232
21257,528.41144
21258,862.0276
21259,972.5155
21260,965.1749
21261,980.9395
21262,872.48816
21263,721.23956
21264,502.08896
21265,200.6598
21266,18.539143
21267,2.75212
21268,-13.709039
21269,1.6645137
21270,36.098763
21271,11.670874
21272,4.3416557
21273,4.7242417
21274,6.362862
21275,0.05188266
21276,3.61404
21277,30.215534
21278,131.02293
21279,311.12943
21280,534.9292
21281,842.3132
21282,938.7588
21283,911.754
21284,978.7277
21285,813.56555
21286,769.44574
21287,567.12036
21288,397.27036
21289,271.17886
21290,24.850727
21291,7.631939
21292,-1.0666997
21293,-2.0159936
21294,-3.3798184
21295,4.03266
21296,-1.119874
21297,2.1333895
21298,3.111411
21299,-3.079373
21300,4.6392345
21301,28.866903
21302,142.8422
21303,361.3011
21304,616.0813
21305,868.653
21306,968.0037
21307,1051.905
21308,1029.4326
21309,921.08704
21310,807.2917
21311,681.62366
21312,572.808
21313,140.38182
21314,77.26903
21315,12.091726
21316,-0.3478322
21317,-6.134139
21318,-13.270205
21319,-3.1733084
21320,-2.789276
21321,-1.9185886
21322,0.9704333
21323,1.6007559
21324,-0.6739846
21325,12.162529
21326,86.85969
21327,363.10938
21328,447.8688
21329,699.35944
21330,694.2541
21331,701.6698
21332,662.505
21333,851.31824
21334,834.38666
21335,699.6033
21336,382.26352
21337,154.90128
21338,46.108315
21339,30.208984
21340,19.573563
21341,-7.6019177
21342,8.2374935
21343,-4.4466963
21344,-4.187419
21345,-9.532175
21346,-6.51431
21347,-5.6373005
21348,-19.108534
21349,-35.00308
21350,70.158356
21351,197.307
21352,523.9081
21353,830.18427
21354,872.8337
21355,826.7571
21356,885.6219
21357,848.7466
21358,807.0244
21359,596.78864
21360,463.73608
21361,95.86761
21362,29.61855
21363,-6.5978055
21364,-12.172606
21365,-2.8990042
21366,1.6991528
21367,8.604299
21368,6.820074
21369,-0.3702477
21370,-6.019432
21371,7.335246
21372,-32.342316
21373,22.782757
21374,59.64577
21375,201.78432
21376,580.62604
21377,752.46796
21378,886.38684
21379,887.027
21380,1002.8375
21381,901.20166
21382,835.2065
21383,662.94604
21384,460.7397
21385,75.378876
21386,12.258266
21387,-8.149038
21388,-13.587009
21389,-13.542381
21390,-15.000819
21391,6.574444
21392,1.4574739
21393,9.722203
21394,6.0490885
21395,3.7387571
21396,11.166468
21397,22.846033
21398,88.82412
21399,255.49693
21400,580.3151
21401,765.9574
21402,904.1809
21403,924.26355
21404,969.5644
21405,899.3184
21406,764.2356
21407,650.6149
21408,437.65884
21409,55.701275
21410,7.549523
21411,56.771206
21412,-4.8325853
21413,-5.388435
21414,-13.523913
21415,0.420916
21416,-2.1703293
21417,-2.7281034
21418,-4.609539
21419,-5.3774915
21420,-1.1687195
21421,23.989132
21422,120.87011
21423,356.97128
21424,452.72177
21425,685.0961
21426,700.4774
21427,586.4075
21428,389.52957
21429,581.5739
21430,645.87317
21431,526.8585
21432,318.21442
21433,121.69868
21434,32.399754
21435,1.3023274
21436,-6.9975867
21437,-14.093995
21438,-4.767836
21439,0.6983666
21440,0.1459547
21441,-0.77553993
21442,-3.6057389
21443,4.4805746
21444,-4.6804476
21445,37.528316
21446,117.28523
21447,247.38016
21448,519.61926
21449,646.60095
21450,756.40234
21451,821.41846
21452,832.3712
21453,737.83386
21454,693.1163
21455,472.11642
21456,198.5824
21457,36.856827
21458,36.779778
21459,28.395996
21460,27.621508
21461,-6.901273
21462,-2.3212337
21463,-8.316015
21464,-3.8734224
21465,-5.8483014
21466,37.22158
21467,33.007973
21468,35.421318
21469,66.54678
21470,111.07068
21471,326.91025
21472,666.1774
21473,743.9485
21474,824.0151
21475,864.2262
21476,873.39374
21477,764.39575
21478,612.7383
21479,443.17508
21480,215.36774
21481,86.190414
21482,11.543795
21483,-4.837003
21484,0.98483187
21485,3.868836
21486,-2.5125837
21487,-0.28653452
21488,0.05801687
21489,-6.9626513
21490,-4.561511
21491,2.4352632
21492,1.6609228
21493,13.7632065
21494,94.21208
21495,318.74307
21496,474.8001
21497,436.15408
21498,535.2092
21499,861.2326
21500,720.5828
21501,779.99445
21502,636.05035
21503,597.1657
21504,330.68512
21505,139.9229
21506,15.571338
21507,-5.622084
21508,4.2250085
21509,-11.5175905
21510,-2.0080943
21511,-0.4544144
21512,-4.8791203
21513,-1.0004646
21514,-3.354643
21515,-6.7666745
21516,-3.968655
21517,25.88152
21518,137.42699
21519,359.60727
21520,629.46204
21521,821.53265
21522,826.16754
21523,836.8928
21524,857.2011
21525,800.9151
21526,679.84045
21527,481.93936
21528,372.24506
21529,143.54767
21530,54.770588
21531,16.051313
21532,-11.199042
21533,-4.4785624
21534,-6.5365047
21535,1.4907855
21536,2.1978981
21537,0.0013755597
21538,3.3629694
21539,-0.15199342
21540,6.5846553
21541,23.43926
21542,132.56802
21543,388.35464
21544,628.8269
21545,761.92737
21546,845.9166
21547,900.0155
21548,923.9803
21549,822.13763
21550,760.93005
21551,582.0235
21552,350.48492
21553,172.85721
21554,38.079212
21555,4.3358216
21556,9.838425
21557,2.5895762
21558,-4.168165
21559,-6.3686385
21560,3.086601
21561,-6.612935
21562,-1.3262967
21563,-6.869429
21564,7.470273
21565,30.09201
21566,118.48312
21567,297.77924
21568,683.6043
21569,793.51086
21570,816.9755
21571,929.55145
21572,989.8988
21573,710.172
21574,765.24884
21575,566.2008
21576,322.52957
21577,103.72256
21578,44.678993
21579,-0.89473027
21580,-3.142671
21581,-6.1907477
21582,-14.012686
21583,2.9555838
21584,3.3441722
21585,-0.49079597
21586,7.1702247
21587,-0.093773626
21588,-0.222377
21589,21.431927
21590,124.7159
21591,335.91824
21592,383.1866
21593,686.05774
21594,766.45355
21595,775.14355
21596,705.86664
21597,663.65106
21598,757.13074
21599,576.8976
21600,396.10425
21601,116.04757
21602,23.86498
21603,1.6992468
21604,33.535706
21605,37.64081
21606,42.630352
21607,8.120148
21608,-8.175155
21609,8.175747
21610,-8.314966
21611,5.666171
21612,16.338692
21613,25.915844
21614,111.41029
21615,279.44238
21616,619.0659
21617,658.7704
21618,739.1867
21619,863.0177
21620,790.19965
21621,766.02985
21622,652.2574
21623,454.45334
21624,212.76186
21625,80.86445
21626,1.8547628
21627,-4.168375
21628,-3.1294832
21629,-10.322393
21630,-10.191299
21631,3.4318917
21632,-2.3134546
21633,-5.5877805
21634,-1.9342588
21635,0.35763976
21636,-15.590954
21637,24.544645
21638,108.565544
21639,394.86087
21640,363.9144
21641,232.95087
21642,349.22516
21643,595.42676
21644,614.56165
21645,592.2826
21646,506.79166
21647,399.33023
21648,195.54633
21649,80.788795
21650,56.413837
21651,45.576767
21652,34.760025
21653,20.610722
21654,36.43574
21655,1.3072426
21656,3.5577748
21657,2.4233224
21658,-2.3100336
21659,2.6420004
21660,4.7959805
21661,40.6836
21662,100.1243
21663,228.77844
21664,405.06073
21665,459.3716
21666,455.5423
21667,818.74695
21668,565.1247
21669,665.2483
21670,626.11365
21671,428.5523
21672,236.93864
21673,36.113575
21674,37.781548
21675,38.01582
21676,12.302817
21677,9.655191
21678,11.321762
21679,-3.3444264
21680,-6.772458
21681,0.17856896
21682,3.5087895
21683,1.9943388
21684,3.3621016
21685,61.448822
21686,104.15632
21687,317.81866
21688,463.94748
21689,493.09952
21690,757.81445
21691,855.0079
21692,672.9224
21693,723.21027
21694,725.2831
21695,415.18857
21696,309.8217
21697,35.936077
21698,23.06018
21699,2.2241533
21700,9.990467
21701,19.737265
21702,24.246117
21703,-5.5887675
21704,-13.282345
21705,16.397314
21706,-5.786999
21707,-14.0262785
21708,16.454079
21709,33.04444
21710,156.24359
21711,321.9957
21712,631.534
21713,829.08264
21714,801.98914
21715,611.46173
21716,1062.9558
21717,929.0478
21718,837.8516
21719,633.00934
21720,508.54895
21721,141.71083
21722,56.095985
21723,25.222794
21724,8.759413
21725,5.884404
21726,-5.9318995
21727,15.769586
21728,29.612024
21729,-0.4637566
21730,45.162712
21731,48.9824
21732,-3.4179265
21733,59.21769
21734,92.83604
21735,377.23682
21736,563.9763
21737,820.1753
21738,863.0418
21739,841.8704
21740,977.64996
21741,846.1462
21742,648.9275
21743,669.91785
21744,813.69867
21745,738.9733
21746,608.4692
21747,380.78787
21748,114.00015
21749,81.20601
21750,33.08174
21751,20.54412
21752,-18.37388
21753,-5.4026914
21754,1.0382211
21755,-6.926304
21756,-3.1625588
21757,-1.3235961
21758,0.88883173
21759,2.7039592
21760,10.72853
21761,109.55257
21762,297.85574
21763,605.32745
21764,899.81116
21765,890.0275
21766,932.93555
21767,965.52484
21768,834.0407
21769,755.9773
21770,598.0198
21771,400.75824
21772,119.93331
21773,60.09922
21774,18.819788
21775,-11.728861
21776,-7.474382
21777,4.768174
21778,1.9581369
21779,4.6491666
21780,1.7116998
21781,7.338438
21782,1.5337611
21783,3.4479558
21784,22.618572
21785,110.178955
21786,333.73886
21787,711.1112
21788,777.94696
21789,827.8794
21790,696.37006
21791,817.9083
21792,763.8439
21793,679.4648
21794,625.9059
21795,253.89442
21796,129.58916
21797,18.167982
21798,-25.00172
21799,-8.43876
21800,-13.94957
21801,-6.8116045
21802,-11.832925
21803,-12.029835
21804,-3.1765575
21805,1.6821764
21806,1.5662462
21807,-0.86386544
21808,29.987646
21809,140.32008
21810,362.353
21811,625.4082
21812,684.5611
21813,794.16284
21814,835.2153
21815,963.7798
21816,845.48236
21817,754.2082
21818,613.88116
21819,369.32062
21820,63.268078
21821,-1.4903636
21822,44.789352
21823,26.430828
21824,36.67375
21825,39.905876
21826,19.76221
21827,17.537664
21828,46.300877
21829,6.1350784
21830,26.300293
21831,-4.341177
21832,41.895935
21833,171.71828
21834,435.82034
21835,622.5137
21836,714.6975
21837,1032.3386
21838,1020.5293
21839,934.4983
21840,936.86523
21841,593.86163
21842,320.04745
21843,194.27237
21844,122.87648
21845,95.03576
21846,27.648283
21847,6.388369
21848,26.959927
21849,16.40157
21850,-10.227589
21851,8.764158
21852,-6.1676445
21853,-5.4042196
21854,12.087075
21855,-1.6135756
21856,21.758617
21857,147.85812
21858,354.3422
21859,654.47064
21860,914.3015
21861,942.579
21862,968.7227
21863,1033.9176
21864,917.99005
21865,598.55365
21866,315.99573
21867,212.1971
21868,134.72385
21869,71.361336
21870,61.12957
21871,34.85401
21872,4.828136
21873,19.247313
21874,54.895103
21875,25.322233
21876,50.948517
21877,22.546057
21878,46.676373
21879,39.766094
21880,58.953297
21881,158.97469
21882,241.23015
21883,434.29648
21884,669.0408
21885,789.15106
21886,785.63214
21887,743.5545
21888,682.1633
21889,541.7373
21890,426.80725
21891,213.88553
21892,118.06475
21893,83.25754
21894,54.260113
21895,31.89061
21896,42.002167
21897,45.666595
21898,15.475092
21899,27.90876
21900,33.829937
21901,2.37255
21902,-15.092281
21903,-3.9073753
21904,3.2586486
21905,95.611984
21906,322.79175
21907,620.4656
21908,729.8036
21909,828.75006
21910,965.9319
21911,992.75085
21912,885.11444
21913,731.9179
21914,559.9957
21915,453.73886
21916,128.76291
21917,81.800735
21918,21.170832
21919,-4.039441
21920,2.927514
21921,0.18463024
21922,-0.24314338
21923,-8.261367
21924,3.8251655
21925,13.10884
21926,-1.2415217
21927,1.2665929
21928,34.338455
21929,68.56475
21930,261.8674
21931,616.00244
21932,761.9156
21933,913.5073
21934,953.522
21935,893.43353
21936,699.8334
21937,739.2993
21938,507.52713
21939,437.25085
21940,94.78344
21941,46.713406
21942,10.346645
21943,-19.934784
21944,-9.560968
21945,-19.78014
21946,5.86885
21947,10.931517
21948,20.740171
21949,5.5010953
21950,-3.7197201
21951,10.066726
21952,23.393618
21953,83.16468
21954,286.1028
21955,575.2612
21956,719.00653
21957,775.8401
21958,863.05133
21959,908.0972
21960,781.9922
21961,725.3286
21962,566.18994
21963,356.0763
21964,113.40816
21965,1.7170477
21966,-2.213927
21967,9.032934
21968,5.414939
21969,3.7433631
21970,-1.1570323
21971,-0.77300006
21972,0.0010067746
21973,-8.629069
21974,-12.525973
21975,-0.7084956
21976,22.370958
21977,96.08215
21978,256.55472
21979,608.897
21980,823.12286
21981,807.104
21982,832.42395
21983,813.304
21984,699.9027
21985,636.64453
21986,517.5758
21987,382.05685
21988,128.15324
21989,112.11403
21990,9.896955
21991,4.4035125
21992,5.431146
21993,4.6091466
21994,20.64862
21995,-1.1542261
21996,-2.7444246
21997,-3.137845
21998,1.4384007
21999,2.954737
22000,19.397915
22001,123.1774
22002,264.54883
22003,650.6188
22004,802.01886
22005,925.3473
22006,989.4747
22007,985.52625
22008,828.0305
22009,703.27496
22010,565.587
22011,475.43546
22012,124.81639
22013,87.2701
22014,45.566822
22015,14.210003
22016,10.674261
22017,-0.03661316
22018,-17.22039
22019,-8.127815
22020,-4.8232512
22021,-4.706357
22022,-17.409517
22023,-16.026539
22024,24.144787
22025,61.495945
22026,272.86084
22027,617.37354
22028,699.6808
22029,754.2784
22030,945.85516
22031,921.3034
22032,843.78827
22033,753.7003
22034,594.4639
22035,348.29684
22036,147.42194
22037,47.282307
22038,24.857494
22039,30.233265
22040,43.93953
22041,2.0706637
22042,-10.318417
22043,-5.8693495
22044,-4.2863097
22045,-5.9149036
22046,-2.9716973
22047,-1.9056339
22048,24.75753
22049,45.287956
22050,272.86084
22051,621.8586
22052,740.3369
22053,836.85016
22054,952.524
22055,938.83844
22056,823.0181
22057,705.5214
22058,617.88574
22059,428.53955
22060,97.102325
22061,90.86081
22062,28.214647
22063,23.627335
22064,7.74781
22065,-12.262929
22066,-6.44121
22067,-2.468666
22068,0.258407
22069,-4.257991
22070,1.9996196
22071,1.1925733
22072,37.956604
22073,26.529284
22074,292.18314
22075,665.29266
22076,731.3584
22077,878.6403
22078,943.2184
22079,954.4875
22080,812.7746
22081,788.8995
22082,663.08777
22083,461.2092
22084,131.21057
22085,26.562672
22086,11.353276
22087,12.7296295
22088,-13.785864
22089,-1.3794839
22090,-5.4134398
22091,24.330503
22092,-4.317448
22093,23.65874
22094,-1.269363
22095,2.2179825
22096,27.494276
22097,54.407795
22098,259.64905
22099,595.629
22100,688.0192
22101,834.9927
22102,924.99384
22103,948.6597
22104,687.37524
22105,444.01984
22106,519.42206
22107,475.47964
22108,135.32578
22109,58.39458
22110,28.317293
22111,13.203533
22112,3.884925
22113,-1.0400393
22114,9.76189
22115,-3.838752
22116,3.8757474
22117,-17.357533
22118,-3.8753424
22119,-1.3093041
22120,10.230861
