,cabildo
1804,48.287693
1805,88.19404
1806,50.38022
1807,29.97612
1808,107.2954
1809,366.76102
1810,554.4294
1811,726.26373
1812,725.98376
1813,776.199
1814,713.50916
1815,635.2127
1816,389.83542
1817,309.8031
1818,80.214584
1819,14.854374
1820,28.318941
1821,33.307343
1822,45.446262
1823,44.30866
1824,-7.714861
1825,108.522354
1826,33.62884
1827,51.771526
1828,36.688007
1829,-5.4628935
1830,-9.667719
1831,20.49539
1832,97.837616
1833,345.41687
1834,546.2729
1835,692.7398
1836,765.2778
1837,749.5732
1838,634.36847
1839,482.7859
1840,476.6794
1841,366.71777
1842,121.85234
1843,73.66914
1844,26.105747
1845,-2.2619975
1846,79.59235
1847,26.170523
1848,27.359192
1849,-9.756869
1850,25.564827
1851,17.318163
1852,27.3003
1853,28.95363
1854,5.155566
1855,39.618294
1856,220.55527
1857,585.021
1858,811.0489
1859,757.7536
1860,902.8005
1861,935.56006
1862,803.17676
1863,647.43146
1864,501.25137
1865,326.70297
1866,138.3906
1867,121.194016
1868,98.69931
1869,99.571556
1870,83.71842
1871,71.02963
1872,3.5637755
1873,21.889572
1874,29.467354
1875,27.359339
1876,12.02371
1877,53.113026
1878,55.518032
1879,46.40864
1880,253.95377
1881,601.82465
1882,845.0031
1883,820.04956
1884,918.478
1885,943.1171
1886,824.85205
1887,687.34625
1888,542.40814
1889,377.51602
1890,129.54272
1891,47.660664
1892,2.0459037
1893,39.559017
1894,84.33709
1895,40.31412
1896,31.65936
1897,-55.103695
1898,-45.9404
1899,-43.253036
1900,-33.79421
1901,-5.585507
1902,-56.3565
1903,20.95669
1904,180.49872
1905,628.27997
1906,812.7145
1907,918.302
1908,891.95197
1909,938.7691
1910,781.1152
1911,683.0326
1912,469.6782
1913,393.08365
1914,191.25528
1915,-79.29546
1916,-38.89734
1917,23.105953
1918,33.173668
1919,31.443754
1920,-7.4676104
1921,-7.3444967
1922,8.755165
1923,20.621117
1924,3.152746
1925,6.4862204
1926,8.122034
1927,44.371944
1928,265.4375
1929,572.9891
1930,714.61725
1931,850.1562
1932,967.24756
1933,935.2275
1934,753.5433
1935,534.20447
1936,324.07968
1937,301.07275
1938,-6.7965183
1939,55.861237
1940,109.962616
1941,95.94298
1942,105.474106
1943,123.35262
1944,17.23746
1945,53.03873
1946,61.256897
1947,41.768017
1948,90.50848
1949,161.36336
1950,62.81605
1951,85.0719
1952,272.2166
1953,658.5552
1954,804.02515
1955,851.58887
1956,994.26196
1957,921.39624
1958,982.61096
1959,662.07245
1960,605.14453
1961,364.15762
1962,157.03163
1963,123.709564
1964,110.93516
1965,107.56455
1966,104.747894
1967,94.82499
1968,48.074905
1969,26.254883
1970,60.525787
1971,69.64255
1972,100.68035
1973,80.51764
1974,71.245804
1975,70.387955
1976,297.56277
1977,678.7355
1978,758.8437
1979,829.5271
1980,1010.3096
1981,932.4747
1982,931.758
1983,632.5114
1984,579.6098
1985,436.4669
1986,183.93613
1987,116.51635
1988,103.019875
1989,99.09211
1990,78.63978
1991,122.76755
1992,53.235313
1993,64.5127
1994,56.538124
1995,88.87944
1996,45.08826
1997,45.060127
1998,97.0509
1999,88.17498
2000,304.03528
2001,684.0453
2002,818.04425
2003,882.25806
2004,802.361
2005,934.8823
2006,801.00415
2007,676.4227
2008,474.3133
2009,443.06592
2010,177.17058
2011,104.6926
2012,55.952583
2013,61.61797
2014,36.365765
2015,127.711525
2016,-25.292658
2017,3.5641868
2018,-25.904184
2019,-30.795992
2020,71.7961
2021,90.78748
2022,90.53391
2023,92.24855
2024,210.26848
2025,611.3493
2026,859.55133
2027,788.6919
2028,904.70886
2029,669.9016
2030,838.07886
2031,588.3244
2032,505.12054
2033,375.29227
2034,190.48906
2035,157.16257
2036,132.90932
2037,98.52647
2038,109.1688
2039,6.103196
2040,52.844627
2041,83.75604
2042,99.25856
2043,56.964447
2044,97.25625
2045,109.73377
2046,84.53771
2047,-4.7622337
2048,87.01922
2049,508.9224
2050,788.4004
2051,819.98474
2052,809.98785
2053,887.54816
2054,756.869
2055,571.7424
2056,588.94324
2057,347.6758
2058,150.97272
2059,47.76688
2060,34.75915
2061,69.43131
2062,21.784903
2063,-20.091444
2064,-9.509019
2065,14.90514
2066,-1.2837114
2067,0.5990418
2068,6.215072
2069,14.340734
2070,4.759496
2071,91.70812
2072,157.71803
2073,440.2877
2074,661.9487
2075,796.5782
2076,820.5981
2077,870.4539
2078,819.8797
2079,498.08398
2080,547.3076
2081,253.62639
2082,101.769684
2083,-24.73919
2084,7.9601717
2085,12.759172
2086,10.4549055
2087,-72.35075
2088,3.9395475
2089,-8.502155
2090,-12.071843
2091,9.46482
2092,15.973209
2093,7.420709
2094,9.761143
2095,48.886112
2096,154.30458
2097,381.37152
2098,702.0399
2099,774.2353
2100,832.382
2101,950.17725
2102,698.8438
2103,553.27014
2104,456.46613
2105,255.80098
2106,104.58481
2107,49.79026
2108,-27.480988
2109,17.979242
2110,29.707178
2111,-7.3900394
2112,-14.906495
2113,-7.5980396
2114,0.42610165
2115,2.72183
2116,-6.3731074
2117,3.4198105
2118,72.4769
2119,43.712925
2120,239.9293
2121,535.1926
2122,793.8088
2123,910.5478
2124,985.4431
2125,950.675
2126,952.154
2127,691.44147
2128,589.7005
2129,399.47153
2130,177.23137
2131,80.84925
2132,117.06404
2133,105.00419
2134,113.1409
2135,55.201187
2136,1.1156894
2137,7.216426
2138,-21.897821
2139,40.999775
2140,34.98027
2141,37.72984
2142,41.45968
2143,97.46178
2144,329.72983
2145,674.4332
2146,802.3788
2147,855.7717
2148,927.7213
2149,1003.5927
2150,821.7626
2151,647.35455
2152,504.4008
2153,394.5488
2154,168.5655
2155,74.638626
2156,92.17559
2157,80.34762
2158,67.76909
2159,83.989815
2160,93.51117
2161,76.98569
2162,87.23303
2163,54.42775
2164,26.861977
2165,21.409794
2166,-32.403122
2167,-18.020283
2168,186.52687
2169,544.9296
2170,787.4483
2171,841.55133
2172,952.5926
2173,972.48236
2174,702.4057
2175,517.8783
2176,416.2497
2177,315.4201
2178,108.90136
2179,85.5526
2180,63.747467
2181,88.47535
2182,56.76146
2183,60.702694
2184,8.62733
2185,7.0637846
2186,-1.4922613
2187,16.59265
2188,2.3317049
2189,6.2340093
2190,-6.0372276
2191,14.586915
2192,243.02322
2193,554.3911
2194,735.6
2195,824.6079
2196,874.924
2197,900.81195
2198,714.08203
2199,536.2783
2200,438.9844
2201,272.05878
2202,97.41735
2203,66.135506
2204,65.65187
2205,32.52342
2206,55.390244
2207,27.682512
2208,2.6074502
2209,21.278019
2210,25.31693
2211,12.406709
2212,46.28898
2213,-19.258953
2214,-9.217891
2215,17.518211
2216,147.51268
2217,510.88504
2218,637.6718
2219,850.7603
2220,850.0642
2221,838.8955
2222,792.6355
2223,625.0187
2224,498.19815
2225,371.04596
2226,148.71361
2227,92.77333
2228,57.334435
2229,61.600956
2230,-2.1919682
2231,-23.189722
2232,-5.530803
2233,-64.22365
2234,114.94388
2235,63.53607
2236,66.085106
2237,94.38554
2238,47.69839
2239,42.087795
2240,170.02086
2241,561.75604
2242,726.9683
2243,1002.2187
2244,943.8261
2245,899.75854
2246,811.68713
2247,642.948
2248,468.22705
2249,401.88348
2250,149.98535
2251,24.29355
2252,-39.14926
2253,49.838432
2254,109.16213
2255,49.626217
2256,8.877507
2257,-0.3163614
2258,-0.9649834
2259,-0.7352118
2260,30.725294
2261,0.68215746
2262,-11.051637
2263,49.388626
2264,191.73297
2265,484.9162
2266,685.7809
2267,795.20544
2268,830.32935
2269,737.1511
2270,715.8972
2271,453.97647
2272,434.31842
2273,312.84546
2274,46.291283
2275,77.64568
2276,94.68836
2277,85.54038
2278,77.56526
2279,50.28251
2280,22.256523
2281,-19.78471
2282,43.644497
2283,61.141006
2284,62.963745
2285,19.073038
2286,16.49391
2287,64.76983
2288,190.6933
2289,553.78577
2290,771.8996
2291,943.24725
2292,1061.1361
2293,1102.9603
2294,962.3114
2295,678.9865
2296,655.10864
2297,380.01175
2298,111.722595
2299,23.795567
2300,55.600513
2301,48.737015
2302,24.360367
2303,62.262737
2304,41.75642
2305,49.351074
2306,49.991375
2307,41.39458
2308,29.340572
2309,77.71095
2310,40.476833
2311,84.84784
2312,251.20189
2313,544.0817
2314,749.73145
2315,857.33044
2316,915.07043
2317,1074.2454
2318,825.38965
2319,620.8067
2320,532.53644
2321,193.6382
2322,136.98796
2323,117.733925
2324,110.6175
2325,165.54596
2326,101.93566
2327,124.05585
2328,48.372936
2329,62.52409
2330,23.363655
2331,41.847595
2332,14.473666
2333,59.921535
2334,2.838199
2335,44.585102
2336,233.25868
2337,508.02634
2338,756.6661
2339,853.3608
2340,847.20715
2341,897.39417
2342,702.69434
2343,420.80258
2344,439.90793
2345,384.9509
2346,146.40323
2347,73.499405
2348,63.584602
2349,78.65473
2350,55.98666
2351,51.044865
2352,30.401464
2353,2.5714202
2354,2.5714202
2355,30.503746
2356,11.064953
2357,18.703138
2358,-8.686751
2359,13.54137
2360,231.28583
2361,675.4802
2362,738.99164
2363,805.66315
2364,858.4724
2365,905.4097
2366,772.4858
2367,608.5898
2368,488.1315
2369,399.08255
2370,140.73161
2371,91.66395
2372,67.30339
2373,62.995754
2374,58.83434
2375,62.307323
2376,52.166367
2377,-0.5606794
2378,11.233544
2379,86.31507
2380,-4.2499247
2381,3.7994823
2382,0.8385572
2383,45.248585
2384,231.21838
2385,501.18213
2386,695.4658
2387,828.3386
2388,965.4177
2389,810.59766
2390,925.2813
2391,574.02014
2392,457.48676
2393,350.7351
2394,102.79695
2395,23.742954
2396,-17.884777
2397,-8.173596
2398,17.346516
2399,-5.3679204
2400,1.1701158
2401,11.495253
2402,-15.184296
2403,10.1446705
2404,-10.634412
2405,-43.50811
2406,21.191387
2407,15.230224
2408,229.63246
2409,526.61914
2410,726.0909
2411,772.60333
2412,918.432
2413,833.07556
2414,718.8656
2415,502.19778
2416,315.69812
2417,336.90335
2418,115.70569
2419,41.209724
2420,16.112509
2421,25.659342
2422,52.96106
2423,39.730755
2424,23.6982
2425,34.9518
2426,44.587337
2427,41.14861
2428,119.91253
2429,48.09704
2430,39.552406
2431,34.1142
2432,238.88701
2433,443.18167
2434,811.06604
2435,814.71423
2436,889.97076
2437,749.12646
2438,778.9558
2439,574.24945
2440,416.8955
2441,337.1921
2442,122.46783
2443,98.64815
2444,71.92744
2445,66.16485
2446,64.44017
2447,51.47439
2448,5.82176
2449,8.278167
2450,1.9032104
2451,11.442207
2452,-3.0521703
2453,19.352823
2454,0.33180425
2455,156.01782
2456,526.3557
2457,717.5777
2458,784.77594
2459,932.92645
2460,878.07806
2461,789.5293
2462,534.63806
2463,429.64056
2464,299.87717
2465,121.01508
2466,71.96108
2467,83.51011
2468,77.05494
2469,23.943115
2470,63.158535
2471,8.348633
2472,25.56309
2473,55.113247
2474,15.443397
2475,-33.810802
2476,24.73589
2477,39.101917
2478,14.386231
2479,109.603325
2480,403.41577
2481,629.64417
2482,760.5688
2483,817.6778
2484,896.8856
2485,809.8595
2486,583.8302
2487,465.17288
2488,360.27002
2489,160.04832
2490,83.66237
2491,8.148671
2492,29.643534
2493,88.83233
2494,75.3722
2495,44.10217
2496,38.39621
2497,53.4813
2498,115.7633
2499,48.281776
2500,60.91415
2501,94.93225
2502,69.65997
2503,252.48671
2504,506.8619
2505,707.1525
2506,830.47
2507,909.16766
2508,888.1678
2509,893.2465
2510,595.42413
2511,482.61133
2512,382.3642
2513,142.44617
2514,106.88143
2515,97.65236
2516,19.87568
2517,85.613785
2518,59.39151
2519,47.072754
2520,41.8762
2521,44.5515
2522,7.3388658
2523,46.818703
2524,10.729098
2525,44.519146
2526,61.074448
2527,252.75877
2528,541.0183
2529,798.5281
2530,805.16156
2531,837.4485
2532,902.88885
2533,872.70856
2534,655.80945
2535,594.1672
2536,453.4921
2537,138.94785
2538,54.149464
2539,100.145195
2540,107.256325
2541,106.1822
2542,28.972437
2543,-18.521736
2544,-2.947764
2545,2.64787
2546,-3.0627904
2547,7.6028924
2548,46.448135
2549,5.9669266
2550,15.942528
2551,184.41675
2552,476.22733
2553,799.0557
2554,864.0527
2555,935.5303
2556,933.9862
2557,746.26776
2558,456.5685
2559,388.00647
2560,255.64958
2561,71.86857
2562,9.751897
2563,26.339514
2564,3.0141337
2565,3.7442033
2566,11.817141
2567,12.466069
2568,-2.1082747
2569,-12.797723
2570,-22.79664
2571,3.5129046
2572,2.1434743
2573,3.3305974
2574,12.536836
2575,119.782326
2576,437.4337
2577,735.12177
2578,781.05817
2579,828.9231
2580,861.6169
2581,773.3559
2582,438.50925
2583,427.17444
2584,229.08861
2585,109.146355
2586,22.184065
2587,13.016341
2588,-21.80438
2589,-2.3735635
2590,43.283417
2591,33.325165
2592,-2.4106596
2593,-9.178823
2594,-7.94265
2595,0.72878987
2596,37.53455
2597,-2.1183562
2598,157.78737
2599,287.59958
2600,654.4721
2601,914.13727
2602,1065.4424
2603,1147.6031
2604,1086.5349
2605,942.6491
2606,884.1222
2607,784.4942
2608,599.5859
2609,175.34587
2610,124.15894
2611,101.82276
2612,98.24864
2613,58.831005
2614,22.501802
2615,52.81218
2616,80.39213
2617,53.809937
2618,-2.3394873
2619,79.52485
2620,82.49425
2621,116.88261
2622,228.16173
2623,422.72287
2624,709.3943
2625,959.6355
2626,1037.8625
2627,1103.2517
2628,1062.4734
2629,930.1822
2630,652.28674
2631,730.56024
2632,522.5226
2633,183.08716
2634,135.99872
2635,82.71557
2636,106.52743
2637,46.188892
2638,54.993225
2639,-13.819915
2640,-24.470789
2641,10.197502
2642,14.286536
2643,21.461554
2644,43.42787
2645,67.50544
2646,185.1355
2647,385.6823
2648,689.6276
2649,937.24664
2650,1010.55505
2651,1018.0391
2652,1049.662
2653,960.4993
2654,886.326
2655,722.52234
2656,600.38
2657,133.82603
2658,138.55281
2659,110.91794
2660,91.09122
2661,106.965744
2662,38.474842
2663,26.354336
2664,19.526762
2665,8.599593
2666,16.948889
2667,15.032613
2668,-10.000123
2669,12.656701
2670,48.404255
2671,320.2881
2672,708.37195
2673,952.71893
2674,931.0639
2675,1046.4518
2676,1115.0851
2677,949.3109
2678,927.8539
2679,722.7582
2680,583.7496
2681,249.70184
2682,66.38312
2683,-2.0980806
2684,16.475513
2685,5.9113054
2686,22.510063
2687,37.22301
2688,-6.7392583
2689,0.34368083
2690,2.604736
2691,-4.6809688
2692,9.435021
2693,22.360315
2694,104.35611
2695,363.69852
2696,741.7653
2697,923.1181
2698,979.0069
2699,976.87634
2700,885.0794
2701,851.15936
2702,889.5483
2703,631.6916
2704,601.8053
2705,180.35446
2706,129.86871
2707,148.61525
2708,73.00508
2709,81.491394
2710,126.14144
2711,43.030552
2712,-25.548277
2713,29.673561
2714,57.245125
2715,52.95041
2716,51.402954
2717,49.68196
2718,178.93192
2719,412.99634
2720,745.29346
2721,855.68915
2722,916.18054
2723,869.23425
2724,978.26135
2725,889.9967
2726,824.456
2727,726.54114
2728,502.62918
2729,180.08041
2730,109.57427
2731,87.4499
2732,65.0501
2733,28.67371
2734,108.63726
2735,27.836176
2736,22.154657
2737,84.109604
2738,142.31555
2739,109.41005
2740,73.185616
2741,63.510395
2742,148.43063
2743,422.21182
2744,652.3423
2745,761.57263
2746,948.0668
2747,996.1003
2748,1022.73987
2749,836.68835
2750,691.9413
2751,599.8201
2752,448.304
2753,159.351
2754,103.92176
2755,82.722115
2756,67.50518
2757,79.196625
2758,54.66134
2759,30.135677
2760,8.116085
2761,4.7530513
2762,16.404194
2763,-13.413851
2764,5.868985
2765,-0.8255306
2766,126.294
2767,389.62863
2768,481.33664
2769,923.52875
2770,834.95874
2771,963.59924
2772,971.1992
2773,954.33014
2774,706.297
2775,500.4363
2776,368.5396
2777,126.49724
2778,82.10996
2779,22.69984
2780,-4.042301
2781,-19.105879
2782,48.531837
2783,18.471407
2784,5.430634
2785,14.893037
2786,17.550947
2787,16.766155
2788,15.917206
2789,19.251324
2790,115.42499
2791,281.66046
2792,444.87192
2793,807.39856
2794,917.75226
2795,917.6602
2796,963.2534
2797,767.1103
2798,697.4889
2799,559.16833
2800,370.80505
2801,94.59105
2802,110.44977
2803,90.39492
2804,78.95164
2805,104.83435
2806,78.48657
2807,27.434958
2808,43.510216
2809,29.33285
2810,-0.85241765
2811,8.64619
2812,33.460094
2813,70.68697
2814,165.94533
2815,276.77194
2816,613.1182
2817,771.6535
2818,797.0307
2819,1073.1019
2820,941.6633
2821,815.4853
2822,838.4906
2823,752.1942
2824,574.62555
2825,196.54686
2826,87.69459
2827,30.778984
2828,99.30813
2829,98.022934
2830,82.096756
2831,75.11779
2832,67.34382
2833,61.63727
2834,33.454727
2835,-17.910091
2836,-3.0060449
2837,37.747932
2838,110.647934
2839,291.80106
2840,540.2917
2841,774.0944
2842,928.859
2843,958.9796
2844,821.63324
2845,712.0806
2846,779.8493
2847,669.5227
2848,534.8652
2849,170.11568
2850,75.45393
2851,153.18813
2852,83.977745
2853,30.158127
2854,67.696495
2855,12.113927
2856,24.561102
2857,22.35644
2858,66.581726
2859,43.22491
2860,41.049522
2861,45.65108
2862,72.413666
2863,255.52744
2864,497.3088
2865,687.7282
2866,817.5866
2867,844.8398
2868,907.32495
2869,797.37463
2870,669.48157
2871,592.2634
2872,475.54932
2873,87.25554
2874,-23.583117
2875,-40.629925
2876,32.350807
2877,37.69909
2878,52.550327
2879,127.3617
2880,56.243084
2881,15.022929
2882,76.83005
2883,24.477415
2884,11.8432
2885,17.934061
2886,56.785526
2887,317.19568
2888,504.68622
2889,770.9577
2890,858.35956
2891,896.54553
2892,953.9615
2893,774.8138
2894,730.6731
2895,606.5456
2896,492.94333
2897,104.96106
2898,67.5535
2899,41.241043
2900,132.95514
2901,118.741936
2902,5.5240006
2903,25.960875
2904,0.742246
2905,43.102955
2906,39.920635
2907,33.247032
2908,36.91455
2909,83.51632
2910,246.49397
2911,242.7269
2912,561.09424
2913,790.3694
2914,828.65924
2915,808.2975
2916,964.4216
2917,816.2814
2918,689.016
2919,603.5513
2920,575.7807
2921,159.85532
2922,39.859707
2923,85.268715
2924,102.52353
2925,85.68674
2926,47.10736
2927,38.628654
2928,112.57018
2929,65.55214
